para_num,term_str,n
53,caxic,1
53,chic,1
53,chicu,1
53,chicut,1
53,chila,1
53,chitamub,1
53,chivinac,1
53,cholon,1
53,chubinic,1
53,conohel,1
53,cum,1
53,cut,6
53,hacauitz,1
53,ilocab,1
53,iqui,2
53,mahucutah,2
53,maui,1
53,mi,1
53,nabe,2
53,nicacahtacah,1
53,qo,1
53,queche,1
53,quequicotic,1
53,quetaam,1
53,quetaan,1
53,qui,1
53,quicahau,1
53,quimam,1
53,quitze,2
53,rach,1
53,re,1
53,relic,1
53,ri,4
53,roxchicut,1
53,rumal,1
53,tamub,2
53,tohil,3
53,tulan,1
53,tzatz,1
53,tzu,1
53,ui,1
53,va,2
53,vacamic,1
53,vbi,6
53,vcahau,1
53,vcoc,1
53,vil,1
53,vinac,1
53,vloc,2
53,vmam,1
53,xa,1
53,xaui,2
53,xcamouic,1
53,xcarico,1
53,xel,2
53,xeopon,1
53,xeqha,1
53,xequel,1
53,xere,2
53,xoponic,1
53,xrucah,1
53,xucaam,1
53,xucamo,3
54,a,2
54,acaroc,1
54,ahcah,1
54,ahqiquina,1
54,ahquixb,1
54,amac,3
54,are,2
54,at,4
54,auilix,1
54,balam,2
54,biih,1
54,ca,2
54,cab,1
54,cabauil,2
54,cabavil,1
54,cacabauil,1
54,calah,2
54,cam,1
54,camic,1
54,canicou,1
54,catzucuh,1
54,cauvbal,1
54,caεchequeleb,1
54,chi,4
54,chic,2
54,chicop,1
54,chila,1
54,chique,1
54,chiquiche,1
54,chiquiqoheic,1
54,chire,1
54,chiri,2
54,chitulan,2
54,chizach,1
54,chubinic,1
54,chupan,1
54,chuxoc,2
54,co,1
54,coon,1
54,cu,3
54,cul,1
54,curi,1
54,cut,8
54,e,2
54,enaual,1
54,ha,1
54,habi,1
54,hacavitz,1
54,halahoh,1
54,hil,1
54,humahtzuum,1
54,hun,1
54,hunam,1
54,icabauil,1
54,ilocab,1
54,in,2
54,ivahaual,1
54,ivech,1
54,ma,1
54,mac,1
54,macu,1
54,mahabi,3
54,maui,2
54,mavi,1
54,meba,1
54,mi,1
54,mixuxic,1
54,nabe,1
54,nimac,1
54,oher,1
54,ohil,1
54,oxib,2
54,pec,1
54,pu,1
54,qha,1
54,qhabal,1
54,qhu,1
54,qo,2
54,qoheic,1
54,que,2
54,quech,1
54,queche,1
54,quehe,1
54,quequicotic,1
54,qui,6
54,quib,2
54,quibil,1
54,quiche,1
54,quicohom,1
54,quicu,1
54,quih,1
54,quiric,1
54,quitze,1
54,quitzih,3
54,qumal,1
54,rabinaleb,1
54,relebal,1
54,ri,11
54,rib,1
54,ronohel,1
54,roxichal,1
54,rumal,3
54,rumalt,1
54,ruq,1
54,ta,8
54,tac,1
54,tah,1
54,tamub,1
54,teu,1
54,to,1
54,tohil,6
54,tulan,1
54,tzatz,2
54,tzih,1
54,utzbala,1
54,v,2
54,va,2
54,varal,1
54,vbi,3
54,vbinaam,1
54,vcabauil,1
54,vi,3
54,vinac,2
54,virib,1
54,vqhabal,1
54,vtzilah,1
54,vvcub,2
54,vvina,1
54,vεaε,1
54,xa,5
54,xaqui,1
54,xbechila,1
54,xbizonic,1
54,xcoh,1
54,xe,1
54,xepe,1
54,xepetic,1
54,xeqha,1
54,xevqhax,1
54,xhalcatih,1
54,xma,1
54,xoc,1
54,xopon,1
54,xpe,1
54,xqha,1
54,xqhau,1
54,xquicamovah,1
54,xquil,1
54,xquipaxih,1
54,xquitao,1
54,xubÿh,1
54,xuhach,1
54,xutzocopih,1
54,xuxic,1
54,xvinaquir,1
54,yaqui,1
54,zivan,1
54,zu,1
54,εaε,5
54,εaεal,1
55,a,2
55,abah,1
55,acab,6
55,acaroc,1
55,acavitz,1
55,ahavah,1
55,ahilan,1
55,amac,8
55,apa,1
55,are,4
55,at,1
55,avilix,1
55,ba:,1
55,bal,1
55,balam,14
55,balamquitze,1
55,bitol,2
55,ca,3
55,cab,1
55,cacan,1
55,cacoycot,1
55,cambal,1
55,cana,1
55,caqha,1
55,caquichih,1
55,caquiculu,1
55,cate,5
55,catilo,1
55,chacchot,1
55,chi,8
55,chic,12
55,chicatzonoh,1
55,chicut,3
55,chila,1
55,chipe,1
55,chiquecal,1
55,chiqui,1
55,chiquimah,2
55,chiquiya,1
55,chiquiyao,2
55,chire,3
55,chirech,1
55,chiri,1
55,chive,1
55,chivi,1
55,chupan,1
55,chupinac,1
55,cis),1
55,cohvtzinic,1
55,conohel,1
55,cu,2
55,cumal,1
55,cuq,1
55,curi,2
55,curib,1
55,cut,7
55,demonium,1
55,e,2
55,etzonoy,1
55,hab,2
55,halan,1
55,hun,4
55,hupacha,1
55,i,1
55,ia,1
55,icabavil,1
55,inzamahel,1
55,iqui,4
55,iquibalam,1
55,itzucun,1
55,ive,4
55,ivq,1
55,libah,1
55,loquens,1
55,macu,1
55,macuhabi,1
55,mahabi,2
55,mahucu,1
55,mahucutah,4
55,maquicoh,1
55,maui,4
55,mi,4
55,miquic,1
55,na,3
55,nim,1
55,nima,1
55,nohel,1
55,pa,1
55,petic,1
55,pu,4
55,puch,3
55,qaz,1
55,qha,1
55,qhabal,2
55,qhacut,1
55,qo,2
55,que,2
55,quechapon,1
55,queheri,1
55,quelexlot,1
55,queluclutic,1
55,quevtzin,1
55,quezizot,1
55,qui,13
55,quichi,1
55,quiribal:,1
55,quitze,5
55,quitzih,2
55,quivach,1
55,quixna,1
55,qux,3
55,re,2
55,ri,11
55,rib,1
55,ribalam,1
55,ro,1
55,ronohel,1
55,rumal,6
55,ta,13
55,tabal,1
55,tah,1
55,teu,6
55,tohil,6
55,tulan,1
55,tzacol,2
55,tzatz,2
55,tzonoh,1
55,tzuquibal,1
55,u,1
55,uloc,1
55,v,1
55,vach,2
55,vah,1
55,vcatat,1
55,vcoc,1
55,vi,5
55,vina,1
55,vinac,2
55,vl,1
55,vlic,1
55,vquexvach,1
55,vtz,2
55,vtzin,1
55,vxic,2
55,vzamahel,1
55,vεaε,2
55,xa,3
55,xachic,1
55,xahab,1
55,xbizonic,1
55,xcabano,2
55,xcanah,1
55,xchup,1
55,xcocon,1
55,xe,5
55,xecaam,1
55,xeche,1
55,xeculaxic,1
55,xeqha,1
55,xequicot,2
55,xevl,1
55,xevlic,1
55,xibal,1
55,xibalba,3
55,xmainic,1
55,xnimar,1
55,xohpe,1
55,xohqaxtoqax,1
55,xohzachic,1
55,xqha,5
55,xquizonoh,1
55,xrelezah,1
55,xticaric,1
55,xubac,1
55,xucut,1
55,xuxic,1
55,xuzach,1
55,z,1
55,zacboch,4
55,zacbocom,1
55,zcaquin,1
55,zotz,1
55,εaε,7
55,εeε,1
56,a,1
56,acab,5
56,acabal,1
56,acaroc,1
56,amac,9
56,amaquel,2
56,are,6
56,at,1
56,aεab,1
56,bala,1
56,balam,17
56,bix,1
56,cabauil,3
56,cabixic,1
56,cacah,1
56,cacha,1
56,cahauarem,1
56,cahuyubal,1
56,caluh,1
56,camic,1
56,camouan,1
56,canoc,2
56,caqha,1
56,carah,1
56,catah,1
56,cate,4
56,catical,1
56,catzonoh,1
56,cavach,2
56,cavaral,1
56,caεchequeleb,1
56,chalaxoc,2
56,chamalcan,1
56,chi,13
56,chic,4
56,chica,2
56,chicanah,1
56,chicatocobah,1
56,chicatzonoh,1
56,chicaya,1
56,chichaquic,1
56,chicut,1
56,chila,7
56,chinya,1
56,chique,2
56,chiquech,1
56,chiqui,1
56,chiquil,2
56,chiquivach,1
56,chiquiya,1
56,chirah,1
56,chire,1
56,chirech,1
56,chirelebal,1
56,chiri,1
56,chirilic,1
56,chita,1
56,chitocobah,1
56,chivah,1
56,chive,2
56,chivech,1
56,chivla,1
56,chiziza,1
56,chumezquel,1
56,chumil,1
56,chupan,1
56,chuti,1
56,chutoloc,1
56,chuvach,4
56,co,1
56,cochoch,2
56,coh,1
56,cu,4
56,culic,1
56,cumal,1
56,curi,3
56,cut,18
56,cuyao,1
56,e,1
56,eloεom,1
56,etamabal,1
56,ha,2
56,halou,1
56,hil,1
56,ho,1
56,huchob,1
56,huhun,1
56,hun,2
56,hunam,1
56,hunelic,1
56,hutic,1
56,huzu,2
56,i,2
56,icamovabal,1
56,ichuc,1
56,icoquih,2
56,icouic,1
56,in,1
56,iqui,5
56,ivach,1
56,liblutic,1
56,ma,1
56,machicah,1
56,macu,3
56,maha,1
56,mahucutah,5
56,mana,2
56,mapu,2
56,maqui,1
56,maui,7
56,meuahic,1
56,mezquel,3
56,na,5
56,nabe,1
56,naqui,1
56,naquila,1
56,naquipa,1
56,nim,1
56,nima,3
56,on,1
56,pa,1
56,pazib,2
56,pe,1
56,petic,1
56,pu,2
56,puch,7
56,puvac,2
56,qha,3
56,qhauic,1
56,qhumil,1
56,qo,1
56,qu,1
56,que,2
56,quevar,1
56,queya,1
56,queεumal,1
56,qui,18
56,quib,1
56,quicha,1
56,quih,8
56,quilavachin,1
56,quinquicaluh,1
56,quirizai,1
56,quitze,6
56,quitzih,1
56,quitzonoh,1
56,quix,1
56,quixcahboc,1
56,quixqha,1
56,qux,3
56,raxa,1
56,relebal,2
56,relic,1
56,retal,2
56,ri,17
56,rib,1
56,ripabe,1
56,ronohel,3
56,rumal,1
56,ruq,1
56,ta,23
56,tah,3
56,tenac,1
56,tepeval,1
56,tihouoc,1
56,tique,1
56,to,1
56,tocobah,1
56,tohil,10
56,toloc,1
56,tucoc,1
56,tulan,5
56,tunic,2
56,tuxic,1
56,tzaquic,1
56,tzih,1
56,tzonoh,1
56,u,1
56,uxe,2
56,v,3
56,va,4
56,vacamic,1
56,vach,2
56,vachixic,1
56,varal,1
56,vbanic,1
56,vbi,3
56,vbic,1
56,vcama,1
56,vcamic,1
56,vcomahil,1
56,vi,10
56,vinac,2
56,vla,2
56,vleu,1
56,vloc,2
56,vmezquel,1
56,vquiquel,1
56,vqux,1
56,vtoloc,2
56,vtuxic,1
56,vtz,4
56,vtzbala,3
56,vtzih,1
56,vvach,1
56,vvachibal,1
56,vzaquinic,1
56,vzaquiric,2
56,xa,8
56,xacu,1
56,xata,1
56,xataba,1
56,xavi,1
56,xchacatah,1
56,xchatah,1
56,xchicabÿh,1
56,xchiquilvi,1
56,xcocotah,1
56,xcotix,1
56,xcovi,1
56,xe,6
56,xebocotah,1
56,xeico,1
56,xeicou,1
56,xemiquic,1
56,xepe,1
56,xepetic,2
56,xeqha,6
56,xeqohe,1
56,xequitoloc,1
56,xere,2
56,xevqhax,3
56,xiocotah,1
56,xiquin,2
56,xix,1
56,xixbitic,1
56,xnic,1
56,xoc,2
56,xol,1
56,xpe,2
56,xpecut,1
56,xpuz,1
56,xpuzic,1
56,xqha,1
56,xquibano,2
56,xquibih,1
56,xquicam,2
56,xquicanah,1
56,xquichocobeh,1
56,xquiculuba,1
56,xquihut,1
56,xquiquiyalah,1
56,xquitunic,1
56,xquitzonoh,1
56,xrelecah,1
56,xubÿh,1
56,xucanahibeh,1
56,xuculu,1
56,xul,1
56,xurico,1
56,xutzonoh,1
56,xuya,1
56,xuyao,2
56,zac,1
56,zcaquin,1
56,zelavachin,1
56,zotz,1
56,zotzila,1
56,zu,2
56,εaε,7
56,εaεal,3
56,εaεchequeleb,1
57,a,1
57,abi,2
57,are,2
57,at,3
57,catzih,1
57,chi,1
57,chicut,1
57,chipixab,1
57,chiri,4
57,chuvi,1
57,chuxic,2
57,conohel,2
57,cuchu,1
57,curi,1
57,cut,2
57,hun,1
57,huyub,2
57,ilocab,2
57,inqueche,1
57,inva,1
57,mac,1
57,maui,1
57,oxib,1
57,puch,1
57,qhax,1
57,qu,1
57,queche,1
57,quib,4
57,quibi,1
57,quiche,1
57,ri,2
57,ruq,1
57,ta,3
57,tamub,2
57,vacamic,1
57,vbihuyub,1
57,vbinaam,1
57,vi,4
57,vinac,2
57,xahunam,1
57,xcoh,1
57,xe,1
57,xepopon,1
57,xeqha,1
57,xevl,1
57,xqha,1
57,xquicobizah,1
57,xquicuch,1
57,xquipixabah,1
57,xu,1
57,zachel,1
58,abah,3
58,acab,1
58,ah,2
58,are,7
58,auilix,1
58,balam,2
58,bi,3
58,biz,1
58,bocotahinac,1
58,ca,1
58,caal,1
58,cabauil,1
58,calah,1
58,caquiban,1
58,caquixha,1
58,caxcol,1
58,cha,1
58,chalaxoc,1
58,chi,3
58,chiaεabal,1
58,chic,2
58,chicatat,1
58,chicatatat,1
58,chicoyobehna,1
58,chicu,1
58,chicuri,2
58,chila,1
58,chipixab,2
58,chique,1
58,chiquibil,1
58,chiquicumeh,1
58,chiquila,1
58,chiquinao,1
58,chiquizico,1
58,chiri,3
58,cholochic,1
58,chomiha,1
58,chu,1
58,chumil,1
58,chuvach,1
58,chuvi,2
58,chuvihuiub,1
58,colehe,1
58,couic,1
58,cu,1
58,cubano,1
58,cucaam,1
58,cumal,2
58,cut,5
58,e,2
58,echa,1
58,ha,2
58,hacavitz,1
58,hu,1
58,hucutah,1
58,hunai,1
58,huyub,1
58,i,1
58,icou,1
58,iquibalam,1
58,ma,2
58,macu,1
58,maha,1
58,mahabi,3
58,maui,1
58,meuahic,2
58,meva,1
58,mi,1
58,na,1
58,nabe,1
58,ni,1
58,nim,1
58,nima,2
58,pa,1
58,palo,3
58,pan,1
58,paxin,1
58,petic,1
58,pixaban,1
58,poponvi,1
58,puzanaieb,1
58,qiquina,1
58,qovi,1
58,quehe,1
58,queheri,2
58,queva,1
58,quevaic,1
58,qui,9
58,quib,4
58,quibil,1
58,quih,1
58,quitze,1
58,qux,2
58,rabinaleb,1
58,relic,1
58,ri,9
58,rib,1
58,rixoquil,4
58,ruc,1
58,ruq,5
58,ta,6
58,tac,1
58,tohil,1
58,tzununiha,1
58,v,1
58,va,2
58,vacamic,3
58,vachih,1
58,vbi,9
58,vc,1
58,vhachon,1
58,vi,10
58,vla,2
58,vloc,6
58,vxe,1
58,vzaquiric,1
58,xa,5
58,xaui,1
58,xavi,1
58,xbinaah,1
58,xe,4
58,xecha,1
58,xeicou,4
58,xeqoheic,1
58,xim,1
58,xma,1
58,xoh,1
58,xohpe,1
58,xoquil,1
58,xqha,1
58,xquibinatizah,1
58,xquibÿh,1
58,xuxic,2
58,zachinac,1
58,zanaieb,1
58,εahapaluna,1
58,εaεchequeleb,2
59,0,1
59,aca,1
59,acab,5
59,ah,4
59,ahlabal,1
59,ahquixb,1
59,amac,5
59,amactan,1
59,are,3
59,atziiac,1
59,aulix,1
59,avilix,1
59,avlix,2
59,balam,16
59,bec,1
59,binibal,1
59,biz,2
59,bocotahic,1
59,cab,1
59,caba,1
59,cabauil,2
59,cabavil,3
59,cabÿh,1
59,cacahau,1
59,cahb,2
59,camam,1
59,camic,1
59,can,1
59,cat,1
59,cate,1
59,catzucuh,1
59,cavach,1
59,cayal,1
59,caεha,1
59,chel,1
59,chi,8
59,chic,1
59,chicahuyubal,1
59,chicarinac,1
59,chicubaroc,1
59,chicut,1
59,chieualtah,1
59,chila,3
59,chilic,1
59,chiquech,2
59,chiquechelah,1
59,chiquibil,1
59,chire,3
59,chirecaxic,1
59,chiri,7
59,chiricut,1
59,cholom,1
59,chuchax,1
59,chuti,1
59,chuvach,1
59,chuvi,6
59,coc,2
59,coh,2
59,cohcanabixic,1
59,cohiya,2
59,cohyacatahic,1
59,conohel,1
59,cu,1
59,cubucuxinac,1
59,cubulic,1
59,cucaam,1
59,cuchiri,1
59,cuhun,1
59,cumal,4
59,cumatz,1
59,cunabal,1
59,cuqhaxic,1
59,curi,1
59,cut,10
59,cuxlab,1
59,e,4
59,ec,1
59,euabal,1
59,euaxa,1
59,evabal,1
59,hacavitz,9
59,huhun,2
59,hulacha,1
59,hun,5
59,hunam,1
59,huyub,5
59,ic,1
59,icoquih,1
59,ilocab,3
59,iqui,4
59,ivach,1
59,ivumal,1
59,ix,1
59,ma,1
59,maha,1
59,mahabi,1
59,mahucutah,5
59,mana,3
59,mata,1
59,mavi,1
59,mi,2
59,moquem,2
59,nabe,1
59,nabec,1
59,nim,3
59,nima,7
59,oh,1
59,ohtah,1
59,oqueh,1
59,pa,15
59,pam,1
59,paquechelah,1
59,patac,1
59,patohil,1
59,pazivan,1
59,pu,1
59,puch,8
59,qhumil,2
59,qhuqhax,1
59,qiquinaha,1
59,qo,1
59,qoh,1
59,qohe,1
59,qoheic,1
59,qovi,2
59,quecam,1
59,quechelah,5
59,queqha,1
59,queqhau,1
59,queqhavic,1
59,qui,11
59,quib,2
59,quichacabal,1
59,quih,5
59,quinaual,1
59,quitze,6
59,quixb,1
59,qux,4
59,quxlal,1
59,quz,1
59,rabinaleb,1
59,ralaxic,1
59,relebal,1
59,relic,1
59,ri,14
59,roc,1
59,ronohel,3
59,roqueh,1
59,ruc,1
59,rumal,4
59,ruq,2
59,ta,9
59,tac,2
59,tah,2
59,tamub,2
59,tevnic,1
59,ti,1
59,tocob,1
59,tohil,5
59,tulan,1
59,tzac,1
59,tzalam,1
59,tzatz,4
59,v,1
59,va,4
59,vacamic,3
59,varal,1
59,varan,1
59,vbi,8
59,vbinaam,1
59,vcab,1
59,vcabauil,1
59,vcabavil,3
59,vcanahic,1
59,vi,29
59,vil,1
59,viri,1
59,vlix,1
59,vloc,3
59,vnabe,1
59,vpacatahic,1
59,vqaxcol,1
59,vquin,1
59,vtzbala,1
59,vvach,1
59,vvachinic,1
59,vve,1
59,vxol,2
59,vzaquiric,5
59,xa,13
59,xacuhun,1
59,xata,2
59,xavi,4
59,xcabano,1
59,xcanah,2
59,xcanahvi,1
59,xcocotah,1
59,xcohilouic,1
59,xcoyobeh,2
59,xcucanahoc,1
59,xe,1
59,xeahauax,1
59,xechav,1
59,xepe,2
59,xeqha,3
59,xeqhauic,1
59,xeqohe,4
59,xeuax,1
59,xevax,2
59,xeya,1
59,xibinic,1
59,xoc,1
59,xohpe,1
59,xpe,1
59,xqha,1
59,xqohe,4
59,xqohevi,1
59,xquicam,1
59,xquicobizah,1
59,xquitinamit,1
59,xquixb,1
59,xtacatob,1
59,xul,2
59,xuxic,1
59,xyopih,1
59,xzaquir,1
59,xzaquiric,1
59,yacalem,1
59,zaqui,1
59,zaquir,1
59,zaquiribal,1
59,zaquiric,1
59,zaquirioc,1
59,zic,1
59,zivan,5
59,zochoh,1
59,zuy,1
59,εaεchequeleb,1
60,cute,1
60,ic,1
60,puch,1
60,qhumil,1
60,quih,1
60,vae,1
60,vvachinic,1
60,vzaquiric,1
61,0,1
61,a,1
61,abah,1
61,acab,4
61,acanoc,1
61,acaroc,1
61,ah,6
61,ahilan,1
61,alubic,1
61,amac,3
61,aponoc,2
61,are,8
61,arecut,1
61,arepuch,1
61,aulix,2
61,avi,1
61,avion,1
61,bal,1
61,balam,16
61,balamacab,1
61,batena,1
61,be,1
61,bi,1
61,bic,1
61,bix,1
61,ca,1
61,cabauil,2
61,cabavil,1
61,cabavilal,1
61,cachac,1
61,cachelic,1
61,cahb,1
61,cahichah,1
61,camic,1
61,camovabal,1
61,camucu,1
61,canah,1
61,canoc,1
61,canti,2
61,caquiban,1
61,caquih,1
61,catan,1
61,cate,7
61,catz,2
61,cavachinic,1
61,cavizton,1
61,chac,1
61,chacalic,1
61,chahalan,1
61,chahcar,1
61,chari,1
61,chela,2
61,chi,13
61,chiapanoc,1
61,chic,6
61,chicop,5
61,chila,10
61,chimalcan,1
61,chinamit,1
61,chiqueεumal,1
61,chiqui,1
61,chiquibil,1
61,chiquih,1
61,chiquiqux,1
61,chire,2
61,chiri,9
61,chirih,1
61,chirihabah,1
61,chitiltotic,1
61,chivinac,1
61,chobil,1
61,chu,1
61,chuhutac,1
61,chumil,2
61,chupam,1
61,chupan,1
61,chuqhaxic,2
61,chuti,2
61,chutin,1
61,chutulan,1
61,chuvach,1
61,chuvi,3
61,coc,1
61,coh,3
61,cot,1
61,cu,6
61,cumal,1
61,cut,10
61,cute,1
61,dan,1
61,e,6
61,ec,1
61,habi,1
61,hacavitz,4
61,halan,1
61,halcat,1
61,halcatahinac,1
61,harub,1
61,heri,1
61,humah,1
61,hun,8
61,hunamatah,1
61,huyub,4
61,huyubal,1
61,huzu,1
61,ic,2
61,icoquih,1
61,ilocab,2
61,iqui,4
61,lo,2
61,loεalah,1
61,mac,1
61,macu,1
61,maha,2
61,mahucutah,5
61,mana,1
61,mapu,1
61,mata,2
61,mataoh,1
61,maui,3
61,mexico,1
61,mi,3
61,na,1
61,nabe,2
61,nai,2
61,nim,4
61,nima,3
61,oliman,1
61,oxib,1
61,oxichal,1
61,pa,3
61,pabeya,1
61,pache,1
61,paquechelah,1
61,pazivan,1
61,petenac,1
61,pom,8
61,poxa,1
61,pozotzil,1
61,puch,8
61,qhabal,1
61,qiquin,3
61,qiquinaha,1
61,qo,6
61,qoheic,2
61,qolehe,1
61,qovi,1
61,que,1
61,queche,2
61,quehe,1
61,queheri,1
61,quele,1
61,queoquic,1
61,quequicotic,1
61,quevqhaxic,1
61,qui,20
61,quib,2
61,quibaha,1
61,quibaya,1
61,quibi,2
61,quibix,1
61,quicotem,1
61,quicotic,2
61,quih,17
61,quipam,1
61,quipom,1
61,quitzalcuat,1
61,quitze,5
61,quitzih,3
61,quixb,2
61,qux,5
61,quz,1
61,quÿa,1
61,rabinaleb,3
61,rachcahb,1
61,rachquixb,1
61,rah,1
61,rahcahb,2
61,rahquixb,1
61,ralaxic,1
61,rech,1
61,relebal,4
61,ri,16
61,rib,3
61,ronohel,5
61,roxchobichal,1
61,rucaam,2
61,rucam,1
61,rumal,4
61,ruq,8
61,ta,22
61,tac,1
61,tacahal,1
61,tahic,1
61,tamub,3
61,tepeu,2
61,tinamit,1
61,tionel,1
61,toh,1
61,tohil,4
61,tuhalha,1
61,tulan,4
61,tzam,1
61,tziyac,1
61,tzotziha,1
61,tzu,1
61,uax,1
61,v,7
61,va,3
61,vacamic,4
61,vach,4
61,vbi,16
61,vbinaam,1
61,vca,1
61,vcabauil,4
61,vcabavil,5
61,vcatanal,1
61,vcatat,1
61,vchabaha,1
61,vchac,1
61,vcut,1
61,vghabal,1
61,vi,23
61,vinac,8
61,vla,2
61,vlemo,1
61,vleu,4
61,vlo,1
61,vloc,7
61,vnabe,1
61,vqhabal,3
61,vtzacat,1
61,vvach,4
61,xa,10
61,xabahir,1
61,xabahiric,1
61,xachirah,1
61,xacu,3
61,xalaxic,1
61,xaroqueh,1
61,xaui,1
61,xavi,5
61,xcahach,1
61,xcamon,1
61,xcanahic,1
61,xcaoh,1
61,xchaquih,1
61,xchicabÿh,1
61,xchihtahic,1
61,xchita,1
61,xchquihic,1
61,xcoqueh,1
61,xe,4
61,xeca,1
61,xecacanah,1
61,xecah,1
61,xecaton,1
61,xel,5
61,xeoquic,1
61,xepe,1
61,xepevi,1
61,xeqha,3
61,xeqohe,2
61,xequiar,1
61,xere,4
61,xezacbizan,1
61,xezacbizani,1
61,xezaquir,1
61,xhalcatih,2
61,xic,1
61,xoc,1
61,xohpaxin,1
61,xohpetic,1
61,xohzachic,1
61,xpacatahic,1
61,xpe,2
61,xqha,1
61,xqinatah,1
61,xqohe,1
61,xquibixah,1
61,xquibÿh,1
61,xquicanah,1
61,xquicat,1
61,xquicato,1
61,xquicot,1
61,xquicotic,1
61,xquil,1
61,xquilo,1
61,xquiquir,1
61,xquiquiroc,1
61,xquirip,1
61,xquivachih,1
61,xquixe,1
61,xquiz,1
61,xril,1
61,xtam,1
61,xticar,1
61,xu,1
61,xuchap,1
61,xucuxuxinac,1
61,xuxic,2
61,xvachin,2
61,xya,1
61,xzaquir,3
61,xzaquiric,4
61,xzcaquin,1
61,ya,1
61,yacamarinac,1
61,yacatah,1
61,yaqui,3
61,yitzil,1
61,yolcuat,1
61,zacbizani,1
61,zaccuch,1
61,zaquicoxol,2
61,zochoh,2
61,zuy,2
61,εaεchequeleb,2
62,a,3
62,abah,4
62,acab,1
62,acah,2
62,ah,2
62,ahcahb,3
62,ahquixb,3
62,al,1
62,amac,8
62,apa,1
62,are,10
62,aulix,8
62,bal,1
62,balam,6
62,banoh,1
62,be,1
62,ca,2
62,cabauil,3
62,cacah,1
62,cacaya,1
62,cachihilal,1
62,cachuc,1
62,cacouil,1
62,cahb,2
62,caholal,1
62,cahuyubal,1
62,caib,1
62,calah,4
62,calaxic,1
62,camic,1
62,camob,1
62,canoc,2
62,caquih,1
62,carah,1
62,cat,2
62,catacahal,1
62,cate,2
62,catoh,2
62,catzonoh,1
62,cavach,1
62,caxiquin,1
62,caziza,1
62,cha,1
62,chaah,1
62,chaconisah,1
62,chi,20
62,chiabahil,1
62,chiban,1
62,chibe,2
62,chic,10
62,chicah,1
62,chicanah,1
62,chicaya,1
62,chichac,1
62,chichahih,1
62,chico,1
62,chicochoch,1
62,chicoquebeh,1
62,chicovic,1
62,chicucah,1
62,chicuchah,1
62,chicut,5
62,chicxqha,1
62,chila,1
62,chimich,1
62,china,1
62,chipuch,1
62,chique,1
62,chiquech,3
62,chiquib,1
62,chiquiba,1
62,chiquibano,3
62,chiquibil,1
62,chiquih,1
62,chiquihuhunal,1
62,chiquil,2
62,chiquiric,1
62,chiquitzucuh,1
62,chiquivach,2
62,chiquiyao,1
62,chire,4
62,chirech,2
62,chiri,3
62,chixibin,1
62,chob,1
62,choc,1
62,chopon,1
62,chu,3
62,chubinic,2
62,chuc,1
62,chul,1
62,chulta,1
62,chuqux,1
62,chuvach,7
62,chuvi,1
62,chuxic,4
62,cochoch,2
62,coh,6
62,cohbal,1
62,coquic,1
62,cu,6
62,cucaam,2
62,cuchun,1
62,cul,1
62,culu,1
62,cumal,3
62,cuqueh,2
62,curi,4
62,cut,19
62,e,6
62,eah,1
62,hab,1
62,hacavitz,6
62,holom,1
62,hu,1
62,huhun,2
62,huhunal,1
62,huta,1
62,hutac,1
62,huyub,3
62,huzu,1
62,i,1
62,icam,1
62,icolbal,1
62,icut,1
62,inaoh,1
62,iqoheic,1
62,iqui,1
62,iralahobizah,1
62,itinamit,1
62,ivachbil,1
62,ivech,2
62,ivib,2
62,lacaben,1
62,ma,1
62,mac,2
62,macu,2
62,mahucutah,1
62,mana,2
62,maui,4
62,mi,2
62,michbal,1
62,moh,1
62,na,1
62,naipu,1
62,naipuch,1
62,naual,1
62,nim,4
62,no,1
62,noh,1
62,ocox,1
62,oh,2
62,pa,2
62,pabe,1
62,patac,1
62,pu,4
62,puch,3
62,puchi,1
62,qaholab,1
62,qhau,1
62,qiquin,5
62,qo,5
62,qoheic,1
62,qovi,1
62,que,2
62,quebiinvi,1
62,quebolo,1
62,quecacamizah,1
62,quech,2
62,quechelah,1
62,queh,7
62,quehe,2
62,queheri,2
62,queilic,1
62,queoponic,1
62,quevl,1
62,quexvach,1
62,qui,23
62,quib,1
62,quibe,1
62,quibeh,1
62,quic,3
62,quicaluh,1
62,quicatoh,1
62,quicatonic,1
62,quicot,1
62,quih,2
62,quihe,1
62,quihil,1
62,quil,1
62,quim,1
62,quimaih,1
62,quinaoh,1
62,quiquel,2
62,quiquihila,1
62,quitah,1
62,quitze,1
62,quitzih,3
62,quixb,1
62,quixoquil,2
62,quixoquila,1
62,quixvqhaxic,1
62,quiya,1
62,qum,1
62,qux,2
62,rachac,1
62,ral,9
62,re,1
62,rech,1
62,retal,1
62,ri,36
62,ria,1
62,riamac,2
62,rib,1
62,rieahquixb,1
62,riral,1
62,rizmal,1
62,ronohel,4
62,roquibal,3
62,rumal,2
62,ruq,4
62,ta,29
62,tac,2
62,tapuch,1
62,taqueoc,1
62,tarib,1
62,tocob,1
62,tohil,12
62,torob,1
62,tulan,1
62,tzam,1
62,tzatz,1
62,tzucuxic,2
62,v,1
62,va,1
62,vach,7
62,vachibeh,1
62,vacute,1
62,varal,1
62,vbeel,1
62,vbi,1
62,vcaah,1
62,vcoc,1
62,vcomahil,1
62,vi,8
62,vinac,3
62,vlic:,1
62,vloc,4
