chap_num,term_str,n
38,ichal,1
38,iwal,1
38,iwe,1
38,ix,2
38,jalwachib'al,1
38,jolom,1
38,ju,1
38,jun,7
38,junal,1
38,k'ajisab'al,1
38,k'ajol,2
38,k'ate,3
38,k'o,1
38,k'u,5
38,k'u'x,1
38,k'ut,8
38,kab',1
38,kal,1
38,kam,1
38,kame,7
38,kaminaq,1
38,kaqan,1
38,ke,1
38,kech'akatajik,1
38,keje',2
38,kelik,1
38,ki,10
38,ki'kotirisay,1
38,kib',4
38,kojipusu',2
38,konojel,2
38,la',1
38,ma,3
38,malinik,1
38,mawi,3
38,mayijab'al,1
38,na,3
38,nab'e,1
38,nima,2
38,nu,1
38,oj,1
38,oq'oq,1
38,pa,4
38,pu,8
38,puch,2
38,qi,1
38,rajawal,3
38,rayinik,1
38,ri,6
38,ri',1
38,rib',1
38,ronojel,1
38,sanik,1
38,siwan,2
38,suk',1
38,ta,7
38,taj,1
38,toq'ob',1
38,tub'ul,1
38,tukuliy,1
38,tzij,1
38,u,5
38,ula,1
38,uloq,1
38,utz,1
38,wach,5
38,wi,2
38,wuqub',3
38,xa,4
38,xajoj,1
38,xajol,1
38,xaraxoj,1
38,xaraxoxinaq,1
38,xb'alanke,2
38,xb'anik,1
38,xcha',1
38,xchap,1
38,xe'ul,3
38,xeb'eyo'x,1
38,xecha',3
38,xek'is,1
38,xekamik,1
38,xel,1
38,xelaj,1
38,xib'alb'a,4
38,xjunajpu,2
38,xk'astaj,1
38,xk'ulun,1
38,xkib'alij,1
38,xkib'ano,1
38,xkib'i'j,1
38,xkik'astaj,1
38,xkikob'isaj,1
38,xkil,1
38,xkixul,1
38,xolob'achan,1
38,xoq',1
38,xpus,1
38,xuk'ulu,1
38,xukamib'ej,1
38,xuna',1
38,xuriqo,1
38,ya',1
39,aj,19
39,al,1
39,aq'am,1
39,are',11
39,b'a,2
39,b'i,1
39,b'i',7
39,b'ichoq',2
39,b'is,1
39,ch'ajom,1
39,ch'ata,1
39,ch'atam,2
39,ch'uch',1
39,cha'j,1
39,chak,1
39,chapom,1
39,chi,12
39,chib'ano,1
39,chik,4
39,chike,2
39,chila',1
39,chiqe,1
39,chire,1
39,chita',2
39,chitzaqo,1
39,chiwach,1
39,chiwe,3
39,chiwecha'j,1
39,choj,1
39,chu,2
39,chuwach,1
39,chuwi',2
39,chuxik,1
39,e,5
39,i,3
39,il,2
39,itzel,1
39,iwalaxik,1
39,iwe,1
39,iwech,1
39,iwonojel,2
39,ix,2
39,ja,2
39,jolomax,2
39,jun,2
39,junajpu,6
39,k'ab'awil,1
39,k'ajol,1
39,k'asam,3
39,k'ate,3
39,k'axk'ol,2
39,k'im,1
39,k'u,5
39,k'u'x,2
39,k'ut,14
39,k'ute,1
39,ka,1
39,kajawarem,1
39,kanoq,2
39,kasik'in,1
39,kati't,5
39,ke,1
39,ke'uchaxik,1
39,kech,1
39,keje',4
39,kek'u'lutajik,1
39,kekamoq,1
39,kelajik,1
39,ki,13
39,kib'i'j,1
39,kik',3
39,kitik,1
39,kixok,1
39,kixqakamisaj,1
39,kixqasach,1
39,kixta'on,1
39,kochib'al,1
39,kochoch,1
39,kolotajel,1
39,konojel,2
39,koq'ik,2
39,la',2
39,lab'al,2
39,latz'ab',1
39,ma,4
39,ma'ixik,1
39,maja,1
39,mak,3
39,mawi,4
39,mi,2
39,moken,1
39,mox,1
39,mul,1
39,muqul,1
39,muqulik,1
39,na,4
39,na'tab'al,2
39,nab'e,1
39,nay,6
39,nik'aj,4
39,nik'ajal,1
39,nim,4
39,nimal,1
39,no'j,1
39,oj,3
39,ojer,3
39,pa,2
39,paq'ol,1
39,pu,3
39,puch,5
39,puk'b'al,1
39,q'aq'al,1
39,q'eqa,1
39,q'ij,2
39,qa,7
39,qajaw,7
39,qitzij,2
39,ra'il,1
39,ral,2
39,rax,1
39,re,1
39,ri,17
39,ri',3
39,rib',1
39,ronojel,3
39,ruk',1
39,rumal,6
39,sachik,2
39,saqi,1
39,saqil,2
39,sik'ixik,1
39,ta,6
39,taqchi'nel,1
39,tikarinaq,1
39,tolob',1
39,toq'ob',1
39,tukur,1
39,tux,4
39,tza,2
39,tzij,1
39,u,14
39,ulew,3
39,utz,1
39,wa',1
39,wa'e,1
39,wach,5
39,wi,11
39,winaq,2
39,wuqub',2
39,xa,10
39,xb'alanke,4
39,xch'aw,1
39,xchaqij,1
39,xchiqab'i'j,2
39,xchiqab'ij,1
39,xe'on,1
39,xe'uchax,2
39,xeb'anow,1
39,xecha,1
39,xek'at,1
39,xib'al,1
39,xib'alb'a,5
39,xib'an,1
39,xikamisaj,1
39,xjeraxik,1
39,xjunajpu,2
39,xk'ab'awilax,1
39,xk'aton,1
39,xki'kot,1
39,xkich'ak,1
39,xkil,1
39,xkitik,3
39,xkoj,1
39,xmuqane,1
39,xojeroq,1
39,xojmakunik,1
39,xot,1
39,xpe,4
39,xqakuyu,1
39,xraj,1
39,xsqaqi'n,1
39,xub'i'naj,3
39,xub'i'natisaj,1
39,xuxik,2
40,al,1
40,are,1
40,are',2
40,b'aq',1
40,b'i',4
40,ch'umilal,1
40,cha'j,2
40,chaq'anik,1
40,chel,1
40,chi,7
40,chi',2
40,chik,2
40,chike,1
40,chila',1
40,chire,1
40,chirech,2
40,chiri',1
40,chisachik,1
40,chiwe,1
40,chuxik,1
40,chuxoq,1
40,e,2
40,i,3
40,ik',1
40,iwe,1
40,ju,1
40,jun,2
40,junajpu,1
40,junal,1
40,k'a,1
40,k'ajol,2
40,k'ajolab',1
40,k'axk'ol,1
40,k'u,4
40,k'u'x,3
40,k'ut,5
40,k'ute,1
40,kachb'il,1
40,kaj,4
40,kamik,1
40,kanajoq,1
40,keje',2
40,ki,5
40,kixq'ijiloxik,1
40,kixsik'ix,1
40,kumal,1
40,loq,1
40,mawi,2
40,much',1
40,nab'e,3
40,nay,2
40,nik'aj,1
40,o',1
40,oj,1
40,pam,1
40,paq'ol,1
40,pixab'ik,1
40,pu,2
40,puch,1
40,puk'b'al,2
40,puwi'l,1
40,q'ij,1
40,qajaw,3
40,ra'il,1
40,ri,4
40,ronojel,2
40,rumal,2
40,sachik,1
40,saq,1
40,saqil,2
40,sipakna,1
40,sqaqi'n,1
40,su,1
40,ta,6
40,tza'm,1
40,u,18
40,ulew,1
40,uxik,1
40,wa',1
40,wach,3
40,waral,1
40,wi,8
40,wiqa,1
40,wiqik,1
40,wuqub',1
40,xa,4
40,xb'an,1
40,xb'e,1
40,xch'akatajinaqoq,1
40,xcha'taj,2
40,xe'aq'an,2
40,xe'uxik,1
40,xecha',2
40,xek'oje',1
40,xekam,1
40,xere,3
40,xib'alb'a,1
40,xkanaj,1
40,xkiku'b'a',1
40,xkinimaj,1
40,xkiwiq,1
40,xku'b'ax,1
40,xraj,1
40,xsaqirik,1
40,xtz'onox,1
40,xub'ij,1
40,xuriq,1
40,xuxik,1
41,al,1
41,alom,1
41,apanoq,1
41,aq'ab'al,1
41,b'i',1
41,b'itol,2
41,ch'umil,1
41,chi,2
41,chik,1
41,chok,1
41,e,2
41,ik',1
41,k'ajol,1
41,k'ajolom,1
41,k'ut,3
41,kawachin,1
41,keje',1
41,ki,4
41,mawi,1
41,mi,4
41,na'oj,2
41,pa,1
41,pu,1
41,puch,4
41,q'alal,1
41,q'equ'mal,1
41,q'ij,1
41,q'o'l,1
41,q'ukumatz,1
41,ri,2
41,ri',1
41,saqil,3
41,saqirik,1
41,sqaqi'n,1
41,ta,3
41,tepew,1
41,tikerik,1
41,tio'jil,2
41,tz'aqol,2
41,tzuqul,1
41,u,6
41,ulew,1
41,utzinik,1
41,wa'e,1
41,wach,1
41,waral,1
41,wi,1
41,wi',1
41,winaq,4
41,winaqil,1
41,xa,1
41,xb'e,1
41,xeb'ison,1
41,xecha',2
41,xel,1
41,xena'ojinik,1
41,xkikana'isaj,1
41,xkipuk'uj,1
41,xkiriqo,1
41,xkitzukuj,1
41,xmolomanik,1
41,xna'ojix,1
41,xok,1
41,xq'ale',1
41,xq'ale'ik,1
41,xtz'aq,1
41,xtzukux,1
41,xulik,1
41,xyopijik,1
42,ajache',1
42,ajilan,1
42,alom,2
42,are',4
42,b'e'el,2
42,b'elejeb',1
42,b'i',3
42,b'it,1
42,b'itik,1
42,ch'uti,2
42,chi,6
42,chike,1
42,chikop,3
42,chila',1
42,chiyal,1
42,chuch,1
42,chupan,1
42,e,3
42,echa',8
42,ja',2
42,jal,10
42,joj,1
42,juyub',1
42,k'ajolom,2
42,k'amol,1
42,k'ate,1
42,k'awex,1
42,k'ayala',2
42,k'el,1
42,k'o,1
42,k'u,2
42,k'ut,5
42,ka'l,1
42,kab',1
42,kajib',2
42,kako,1
42,ke'uchaxik,1
42,keje',1
42,kepe,1
42,ki,2
42,ki'laj,1
42,kik'el,2
42,kumal,2
42,kus,1
42,mawi,1
42,nab'e,2
42,nay,1
42,nima,2
42,nojinaq,2
42,okinaq,1
42,pa,1
42,pan,5
42,paxil,4
42,peq,1
42,puch,1
42,q'ab',2
42,q'ana,4
42,q'anal,1
42,q'inom,1
42,q'ukumatz,1
42,qa,2
42,qajaw,2
42,raqan,1
42,recha',1
42,ri,5
42,ri',1
42,riqitajik,1
42,ronojel,1
42,rope'nal,1
42,ruk',1
42,rumal,1
42,saqi,5
42,ta,1
42,tapa'l,1
42,tepew,1
42,tiko'n,2
42,tinamit,1
42,tio'jil,3
42,tulul,1
42,tz'aq,2
42,tz'aqik,1
42,tzatz,2
42,tzij,1
42,tzijel,1
42,u,17
42,utiw,1
42,utzilaj,1
42,wa',1
42,wachinel,1
42,wi,4
42,winaq,6
42,xa,3
42,xb'i'n,1
42,xeki'kot,1
42,xk'ut,2
42,xkib'an,1
42,xkikoj,1
42,xkiriqo,1
42,xmuqane,1
42,xok,2
42,xokik,1
42,xpe,1
42,xub'an,1
42,xuxik,2
42,xwinaqir,1
42,yak,1
43,aq'ab',1
43,are',2
43,b'alam,3
43,b'i',2
43,chi,2
43,chuch,1
43,ik'i,1
43,k'u,1
43,k'ut,3
43,kab',1
43,kaj,1
43,ki,2
43,kitze,1
43,majukutaj,1
43,nab'e,3
43,qa,1
43,qajaw,1
43,ri,2
43,rox,1
43,u,2
43,wa'e,1
43,winaq,2
43,xeb'itik,1
43,xetz'aqik,1
44,ab'aj,1
44,achij,1
44,achijil,1
44,aj,2
44,alom,2
44,aq'ab',1
44,b'alam,3
44,b'i,2
44,b'it,2
44,b'itik,1
44,b'itol,1
44,cha'om,1
44,che',1
44,chi,2
44,chikil,2
44,chikisolwachij,1
44,chiqab'ij,1
44,chire,1
44,chisolmuquj,1
44,cho,1
44,chuch,1
44,e,5
44,ik'i,1
44,ixoq,1
44,ixtaj,1
44,ju,2
44,juyub',1
44,k'ajolom,2
44,k'ate,1
44,k'o,2
44,k'ut,1
44,kaj,3
44,ke'uchaxik,1
44,keb'in,1
44,kemuqunik,2
44,keta'mab'al,1
44,keta'maj,1
44,ki,7
44,kilo,1
44,kitze,1
44,kuxlab',1
44,lib'aj,1
44,loq'olaj,1
44,ma,4
44,maja,2
44,majukutaj,1
44,muqub'al,1
44,na,2
44,na'on,1
44,nab'e,1
44,nawal,1
44,nay,2
44,pa,6
44,palo,1
44,pam,2
44,pu,1
44,puch,4
44,pus,1
44,q'atajil,1
44,q'ukumatz,1
44,qajaw,1
44,qitzij,1
44,ri,5
44,ronojel,2
44,rumal,2
44,suk',1
44,ta,4
44,taq'aj,1
44,tepew,1
44,tukel,1
44,tz'aq,2
44,tz'aqik,1
44,tz'aqol,1
44,tzatz,1
44,u,4
44,ulew,1
44,utzilaj,1
44,wach,1
44,wachib'al,2
44,we,1
44,wi,3
44,winaq,3
44,xa,6
44,xe',2
44,xe'alanik,1
44,xe'uxik,1
44,xeb'inik,1
44,xech'awik,1
44,xechapanik,1
44,xek'ajolaxik,1
44,xemuqum,1
44,xemuqunik,1
44,xeta'on,1
44,xetzijon,1
44,xewinaqwachin,1
44,xik'ow,1
44,xk'is,2
44,xopon,1
44,xuxik,2
45,aj,4
45,at,2
45,b'inib'al,1
45,b'it,4
45,b'itik,1
45,b'itol,1
45,ch'ab'al,1
45,ch'uti'n,1
45,chi,1
45,chire,1
45,chitija',1
45,chiwe,1
45,chiwila',1
45,i,3
45,juchalik,1
45,juyub',1
45,k'amo,3
45,k'amowanik,1
45,k'ate,2
45,k'oje'ik,1
45,k'u,1
45,k'ut,5
45,ka,1
45,kaj,6
45,kaqana'o,1
45,keta'maj,1
45,ki,3
45,kil,1
45,kina'o,1
45,kiwilo,1
45,kixmuquna',1
45,kixmuqunik,1
45,kixta'onik,1
45,kojb'isonik,1
45,kojch'awik,1
45,kojsilab'ik,1
45,kojta'onik,1
45,ma,5
45,mam,1
45,mawi,1
45,mi,7
45,mul,2
45,na,2
45,naj,1
45,naqaj,1
45,nim,2
45,oj,2
45,ox,1
45,pa,2
45,pam,2
45,pu,2
45,puch,1
45,q'alaj,1
45,qa,3
45,qati't,1
45,qitzij,1
45,ri,2
45,ri',2
45,ronojel,3
45,ruk',1
45,rumal,1
45,ta,2
45,taq'aj,1
45,tz'aq,4
45,tz'aqik,1
45,tz'aqol,1
45,tz'uk,1
45,u,6
45,ulew,2
45,utz,4
45,wi,1
45,xe',2
45,xe'uchaxik,1
45,xecha',1
45,xetz'onox,1
45,xk'is,2
45,xkib'ij,1
45,xkik'amowaj,1
45,xkimuquj,1
45,xkita'o,1
45,xojchi'nik,1
45,xojuxik,1
45,xojwachinik,1
45,xojwinaqirik,2
45,xqeta'maj,2
45,xqilo,1
45,xukut,1
46,alom,2
46,b'anoj,1
46,b'i',1
46,b'it,1
46,b'itol,1
46,ch'i'pi,1
46,ch'uti'n,1
46,chawaxoq,1
46,chi,3
46,chik,5
46,chik'iyarik,1
46,chike,1
46,chikilo,1
46,chiqab'an,1
46,chopon,1
46,chuxoq,1
46,e,1
46,jucha,1
46,juraqan,1
46,k'ab'awil,1
46,k'ajolom,2
46,k'amik,1
46,k'o,1
46,k'oje'ik,1
46,k'u'x,1
46,k'ut,2
46,kaj,1
46,kakib'ij,1
46,kaqana'o,1
46,kaqulja,2
46,karaj,1
46,ke'uchaxik,1
46,ke'uxik,1
46,kecha',1
46,keje',1
46,kek'iritajik,1
46,kepoq'otajik,1
46,keta'mab'al,1
46,ki,5
46,kilon,1
46,kopon,1
46,lab'e,1
46,ma,1
46,mawi,4
46,muqub'al,1
46,na'oj,1
46,najt,1
46,naqaj,1
46,pa,2
46,q'ukumatz,1
46,qayojo,1
46,quk',1
46,raxa,1
46,ri,1
46,ri',1
46,ronojel,1
46,rumal,1
46,saqiroq,1
46,sqaqi'n,2
46,ta,6
46,tepew,1
46,tz'aq,2
46,tz'aqol,1
46,u,5
46,ulew,1
46,utz,2
46,wach,2
46,we,2
46,wi,2
46,xa,7
46,xchijunamataj,1
46,xe'uchaxik,1
46,xkib'an,1
46,xmuqane,1
46,xpiyakok,1
47,ab'aj,2
47,ah,2
47,aj,12
47,ajaw,2
47,akarok,1
47,akul,1
47,alom,1
47,amaq',8
47,aq'ab',5
47,are',6
47,at,4
47,b'alam,15
47,b'alami,1
47,b'aq',2
47,b'atena,1
47,b'e,1
47,b'elejeb',2
47,b'i,4
47,b'i',11
47,b'inib'al,1
47,b'inowik,1
47,b'it,2
47,b'itik,1
47,b'itol,2
47,ch'ab'a,1
47,ch'ab'al,2
47,ch'ipi,2
47,ch'ob',2
47,ch'u'j,1
47,ch'umil,1
47,ch'umila,1
47,ch'uti,2
47,chajal,1
47,chajeleb',1
47,chalaxik,1
47,chalaxoq,1
47,chawaxok,1
47,chawaxoq,1
47,chaya'taj,1
47,che',2
47,chi,19
47,chib'e,2
47,chichajin,2
47,chik,7
47,chikech,1
47,chikib'ano,1
47,chikipaqab'a',2
47,chikisik'ijoq,1
47,chila',8
47,chinamit,1
47,chiqariq,1
47,chirech,1
47,chiri',2
47,chirij,1
47,chiroyob'exik,1
47,chomi,1
47,chuch,2
47,chuchax,1
47,chuwach,1
47,e,20
47,elenaq,1
47,eta'manel,1
47,ik'i,4
47,ik'oq'ij,1
47,ilo,1
47,ilokab',2
47,ixoq,1
47,ja,14
47,jab'ioq,1
47,jaib'ab',1
47,jalajoj,1
47,jeb'el,1
47,jo',1
47,jok,1
47,ju,1
47,jujunal,1
47,jun,4
47,junajpu,1
47,juraqan,1
47,juyub',2
47,juyub'al,2
47,k'ab'awil,2
47,k'ajb',2
47,k'ajol,1
47,k'ajolom,1
47,k'aslem,1
47,k'enech,1
47,k'i,4
47,k'iche',3
47,k'irol,1
47,k'ix,1
47,k'ixb',2
47,k'iya,1
47,k'o,4
47,k'ojaj,1
47,k'oje'ik,2
47,k'ole'y,1
47,k'oli'k,1
47,k'u,6
47,k'u'x,8
47,k'u'xlan,1
47,k'ulel,1
47,k'ut,10
47,ka'y,1
47,kaj,9
47,kajapalu,1
47,kajib',4
47,kan,1
47,kaqchikeleb',1
47,kaqixa,1
47,kaqulja,2
47,kawiqib',1
47,keb'ek,1
47,keje',6
47,kemuqun,1
47,keta'm,1
47,keta'mab'al,1
47,keuchaxik,1
47,ki,23
47,kilawachin,1
47,kitze,5
47,kixoqil,3
47,kojata,1
47,kojawila',1
47,kojaya',2
47,kojcha',1
47,kojoyob'ej,1
47,kojtzijon,1
47,kolob',1
47,konojel,2
47,kumatz,1
47,la',1
47,lamakib',1
47,lemo',1
47,li'anik,2
47,loq',2
47,ma,2
47,maja,5
47,majukutaj,5
47,mam,5
47,mawi,4
47,me'al,1
47,mi,2
47,mojapisk'alij,1
47,mojatzaqo,1
47,na,3
47,na'ob'al,1
47,na'onel,1
47,na'tal,1
47,nab'e,2
47,najt,1
47,nanawak,2
47,naqaj,1
47,nay,1
47,nim,6
47,nima,3
47,nima'q,1
47,nimaqil,2
47,oj,5
47,oloman,1
47,ox,1
47,oxlajuj,2
47,pa,4
47,poq'ol,2
47,pu,1
47,puch,4
47,q'alaj,1
47,q'eqa,1
47,q'equ'mal,1
47,q'ij,13
47,q'o'n,1
47,q'ukumatz,1
47,qa,4
47,qajaw,6
47,qajawab',1
47,qatzukuj,1
47,qe,2
47,qech,1
47,qetal,1
47,qi,2
47,qib'a,1
47,qila',1
47,qitzij,1
47,rab'inaleb',1
47,rati't,2
47,rawaxik,1
47,raxa,2
47,raxal,2
47,re,1
47,rech,2
47,releb'al,8
47,reta'm,1
47,ri,14
47,ri',4
47,rixoqil,4
47,rochoch,1
47,ronojel,2
47,ruk',8
47,rumal,2
47,sachel,1
47,sachik,1
47,saq,5
47,saqajib',1
47,saqi,1
47,saqirik,3
47,saqirok,2
47,ta,16
47,taj,2
47,tamub',2
47,taq,1
47,tekpan,1
47,tepew,2
47,tikarib'al,1
47,tikarik,1
47,tinamit,2
47,tujal,1
47,tz'aq,1
47,tz'aqik,1
47,tz'aqol,2
47,tz'ikina,1
47,tz'ononik,1
47,tz'ununi,1
47,tzatz,2
47,tzij,2
47,tzijel,2
47,tzijol,1
47,tzuqun,1
47,u,47
47,uk'a,2
47,ulew,5
47,uloq,1
47,utzilaj,3
47,wa',1
47,wach,6
47,wachib'al,1
47,waram,1
47,we,1
47,wi,18
47,winaq,17
47,winaqirem,1
47,wok,1
47,xa,17
47,xaqi,1
47,xe',3
47,xe'uxik,1
47,xeb'e,2
47,xecha',7
47,xek'iyarik,1
47,xek'oje',1
47,xemuqun,1
47,xeq'i'lonik,1
47,xere,5
47,xeselawachin,1
47,xesik'inik,1
47,xikin,1
47,xk'iyarik,1
47,xk'oje',2
47,xkib'ano,1
47,xkik'am,1
47,xkil,1
47,xkita'o,1
47,xkitz'onoj,1
47,xkiyajob'ej,1
47,xkos,1
47,xmoyik,1
47,xmoyomob'ik,1
47,xmuqane,1
47,xna'ojin,1
47,xob',1
47,xok,1
47,xpe,2
47,xpiyakok,1
47,xpoq'otaj,1
47,xpoq'otajik,2
47,xqacholo,1
47,xqatz'ib'aj,1
47,xuxik,5
47,xuxlab'ix,1
47,xwab'ax,1
47,yaki,1
48,aq'ab',1
48,are',1
48,b'alam,3
48,b'i',2
48,e,1
48,ik'i,1
48,ilokab',1
48,juyub',1
48,k'ab'awil,1
48,k'amol,1
48,k'ut,1
48,kitze,1
48,majukutaj,1
48,pek,1
48,re,1
48,ruk',1
48,siwan,1
48,tamub',1
48,tinamit,1
48,tulan,1
48,u,2
48,wa',1
48,wi,2
48,wuqub',2
48,xe'opon,1
48,xeb'e,1
48,zuywa,1
49,ajawab',2
49,ajilan,1
49,aq'ab',2
49,are,1
49,are',1
49,awilix,1
49,b'alam,6
49,b'i,1
49,b'i',5
49,chi,5
49,chik,1
49,chila',1
49,cholon,1
49,chub'inik,1
49,ik'i,2
49,ilokab',1
49,jaq'awitz,1
49,k'ab'awil,6
49,k'iche',1
49,k'o,1
49,k'u,1
49,k'ut,8
49,keki'kotik,1
49,keta'm,2
49,ki,3
49,kitze,2
49,ko'k,1
49,konojel,1
49,majukutaj,2
49,mam,2
49,mawi,1
49,mi,1
49,nab'e,2
49,nik'aqaj,1
49,qa,1
49,qajaw,2
49,rach,1
49,re,1
49,relik,1
49,ri,3
49,rikaxik,1
49,rox,1
49,ruk'aj,1
49,rumal,1
49,tamub',3
49,taq'aj,1
49,tojil,3
49,tulan,1
49,tzatz,1
49,tzukum,1
49,u,9
49,uloq,2
49,wa',1
49,wakamik,2
49,winaq,2
49,xawi,3
49,xe'opon,1
49,xecha',1
49,xekel,1
49,xel,2
49,xere,2
49,xk'amowik,1
49,xoponik,1
49,xqariqo,1
49,xuk'am,1
49,xuk'amo,3
50,aj,3
50,akarok,1
50,amaq',3
50,aq'ab',1
50,are',2
50,at,4
50,awilix,1
50,b'a,1
50,b'alam,2
50,b'i,4
50,b'i',3
50,b'i'nam,1
50,ch'ab'al,1
50,cha',1
50,chi,8
50,chik,2
50,chike,1
50,chikop,1
50,chila',2
50,chire,1
50,chiri',1
50,chisach,1
50,chub'inik,1
50,chupan,1
50,chuxoq,2
50,e,3
50,i,1
50,ichal,1
50,ilokab',1
50,in,2
50,iwajawal,1
50,iwech,1
50,ja,2
50,jalajoj,1
50,jaq'awitz,1
50,jumaj,1
50,jun,1
50,junam,1
50,k'ab'awil,6
50,k'ajb',1
50,k'iche',3
50,k'ixb',1
50,k'o,3
50,k'oje'ik,2
50,k'u,5
50,k'ut,7
50,kanikow,1
50,kaqchekeleb',1
50,kawub'al,1
50,ke,1
50,kech,1
50,keje',1
50,keki'kotik,1
50,ki,9
50,kib',2
50,kib'ij,1
50,kib'il,1
50,kitze,1
50,ko'on,1
50,kojom,1
50,la',1
50,ma,2
50,maja,3
50,mawi,3
50,meb'a,1
50,mi,1
50,mixb'isonik,1
50,nab'e,1
50,nawal,1
50,nima'q,1
50,ojer,1
50,oxib',2
50,pek,1
50,pu,1
50,q'alaj,2
50,q'aq',6
50,q'aq'al,1
50,q'ij,1
50,q'u',1
50,q'u'l,1
50,qa,4
50,qitzij,3
50,rab'inaleb',1
50,releb'al,1
50,ri,8
50,ri',3
50,rib',2
50,ronojel,1
50,rox,1
50,ruk',1
50,rumal,4
50,siwan,1
50,suywa,1
50,ta,8
50,taj,1
50,tamub',1
50,taq,1
50,tew,1
50,tojil,8
50,tulan,3
50,tz'ikina,1
50,tz'um,1
50,tz'umal,1
50,tzatz,2
50,tzij,1
50,tzuquj,1
50,u,9
50,utz,1
50,utzilaj,1
50,wakamik,1
50,waral,1
50,wi,4
50,winaq,2
50,winaqirik,1
50,wuqub',2
50,xa,5
50,xaqi,1
50,xb'e,1
50,xch'aw,1
50,xcha',1
50,xe'uchaxik,1
50,xecha',2
50,xepe,1
50,xepetik,1
50,xkik'amowaj,1
50,xkil,1
50,xkipaxij,1
50,xkita'o,1
50,xkojkam,1
50,xma,1
50,xok,1
50,xopon,1
50,xpe,1
50,xub'ij,1
50,xujach,1
50,xutzoqopij,1
50,xuxik,2
50,xwinaqir,1
50,yaki,1
51,a,1
51,ajilan,1
51,akarok,1
51,amaq',8
51,apa,1
51,aq'ab',6
51,are,2
51,are',3
51,at,1
51,awilix,1
51,b'alam,17
51,b'i,3
51,b'itol,2
51,ch'ab'al,3
51,che',1
51,chi,10
51,chi',1
51,chik,12
51,chikimaj,2
51,chikiwach,1
51,chikiya',1
51,chikiya'o,2
51,chila',1
51,chipe,1
51,chiqatz'onoj,1
51,chire,3
51,chirech,1
51,chiri',1
51,chitz'onoj,1
51,chiwe,1
51,chupan,1
51,chupinaq,1
51,cis,1
51,demonium,1
51,e,3
51,i,3
51,ik'i,5
51,in,1
51,iwe,4
51,iwuk',1
51,ja,1
51,jab',2
51,jalan,1
51,jaq'awitz,1
51,jun,3
51,jupacha,1
51,k'a'am,1
51,k'ab'awil,1
51,k'amb'al,1
51,k'as,1
51,k'ate,5
51,k'exwach,1
51,k'o,2
51,k'u,8
51,k'u'x,3
51,k'ut,10
51,kakich'ij,1
51,kakik'u'lu,1
51,kakoykot,1
51,kaqan,1
51,katilo,1
51,ke'utzin,2
51,kechakchot,1
51,kechapon,1
51,keje',1
51,kelexlot,1
51,keluklutik,1
51,kesisot,1
51,ki,13
51,kitze,6
51,kojk'ix,1
51,kojutzinik,1
51,konojel,1
51,koq',1
51,kuk',1
51,kumal,1
51,loquens,1
51,ma,3
51,maja,2
51,majukutaj,5
51,mawi,4
51,mi,1
51,miajawaj,1
51,mixb'isonik,1
51,miya',1
51,na,4
51,na'tab'al,1
51,nim,1
51,nima,1
51,pakiwi',1
51,petik,1
51,pu,4
51,puch,3
51,q'ab',1
51,q'aq',10
51,q'atat,1
51,q'eqal,1
51,qa,4
51,qi,1
51,qitzij,2
51,re,1
51,ri,13
51,ri',2
51,rib',1
51,ronojel,2
51,rumal,6
51,samajel,2
51,saqb'och,4
51,saqb'oqom,1
51,sotz',1
51,sqaqi'n,1
51,ta,13
51,tew,6
51,tojil,6
51,tulan,1
51,tz'aqol,2
51,tz'onoy,1
51,tz'ukib'al,1
51,tzatz,2
51,tzuqun,1
51,u,9
51,uloq,1
51,utz,2
51,wach,1
51,wi,4
51,wi',1
51,winaq,1
51,winaqirib'al,1
51,xa,3
51,xajab',1
51,xch'aw,1
51,xcha',4
51,xchup,1
51,xe',2
51,xe'ul,2
51,xe'ulik,2
51,xecha',3
51,xek'ulaxik,1
51,xeki'kot,2
51,xemiq'ik,1
51,xib'alb'a,4
51,xik',2
51,xk'oqon,1
51,xkanaj,1
51,xkitz'onoj,1
51,xma'inik,1
51,xnimar,1
51,xojk'axtok'ax,1
51,xojpe,1
51,xojsachik,1
51,xqab'ano,2
51,xqajik,1
51,xrelesaj,1
51,xtikarik,1
51,xub'ak,1
51,xuk'ut,1
51,xuxik,1
52,a,1
52,akarok,1
52,amaq',8
52,amaq'el,2
52,aq'ab',6
52,aq'ab'al,1
52,are,1
52,are',5
52,at,1
52,b'a,5
52,b'alam,17
52,b'anik,1
52,b'e,1
52,b'i',3
52,b'ix,1
52,ch'akik,1
52,ch'ob',1
52,ch'uk,1
52,ch'umil,2
52,ch'uti,1
52,chalaxoq,2
52,chamal,1
52,chi,11
52,chich'awik,1
52,chik,3
52,chikaj,1
52,chikanaj,1
52,chike,1
52,chikech,1
52,chikil,1
52,chikiwach,1
52,chikiya',1
52,chikuya'o,1
52,chila',7
52,chilib'lotik,1
52,chinya',1
52,chiqaq'aluj,1
52,chiqatoq'ob'aj,1
52,chiqatz'onoj,2
52,chiqaya',1
52,chiqe,1
52,chiqil,1
52,chiraj,1
52,chire,1
52,chirech,1
52,chiri',1
52,chit'isa',1
52,chitaja',1
52,chitijowoq,1
52,chitoq'ob'aj,2
52,chitu'nik,1
52,chiwaj,1
52,chiwe,1
52,chiwech,1
52,chu,2
52,chupan,1
52,chuwach,4
52,e,1
52,eleq'om,1
52,eta'mab'al,1
