parte,capit,term_str,n
5,11,t'uy,1
5,11,taq,1
5,11,tepew,1
5,11,tz'ikina,1
5,11,tzalatz',1
5,11,tzatz,1
5,11,ub'i',3
5,11,ub'ina'm,1
5,11,uk'ajol,1
5,11,unim,5
5,11,unimja,5
5,11,wa',1
5,11,wi,1
5,11,winaq,2
5,11,xkuxeb'a,1
5,11,yaki,1
5,12,ajaw,5
5,12,ajawab',1
5,12,ajawarem,2
5,12,aq'ab',1
5,12,are,2
5,12,b'alam,1
5,12,b'atz'a,1
5,12,b'elejeb',3
5,12,caxtilan,1
5,12,chi,8
5,12,chik,3
5,12,christowal,1
5,12,chucha'xik,1
5,12,chuchax,1
5,12,chuwach,2
5,12,de,1
5,12,don,2
5,12,elenaq,1
5,12,istayul,1
5,12,ja,1
5,12,jun,1
5,12,k'o'akul,1
5,12,k'o'akutek,1
5,12,k'ochajuj,1
5,12,k'otuja,3
5,12,k'otzib'aja,1
5,12,k'u,1
5,12,k'ut,2
5,12,k'ute,1
5,12,kej,2
5,12,kema,1
5,12,le',8
5,12,mamaxel,1
5,12,nab'e,2
5,12,nija'ib'ab',1
5,12,nim,1
5,12,pedro,1
5,12,q'alel,2
5,12,q'ij,1
5,12,qajawixel,1
5,12,rech,1
5,12,ri,2
5,12,rib',1
5,12,rij,1
5,12,ro',1
5,12,robles,1
5,12,ronojel,1
5,12,rox,1
5,12,saq,1
5,12,tas,2
5,12,ub'elej,1
5,12,ujulaju,1
5,12,uka,1
5,12,ukaj,1
5,12,ulaju,1
5,12,ule'ab'al,1
5,12,uwajxaq,1
5,12,uwaq,1
5,12,uwuq',1
5,12,uxe',3
5,12,wa,1
5,12,wakamik,1
5,12,wi,2
5,12,winaq,1
5,12,winaq:,1
5,12,xa,1
5,12,xajawarik,1
5,12,xchiqab'ij,1
5,12,xchtikar,1
5,13,ajaw,5
5,13,ajawab',1
5,13,ajtzik',1
5,13,are,4
5,13,awilix,1
5,13,b'elejeb',1
5,13,chi,3
5,13,chik,1
5,13,chinamit,1
5,13,chokoj,1
5,13,chucha'xik,1
5,13,chuwach,2
5,13,ja,10
5,13,ja:,1
5,13,jujun,2
5,13,jun,9
5,13,k'i,1
5,13,k'ut,2
5,13,ke,1
5,13,kib'i',1
5,13,mixqab'ij,1
5,13,nija'ib',1
5,13,nija'ib'ab',3
5,13,nim,3
5,13,nima,2
5,13,q'alel,2
5,13,q'amja,4
5,13,rajawal,1
5,13,ri,2
5,13,taq,1
5,13,ub'i'na'm,1
5,13,uchinamital,1
5,13,uchuch,1
5,13,unab'e,2
5,13,unim,9
5,13,wi,1
5,13,winaq,1
5,13,xchiqab'ij,1
5,13,ya',1
5,13,yakolatam,1
5,14,aj,1
5,14,ajaw,12
5,14,ajawab',2
5,14,ajtzik',1
5,14,are,4
5,14,b'am,1
5,14,chi,2
5,14,chokoj,1
5,14,chupan,1
5,14,chuwach,2
5,14,ja,5
5,14,ja:,1
5,14,ja;,1
5,14,jakawitz,1
5,14,jun,4
5,14,k'iche',3
5,14,k'o,1
5,14,k'okamel,1
5,14,k'omajkun,1
5,14,k'oyab'akoj,1
5,14,k'ut,5
5,14,kajib',2
5,14,kokosom,1
5,14,le',1
5,14,lolmet,1
5,14,majukutaj,1
5,14,nab'e,2
5,14,nim,3
5,14,puch,1
5,14,q'aq'lakan,1
5,14,rech,1
5,14,ri,1
5,14,rox,1
5,14,ub'i',3
5,14,uka,1
5,14,ukab',1
5,14,ukaj,1
5,14,ule'el,1
5,14,umam,1
5,14,unim,5
5,14,uqajaw:,1
5,14,utasel,1
5,14,wa',2
5,14,winaq,3
5,14,wuqub',1
5,14,xa,1
5,15,ajaw,2
5,15,ajawab',2
5,15,alanel,1
5,15,are,1
5,15,b'i,1
5,15,chi,5
5,15,chik,2
5,15,chikikuch,1
5,15,chinamit,1
5,15,chiwach,1
5,15,chokoj,4
5,15,chokojib',3
5,15,chuwach,3
5,15,cruz,1
5,15,e,6
5,15,ilb'al,1
5,15,jujun,1
5,15,jun,1
5,15,k'eje,1
5,15,k'iche',4
5,15,k'o,1
5,15,k'u,3
5,15,k'ut,3
5,15,kaweqib',1
5,15,kib'e,1
5,15,konojel,1
5,15,kumal,1
5,15,maja,1
5,15,mixutzinik,1
5,15,nab'e,1
5,15,nija'ib',1
5,15,nim,5
5,15,ojer,1
5,15,oxib',4
5,15,qajawixel,1
5,15,re,1
5,15,ri,4
5,15,ri',2
5,15,ronojel,1
5,15,rox,1
5,15,rumal,2
5,15,sachinaq,1
5,15,sqaqi'n,1
5,15,sta,1
5,15,tzij,1
5,15,tzij;,1
5,15,ub'i',1
5,15,uchuch,1
5,15,uk'oje'ik,2
5,15,ukab',1
5,15,uqajaw,1
5,15,wi,1
5,15,xa,1
5,15,xare,1
5,15,xere,1
