term_str,df,dp,dh,sig
kareta'maj,1,0.013500000000000002,0.08384710656373136,False
karil,1,0.013500000000000002,0.08384710656373136,False
karilo,1,0.013500000000000002,0.08384710656373136,False
kasach,1,0.013500000000000002,0.08384710656373136,False
kasaqiroq,1,0.013500000000000002,0.08384710656373136,False
kasik'in,2,0.026000000000000002,0.13689895872954588,False
kasik'inik,1,0.013500000000000002,0.08384710656373136,False
kasik'iyaj,1,0.013500000000000002,0.08384710656373136,False
kasik'ow,1,0.013500000000000002,0.08384710656373136,False
kasik'owik,1,0.013500000000000002,0.08384710656373136,False
kasilanik,1,0.013500000000000002,0.08384710656373136,False
kasilob'ik,1,0.013500000000000002,0.08384710656373136,False
kasolowik,1,0.013500000000000002,0.08384710656373136,False
kata,2,0.026000000000000002,0.13689895872954588,False
katajin,2,0.026000000000000002,0.13689895872954588,False
katana'ik,1,0.013500000000000002,0.08384710656373136,False
katanik,1,0.013500000000000002,0.08384710656373136,False
kataq'an,1,0.013500000000000002,0.08384710656373136,False
katb'e,4,0.051000000000000004,0.21896130607722014,True
katb'ek,1,0.013500000000000002,0.08384710656373136,False
katcha'jik,1,0.013500000000000002,0.08384710656373136,False
katchokonik,1,0.013500000000000002,0.08384710656373136,False
katel,2,0.026000000000000002,0.13689895872954588,False
katelik,1,0.013500000000000002,0.08384710656373136,False
kati't,9,0.1135,0.356303263001628,True
katikal,1,0.013500000000000002,0.08384710656373136,False
katilo,1,0.013500000000000002,0.08384710656373136,False
katilowik,1,0.013500000000000002,0.08384710656373136,False
katiltotik,1,0.013500000000000002,0.08384710656373136,False
katinik,1,0.013500000000000002,0.08384710656373136,False
katk'ix,1,0.013500000000000002,0.08384710656373136,False
katk'oje',4,0.051000000000000004,0.21896130607722014,True
katkamik,1,0.013500000000000002,0.08384710656373136,False
katojo',1,0.013500000000000002,0.08384710656373136,False
katok,2,0.026000000000000002,0.13689895872954588,False
katolona',1,0.013500000000000002,0.08384710656373136,False
katopon,1,0.013500000000000002,0.08384710656373136,False
katoponik,1,0.013500000000000002,0.08384710656373136,False
katoq',1,0.013500000000000002,0.08384710656373136,False
katoq'ik,1,0.013500000000000002,0.08384710656373136,False
katpe,1,0.013500000000000002,0.08384710656373136,False
kattaqentaj,1,0.013500000000000002,0.08384710656373136,False
kattzijonoq,1,0.013500000000000002,0.08384710656373136,False
katukuwik,1,0.013500000000000002,0.08384710656373136,False
katurur,1,0.013500000000000002,0.08384710656373136,False
katwar,1,0.013500000000000002,0.08384710656373136,False
katz,5,0.0635,0.25254582446601,True
katz'apitajik,1,0.013500000000000002,0.08384710656373136,False
katz'ininik,1,0.013500000000000002,0.08384710656373136,False
katz'ininoq,1,0.013500000000000002,0.08384710656373136,False
katz'inonik,1,0.013500000000000002,0.08384710656373136,False
katz'onon,1,0.013500000000000002,0.08384710656373136,False
katzijon,1,0.013500000000000002,0.08384710656373136,False
katzijonoq,1,0.013500000000000002,0.08384710656373136,False
katzotzotik,1,0.013500000000000002,0.08384710656373136,False
kawa'lijoq,1,0.013500000000000002,0.08384710656373136,False
kawachin,1,0.013500000000000002,0.08384710656373136,False
kawachinik,1,0.013500000000000002,0.08384710656373136,False
kawaj,1,0.013500000000000002,0.08384710656373136,False
kawajin,1,0.013500000000000002,0.08384710656373136,False
kawakoj,2,0.026000000000000002,0.13689895872954588,False
kawatepech,1,0.013500000000000002,0.08384710656373136,False
kaweq,4,0.051000000000000004,0.21896130607722014,True
kaweqib',8,0.101,0.33406485299293953,True
kawib',2,0.026000000000000002,0.13689895872954588,False
kawilo,3,0.0385,0.18091141314273665,True
kawinal,1,0.013500000000000002,0.08384710656373136,False
kawiqib',1,0.013500000000000002,0.08384710656373136,False
