term_str,df,dp,dh,sig
tears,2,0.017543859649122806,0.10233140375727616,False
tell,17,0.14912280701754385,0.4094058064872354,True
telling,4,0.03508771929824561,0.1695750882163067,True
tells,1,0.008771929824561403,0.05993763170319948,False
temple,1,0.008771929824561403,0.05993763170319948,False
tempt,2,0.017543859649122806,0.10233140375727616,False
temptation,1,0.008771929824561403,0.05993763170319948,False
tempted,1,0.008771929824561403,0.05993763170319948,False
tempter,1,0.008771929824561403,0.05993763170319948,False
tempters,1,0.008771929824561403,0.05993763170319948,False
ten,8,0.07017543859649122,0.2689747378361222,True
tender,3,0.02631578947368421,0.13810335561693646,False
tenderness,1,0.008771929824561403,0.05993763170319948,False
tents,1,0.008771929824561403,0.05993763170319948,False
term,16,0.14035087719298245,0.397598598479262,True
terma,1,0.008771929824561403,0.05993763170319948,False
terminate,1,0.008771929824561403,0.05993763170319948,False
terminating,1,0.008771929824561403,0.05993763170319948,False
terms,4,0.03508771929824561,0.1695750882163067,True
terrains,1,0.008771929824561403,0.05993763170319948,False
terrible,24,0.21052631578947367,0.47324789756707064,True
terrified,2,0.017543859649122806,0.10233140375727616,False
terrify,1,0.008771929824561403,0.05993763170319948,False
territory,2,0.017543859649122806,0.10233140375727616,False
terror,4,0.03508771929824561,0.1695750882163067,True
test,23,0.20175438596491227,0.46591706435506813,True
testament,1,0.008771929824561403,0.05993763170319948,False
testator,1,0.008771929824561403,0.05993763170319948,False
tested,12,0.10526315789473684,0.34188710667827216,True
testified,1,0.008771929824561403,0.05993763170319948,False
testifies,1,0.008771929824561403,0.05993763170319948,False
testify,8,0.07017543859649122,0.2689747378361222,True
testifying,1,0.008771929824561403,0.05993763170319948,False
testimonies,2,0.017543859649122806,0.10233140375727616,False
testimony,5,0.043859649122807015,0.19784920698584996,True
testing,4,0.03508771929824561,0.1695750882163067,True
tests,4,0.03508771929824561,0.1695750882163067,True
testwith,1,0.008771929824561403,0.05993763170319948,False
thamood,19,0.16666666666666666,0.430827083453526,True
thamoodand,1,0.008771929824561403,0.05993763170319948,False
thamoodthose,1,0.008771929824561403,0.05993763170319948,False
than,53,0.4649122807017544,0.5137139180603663,True
thank,2,0.017543859649122806,0.10233140375727616,False
thankful,14,0.12280701754385964,0.37155694113596427,True
thankless,2,0.017543859649122806,0.10233140375727616,False
thanklessness,1,0.008771929824561403,0.05993763170319948,False
thanks,17,0.14912280701754385,0.4094058064872354,True
that,92,0.8070175438596491,0.24963316970097427,True
thatgardens,1,0.008771929824561403,0.05993763170319948,False
thatthese,5,0.043859649122807015,0.19784920698584996,True
the,112,0.9824561403508771,0.025087108035082743,False
their,84,0.7368421052631579,0.3246324357580916,True
theirs,9,0.07894736842105263,0.2891814483728234,True
them,90,0.7894736842105263,0.26923967197505283,True
thema,3,0.02631578947368421,0.13810335561693646,False
themafter,1,0.008771929824561403,0.05993763170319948,False
themand,1,0.008771929824561403,0.05993763170319948,False
themeven,1,0.008771929824561403,0.05993763170319948,False
themfor,1,0.008771929824561403,0.05993763170319948,False
themhe,2,0.017543859649122806,0.10233140375727616,False
themin,1,0.008771929824561403,0.05993763170319948,False
theminnovations,1,0.008771929824561403,0.05993763170319948,False
themit,1,0.008771929824561403,0.05993763170319948,False
themonly,1,0.008771929824561403,0.05993763170319948,False
themout,1,0.008771929824561403,0.05993763170319948,False
themsatan,1,0.008771929824561403,0.05993763170319948,False
themselves,41,0.35964912280701755,0.5306040209773069,True
themthe,4,0.03508771929824561,0.1695750882163067,True
themthere,1,0.008771929824561403,0.05993763170319948,False
themthese,2,0.017543859649122806,0.10233140375727616,False
themthey,4,0.03508771929824561,0.1695750882163067,True
themthose,1,0.008771929824561403,0.05993763170319948,False
themuntil,1,0.008771929824561403,0.05993763170319948,False
themwill,1,0.008771929824561403,0.05993763170319948,False
themwith,1,0.008771929824561403,0.05993763170319948,False
themyou,1,0.008771929824561403,0.05993763170319948,False
then,79,0.6929824561403509,0.36666343871073204,True
there,71,0.6228070175438597,0.42546618877951076,True
thereafter,6,0.05263157894736842,0.22357513228650447,True
thereby,14,0.12280701754385964,0.37155694113596427,True
therefore,10,0.08771929824561403,0.3079791157260859,True
therefrom,3,0.02631578947368421,0.13810335561693646,False
therein,46,0.40350877192982454,0.5283253567803117,True
thereinwe,1,0.008771929824561403,0.05993763170319948,False
thereof,5,0.043859649122807015,0.19784920698584996,True
thereofhis,1,0.008771929824561403,0.05993763170319948,False
thereupon,6,0.05263157894736842,0.22357513228650447,True
therewith,1,0.008771929824561403,0.05993763170319948,False
these,49,0.4298245614035088,0.5236037573019924,True
thesegod,3,0.02631578947368421,0.13810335561693646,False
thesehe,1,0.008771929824561403,0.05993763170319948,False
thesetheir,5,0.043859649122807015,0.19784920698584996,True
thesethey,1,0.008771929824561403,0.05993763170319948,False
thesewe,1,0.008771929824561403,0.05993763170319948,False
they,85,0.7456140350877193,0.3157668564236702,True
thick,2,0.017543859649122806,0.10233140375727616,False
thief,1,0.008771929824561403,0.05993763170319948,False
thieves,1,0.008771929824561403,0.05993763170319948,False
thing,16,0.14035087719298245,0.397598598479262,True
things,44,0.38596491228070173,0.5301067491509435,True
thingsso,1,0.008771929824561403,0.05993763170319948,False
think,29,0.2543859649122807,0.5023891364217361,True
thinking,6,0.05263157894736842,0.22357513228650447,True
thinks,1,0.008771929824561403,0.05993763170319948,False
thinkthose,1,0.008771929824561403,0.05993763170319948,False
third,3,0.02631578947368421,0.13810335561693646,False
thirst,1,0.008771929824561403,0.05993763170319948,False
thirsty,3,0.02631578947368421,0.13810335561693646,False
thirty,2,0.017543859649122806,0.10233140375727616,False
this,76,0.6666666666666666,0.3899750004807708,True
thisbefore,1,0.008771929824561403,0.05993763170319948,False
thisonly,1,0.008771929824561403,0.05993763170319948,False
thorns,2,0.017543859649122806,0.10233140375727616,False
thorny,1,0.008771929824561403,0.05993763170319948,False
thoroughly,2,0.017543859649122806,0.10233140375727616,False
those,83,0.7280701754385965,0.3333473541568316,True
thosei,1,0.008771929824561403,0.05993763170319948,False
thosetheir,1,0.008771929824561403,0.05993763170319948,False
thosewe,1,0.008771929824561403,0.05993763170319948,False
though,38,0.3333333333333333,0.5283208335737186,True
thought,11,0.09649122807017543,0.32550914342808673,True
thoughts,4,0.03508771929824561,0.1695750882163067,True
thousand,9,0.07894736842105263,0.2891814483728234,True
thousands,1,0.008771929824561403,0.05993763170319948,False
threat,1,0.008771929824561403,0.05993763170319948,False
threaten,3,0.02631578947368421,0.13810335561693646,False
threats,2,0.017543859649122806,0.10233140375727616,False
three,13,0.11403508771929824,0.3572092442833986,True
threshold,1,0.008771929824561403,0.05993763170319948,False
threw,10,0.08771929824561403,0.3079791157260859,True
thrive,1,0.008771929824561403,0.05993763170319948,False
throat,1,0.008771929824561403,0.05993763170319948,False
throats,2,0.017543859649122806,0.10233140375727616,False
throne,22,0.19298245614035087,0.4580358307158226,True
thrones,2,0.017543859649122806,0.10233140375727616,False
throng,1,0.008771929824561403,0.05993763170319948,False
throngs,1,0.008771929824561403,0.05993763170319948,False
through,27,0.23684210526315788,0.49215848968451203,True
throughand,1,0.008771929824561403,0.05993763170319948,False
throughout,3,0.02631578947368421,0.13810335561693646,False
throw,11,0.09649122807017543,0.32550914342808673,True
throwing,2,0.017543859649122806,0.10233140375727616,False
thrown,5,0.043859649122807015,0.19784920698584996,True
thrust,1,0.008771929824561403,0.05993763170319948,False
thunder,2,0.017543859649122806,0.10233140375727616,False
thunderbolt,3,0.02631578947368421,0.13810335561693646,False
thunderbolts,3,0.02631578947368421,0.13810335561693646,False
thus,38,0.3333333333333333,0.5283208335737186,True
thwart,1,0.008771929824561403,0.05993763170319948,False
tie,2,0.017543859649122806,0.10233140375727616,False
tied,2,0.017543859649122806,0.10233140375727616,False
ties,3,0.02631578947368421,0.13810335561693646,False
tight,1,0.008771929824561403,0.05993763170319948,False
tightfisted,1,0.008771929824561403,0.05993763170319948,False
