term_str,token_str,stop,vnorm
tocaron,Tocaron,False,27.711348
devoraremos,devoraremos,False,0.0
mismos,mismos,True,30.42625
sufrimos,sufrimos,False,26.828459
durante,durante,True,28.616333
traedlo,traedlo,False,0.0
ollas,ollas,False,33.1764
fig,fig,False,16.585743
nace,nace,False,35.876568
ü,ü,False,40.571045
tortillas,tortillas,False,21.215803
frutas,frutas,False,31.316782
untaban,untaban,False,32.772736
tened,Tened,False,22.475332
por,por,True,44.13767
mandaré,mandaré,False,20.930677
yo,yo,True,87.71464
perforó,perforó,False,19.97152
dignos,dignos,False,26.300755
realizó,realizó,True,33.68108
pintada,pintada,False,26.373762
entrada,entrada,False,25.031868
igualar,igualar,False,25.912943
vanos,vanos,False,33.204258
tuya,tuya,True,26.359549
ignoramos,ignoramos,False,23.603079
declaración,declaración,False,29.31994
riquezas,riquezas,False,28.760296
pronto,Pronto,True,21.977945
prof,Prof,False,22.347046
vigilada,vigilada,False,21.77183
polvo,polvo,False,31.640575
fui,fui,True,51.195812
vengan,Vengan,False,20.95127
tuvo,tuvo,True,54.58336
quisieramos,quisieramos,False,20.680773
delante,delante,True,23.741142
lugares,lugares,False,32.752728
quieren,quieren,False,31.796976
sufrir,sufrir,False,31.145975
sentaros,sentaros,False,21.005714
meneaban,meneaban,False,0.0
quedar,quedar,False,34.37524
verde,verde,False,27.468616
tales,tales,False,40.757355
zaquiyá,Zaquiyá,False,0.0
voces,voces,False,37.893246
bóveda,bóveda,False,28.429733
zaculeu,Zaculeu,False,12.736571
cambiaremos,cambiaremos,False,25.159632
allá,allá,False,36.307365
brujos,brujos,False,22.827814
cakchiqueles,Cakchiqueles,False,0.0
escrito,escrito,False,27.78484
necer,necer,False,0.0
traemos,traemos,False,30.87152
ello,ello,True,35.78256
dando,dando,False,41.322094
espacio,espacio,False,30.595964
necesario,necesario,False,28.825638
veinticuatro,veinticuatro,False,16.713333
enseguida,Enseguida,True,13.941556
abejorros,abejorros,False,16.181747
trago,trago,False,26.896912
entren,entren,False,30.925259
conozco,conozco,False,21.248074
contigo,contigo,True,21.292944
allí,allí,True,32.954334
presencia,presencia,False,28.684513
labrado,labrado,False,24.723202
recibieron,recibieron,False,29.670986
juntos,Juntos,False,30.718493
subía,subía,False,28.345598
frijol,frijol,False,21.758348
capa,capa,False,44.77922
ahalpuh,Ahalpuh,False,0.0
precipicio,precipicio,False,17.654606
metal,metal,False,33.190437
subiremos,subiremos,False,26.473993
codos,codos,False,29.11877
comportamiento,comportamiento,False,25.86221
grande,grande,True,26.089598
alba,alba,False,27.60768
dios,dios,False,37.39476
encontraba,encontraba,False,25.398094
paloma,paloma,False,22.244062
quilitz,Quilitz,False,0.0
cuidado,cuidado,False,27.424227
bellísimas,bellísimas,False,17.500486
desgraciado,desgraciado,False,16.324633
lotzquic,Lotzquic,False,0.0
vistos,vistos,False,29.235992
colgado,colgado,False,23.32365
hechicería,hechicería,False,18.20729
sufrimiento,sufrimiento,False,24.018953
deleites,deleites,False,19.438223
aparezcan,aparezcan,False,23.954031
joven,joven,False,31.744997
creadores,Creadores,False,24.634613
apariencia,apariencia,False,24.498201
raptos,raptos,False,17.903833
dominaron,dominaron,False,28.413914
aquel,aquel,True,27.642305
pintura,pintura,False,28.355894
designada,designada,False,22.146898
harina,harina,False,26.121504
veo,veo,False,44.78426
imitando,imitando,False,24.9333
invocaban,invocaban,False,25.747463
entres,entres,False,24.663486
ratón,ratón,False,27.778067
gob,Gob,False,13.0743685
pero,pero,True,34.005
esta,Esta,True,52.2355
conocerlo,conocerlo,False,22.085001
paño,paño,False,35.17345
asimismo,asimismo,False,18.546587
clara,clara,False,31.993652
ofendido,ofendido,False,23.74258
parecido,parecido,False,23.384207
ca,ca,False,51.651688
feliz,feliz,False,29.915602
daban,daban,False,43.237576
natural,natural,False,26.317205
llevadnos,llevadnos,False,0.0
miedo,miedo,False,32.579983
peligro,peligro,False,29.543173
pobreza,pobreza,False,31.176973
volemos,volemos,False,24.00168
mientos,mientos,False,33.198387
curadme,Curadme,False,0.0
manta,manta,False,28.277197
divinidad,divinidad,False,25.184015
custodia,custodia,False,23.600323
obstáculos,obstáculos,False,23.940643
he,He,True,109.31674
miróse,Miróse,False,0.0
jefe,jefe,False,42.346558
llamábase,Llamábase,False,0.0
llegaban,llegaban,False,32.117638
cabellera,cabellera,False,22.100374
discutieron,discutieron,False,24.797653
derrochaban,derrochaban,False,22.120884
azada,azada,False,25.8944
inclinaron,inclinaron,False,24.05428
señor,Señor,False,35.125565
vanagloriaba,vanagloriaba,False,13.119919
coger,coger,False,32.175076
dejaron,dejaron,False,33.5034
condujo,condujo,False,25.257364
entregaos,entregaos,False,0.0
sacrificar,sacrificar,False,22.449776
grasa,grasa,False,40.58809
viejo,viejo,False,25.33247
abrumado,abrumado,False,19.784184
pidámosles,Pidámosles,False,0.0
muñecos,muñecos,False,23.584816
espántanse,espántanse,False,0.0
dejan,dejan,False,39.41796
espalda,espalda,False,23.618822
trabajo,trabajo,False,28.681192
algo,algo,True,38.521458
vencieran,vencieran,False,23.305645
servir,servir,False,29.520807
positivamente,Positivamente,False,17.432697
columpiándose,columpiándose,False,14.211007
desarrollo,desarrollo,False,30.220665
ores,ores,False,32.384224
señalado,señalado,False,26.57108
avda,Avda,False,28.03268
cola,cola,False,34.31453
nicahtacah,Nicahtacah,False,0.0
ved,ved,False,25.504803
colas,colas,False,32.4084
hija,hija,False,40.858036
dadnos,Dadnos,False,13.968807
fructificado,fructificado,False,17.107397
conquistaron,conquistaron,False,23.423998
inteligencia,inteligencia,False,25.867813
noche,noche,False,34.928947
decimocuarto,decimocuarto,False,13.733882
más,Más,True,48.753616
tiritaban,tiritaban,False,0.0
ocupados,ocupados,False,28.59537
será,Será,True,27.972532
pinturas,pinturas,False,29.870415
desván,desván,False,17.732147
primerolos,primerolos,False,0.0
encerraron,Encerraron,False,0.0
sirvan,sirvan,False,28.352097
cuentas,cuentas,False,31.217842
seguramente,Seguramente,False,17.795698
infundirnos,infundirnos,False,0.0
padre,padre,False,32.26404
dedicadas,dedicadas,False,29.347763
bitol,Bitol,False,0.0
vas,vas,False,58.408146
despacharon,despacharon,False,20.25964
destino,destino,False,23.800106
pintad,Pintad,False,0.0
vaso,vaso,False,35.53225
sintiéramos,sintiéramos,False,20.514833
quienes,quienes,True,30.571249
afilado,afilado,False,22.78993
vuelve,Vuelve,False,20.889198
absoluto,absoluto,False,18.342129
tampoco,tampoco,True,20.747368
dirigiendo,dirigiendo,False,22.867834
aguantando,aguantando,False,21.909964
l,l,False,53.133423
alegría,alegría,False,26.146809
tercero,tercero,True,21.710785
tzalatz,Tzalatz,False,0.0
desatad,Desatad,False,0.0
casa,casa,False,41.197346
hacer,hacer,True,39.760433
ayunando,ayunando,False,22.220842
pedían,pedían,False,29.4109
causado,causado,False,32.720295
intencionalmente,intencionalmente,False,22.04394
guacamaya,guacamaya,False,16.377764
abrir,abrir,False,35.92714
maravillen,maravillen,False,0.0
pueden,pueden,True,51.449173
curaron,curaron,False,31.266512
xiquiripat,Xiquiripat,False,0.0
desventurados,desventurados,False,16.396435
llamados,llamados,False,27.002687
espiada,espiada,False,19.154858
porque,Porque,True,21.00988
hable,hable,False,29.74441
oídos,oídos,False,32.13736
desbarataron,desbarataron,False,19.710901
entrado,entrado,False,29.507086
llevarnos,llevarnos,False,26.216236
piernas,piernas,False,28.694778
mí,mí,True,76.08214
sintieron,sintieron,False,27.59723
multiplicado,multiplicado,False,19.871822
caquix,Caquix,False,0.0
traeréis,traeréis,False,0.0
seres,seres,False,40.927296
ixbalanqué,Ixbalanqué,False,10.995094
red,red,False,66.08866
dejaban,dejaban,False,35.549103
llamaban,llamaban,False,28.214119
soldados,soldados,False,29.75036
nervios,nervios,False,25.509224
corazones,corazones,False,23.997524
devoran,devoran,False,23.998995
difícil,difícil,False,27.87623
buenas,buenas,True,32.718353
suerte,suerte,False,23.523829
matarán,matarán,False,27.407803
pertenecerán,pertenecerán,False,20.263338
dinero,dinero,False,34.58531
volvía,volvía,False,28.69716
nosotros,nosotros,True,25.721565
ardía,ardía,False,23.148129
felices,felices,False,25.147394
estancia,estancia,False,26.797264
comían,comían,False,27.332499
estos,Estos,True,47.7447
fruta,fruta,False,33.226295
ixquic,Ixquic,False,0.0
pertenezca,pertenezca,False,20.678486
atacado,atacado,False,28.7489
puntapiés,puntapiés,False,14.891502
lechuga,lechuga,False,19.352104
completamente,completamente,False,23.41281
tohil,Tohil,False,7.023311
existiría,existiría,False,21.433262
morir,morir,False,31.370474
encendidas,encendidas,False,21.37372
tenían,tenían,False,36.421314
oscura,Oscura,False,26.373781
arrojaron,arrojaron,False,28.389778
recomendación,recomendación,False,21.70048
naturaleza,naturaleza,False,24.693571
ayunos,ayunos,False,26.617111
abuelo,abuelo,False,24.653631
prodigios,prodigios,False,18.580828
devolverlos,devolverlos,False,20.926645
árbol,Árbol,False,27.638042
engrandeció,engrandeció,False,15.9677305
primera,primera,True,26.281677
tratabais,tratabais,False,0.0
habrá,habrá,True,32.732483
agrupando,agrupando,False,23.47969
carga,carga,False,35.86391
manifiesto,manifiesto,False,23.290855
respiración,respiración,False,28.781637
ponemos,ponemos,False,34.772793
persiguiéndolo,persiguiéndolo,False,15.353953
podríamos,podríamos,False,31.64643
levantado,levantado,False,23.58048
divertidos,divertidos,False,22.700422
quemabais,quemabais,False,0.0
qocaib,Qocaib,False,0.0
dra,Dra,False,34.155487
cambiada,cambiada,False,21.57583
amedrentaban,amedrentaban,False,0.0
rendirse,rendirse,False,23.1825
cho,Cho,False,34.26775
ee,EE,False,89.674126
estirados,estirados,False,22.811739
esas,esas,True,46.22499
salgo,salgo,False,26.720678
queréis,queréis,False,26.41767
aguardadnos,Aguardadnos,False,0.0
respondió,respondió,False,21.527077
ofrecieron,ofrecieron,False,26.834114
humedad,humedad,False,31.281612
estábamos,estábamos,False,29.48359
acompañarlos,acompañarlos,False,19.972279
necesidades,necesidades,False,33.19827
estos,estos,True,39.22388
miel,miel,False,36.38159
sentados,sentados,False,28.40023
ciempiés,ciempiés,False,13.293613
verdaderamente,Verdaderamente,False,18.117002
camé,Camé,False,0.0
comenzaron,comenzaron,False,31.296995
veinticuatro,Veinticuatro,False,13.921169
un,Un,True,97.14633
negro,negro,False,26.475035
sitio,sitio,False,33.28357
vulgarmente,vulgarmente,False,20.05917
amaban,amaban,False,33.93759
desataban,desataban,False,27.113995
ensayo,ensayo,False,24.916735
agruparon,agruparon,False,28.598255
deciros,deciros,False,22.026138
reunían,reunían,False,28.836407
internó,internó,False,22.118565
esconder,esconder,False,23.702557
encaminaron,encaminaron,False,23.366854
verá,verá,False,39.013958
fruto,fruto,False,28.420485
quijada,quijada,False,16.586681
temor,temor,False,30.717432
verse,verse,False,38.110806
mano,mano,False,40.41154
sois,sois,True,37.59519
querían,querían,False,32.26356
originó,originó,False,22.414867
juntaban,juntaban,False,30.132572
descansaban,descansaban,False,23.109098
vive,vive,False,40.778305
raton,raton,False,24.132175
fuesen,fuesen,False,28.57542
aumentar,aumentar,False,32.596527
esmeraldas,esmeraldas,False,14.714959
quizás,quizás,True,22.052567
formados,formados,False,33.778408
casi,casi,True,33.818905
pudo,pudo,True,55.443195
traerla,traerla,False,22.380552
pintaban,pintaban,False,31.444107
astillas,astillas,False,21.600895
palabra,palabra,False,26.28752
habitación,habitación,False,24.170835
hinchó,hinchó,False,20.605724
xahbaquieh,Xahbaquieh,False,0.0
sacar,sacar,False,39.184372
plata,plata,False,28.442099
muchacha,muchacha,False,20.705751
toda,Toda,True,34.080444
salía,salía,False,28.443113
todas,todas,True,38.655167
volvemos,volvemos,False,27.256618
vomitando,vomitando,False,21.645975
ah,Ah,False,43.86247
exclamaban,exclamaban,False,22.612831
contenía,contenía,False,26.123514
hiere,hiere,False,26.92733
unas,unas,True,45.932487
destruyó,destruyó,False,25.782427
pertenecía,pertenecía,False,21.889477
comidas,comidas,False,32.27403
del,del,True,50.092796
salvo,salvo,True,27.252853
cantar,cantar,False,30.718948
igualmente,Igualmente,False,20.189177
podían,podían,False,42.453445
bastones,bastones,False,22.842468
sean,sean,True,55.946888
alcanza,alcanza,False,25.356201
quizás,Quizás,True,22.649822
internaron,internaron,False,25.390974
viereis,viereis,False,20.21226
convertía,convertía,False,20.997066
descendencia,descendencia,False,24.958326
disposición,disposición,False,28.38467
miserable,miserable,False,17.85109
acabaron,Acabaron,False,24.551798
daré,daré,False,34.574783
cuestas,cuestas,False,24.596752
piedras,Piedras,False,24.128351
siguen,siguen,False,36.768078
cargar,cargar,False,29.469854
poniéndose,poniéndose,False,19.010838
maca,Maca,False,23.918129
ostentaba,ostentaba,False,23.862276
sufrimientos,sufrimientos,False,25.867495
camhá,Camhá,False,0.0
estirpe,estirpe,False,19.76374
fascinados,fascinados,False,21.74547
desalojaron,desalojaron,False,25.438948
llegamos,llegamos,False,27.787462
justo,justo,False,23.120821
traía,traía,False,26.947968
quitó,quitó,False,29.309523
juez,juez,False,48.540955
chipílín,chipílín,False,0.0
esperanza,esperanza,False,23.174
tirando,tirando,False,27.565672
espantan,espantan,False,22.014801
esclavos,esclavos,False,26.245584
parecer,parecer,False,27.210854
autoridad,autoridad,False,31.75606
otros,otros,True,35.76777
conocimiento,conocimiento,False,28.331018
humedeció,humedeció,False,19.262197
hocicos,hocicos,False,24.998491
secarse,secarse,False,31.502415
consejos,consejos,False,29.28213
encogido,encogido,False,20.33465
desquiciaron,desquiciaron,False,0.0
relatado,relatado,False,23.91104
vistan,vistan,False,28.668179
adoradores,adoradores,False,22.669088
mordió,mordió,False,25.385557
cómelo,cómelo,False,0.0
ebrios,ebrios,False,27.890795
palma,palma,False,27.911932
castigar,castigar,False,23.481384
juntar,juntar,False,28.422752
veis,veis,False,26.075163
traed,traed,False,21.250874
llamar,llamar,False,30.39591
dificultad,dificultad,False,22.010075
preguntáronles,Preguntáronles,False,0.0
asi,Asi,True,28.194017
tiene,Tiene,True,31.21948
anciedad,anciedad,False,22.221008
llamadlos,llamadlos,False,0.0
pazilib,Pazilib,False,0.0
encontrado,encontrado,False,25.969755
acompañadnos,Acompañadnos,False,0.0
doblados,doblados,False,25.012707
pasados,pasados,False,28.604427
ejecutaban,ejecutaban,False,24.939402
venid,Venid,False,24.304304
centinelas,centinelas,False,14.925695
conviene,conviene,False,24.380447
enseñadas,enseñadas,False,27.296955
mente,mente,False,44.903893
construyeron,construyeron,False,25.868265
distinto,distinto,False,20.839754
macamob,Macamob,False,0.0
paso,paso,False,38.165897
pintar,pintar,False,30.13474
vecindad,vecindad,False,18.014938
llamáis,llamáis,False,18.045801
cada,Cada,True,43.72154
estrellas,estrellas,False,24.03142
hoja,hoja,False,38.877594
sacudir,sacudir,False,21.83018
hablado,hablado,False,28.429308
antiguas,antiguas,False,26.242222
flechas,flechas,False,26.873432
partes,partes,False,35.126823
bailar,bailar,False,28.182163
tenemos,Tenemos,True,29.261736
platos,platos,False,36.00931
cux,Cux,False,0.0
cortarlas,cortarlas,False,27.322062
su,su,True,82.4532
ira,ira,False,45.204334
hierba,hierba,False,26.527716
colgar,colgar,False,26.570238
tenemos,tenemos,True,32.05682
observarlos,observarlos,False,21.524603
pacam,Pacam,False,0.0
engrandecer,engrandecer,False,16.996965
buscando,buscando,False,29.064516
presentían,presentían,False,21.836533
mucho,Mucho,True,24.040995
cotuhá,Cotuhá,False,0.0
zope,zope,False,0.0
oyeron,oyeron,False,31.762432
viniéronse,Viniéronse,False,0.0
pensamos,pensamos,False,25.660526
haga,haga,False,40.87084
podéis,podéis,False,33.601353
deshonra,deshonra,False,17.286276
sacrificarla,sacrificarla,False,20.360239
hachazo,hachazo,False,17.390474
duodécima,duodécima,False,15.432131
origen,origen,False,30.543638
dotados,dotados,False,32.31701
alargaban,alargaban,False,25.720812
rameras,rameras,False,20.384306
huracán,Huracán,False,22.958757
pasan,pasan,False,34.37974
mantenerte,mantenerte,False,26.132387
suscolas,suscolas,False,0.0
pequeña,pequeña,False,23.177952
hermosa,hermosa,False,22.736092
irán,irán,False,46.60468
que,Que,True,40.165447
zapato,zapato,False,25.298769
llegó,Llegó,True,27.283466
atención,atención,False,34.221462
replicó,replicó,False,19.469398
medios,medios,False,38.787975
pág,pág,False,32.28799
aguijones,aguijones,False,17.842936
verdaderamente,verdaderamente,False,21.617271
hagamos,hagamos,False,29.703781
tomó,tomó,False,45.038765
cosechar,cosechar,False,23.976309
tzutuhá,Tzutuhá,False,0.0
hacía,hacía,False,33.84895
despido,despido,False,26.296333
mando,mando,False,40.065258
ponerla,ponerla,False,27.501904
gente,gente,False,40.83981
