term_str,n,p,i,h,df,idf,dh
got,50,0.0012701638511367966,9.620769667999395,0.012219953852406193,28,1.0995356735509143,4.631272380112911
gouge,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gouged,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gouger,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gourd,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gourdfuls,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gourds,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,2,4.906890595608519,0.7219280948873623
grab,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
grabbed,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
grabbing,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
grains,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
granary,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grandchild,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grandchildren,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,5,3.584962500721156,2.1971597234241487
grandfather,22,0.0005588720945001905,10.805194239136823,0.006038721535907788,11,2.447458976971221,2.9139770731827515
grandfathers,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,7,3.0995356735509145,2.75
grandmother,101,0.0025657309792963294,8.606414375022325,0.022081743982656037,17,1.8194277543581792,3.6469579042350087
grandmother',2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
grandmother's,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
grandsons,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grasses,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grasslands,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grateful,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grave,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
grease,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
great,179,0.004547186587069732,7.780810080509863,0.03538079523463141,46,0.3833286395515057,4.901305639154181
great',1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
greathouses,18,0.0004572589864092468,11.094700856331807,0.005073151668080085,9,2.736965594166206,2.7527152789797045
greatness,16,0.0004064524323637749,11.264625857774119,0.004578534579560165,10,2.584962500721156,3.25
green,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.3709505944546687
greening,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
greeted,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
grew,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,6,3.321928094887362,2.5032583347756456
griddles,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
grieve,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
grime,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grind,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
grinding,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
groping,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
ground,19,0.00048266226343198274,11.016698344330534,0.005317344558421952,15,2.0,3.826874881864638
groundwork,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
group,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
groups,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
groves,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
grow,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
growing,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
growling,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
grown,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
grows,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
growth,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
guard,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
guardian,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
guardians,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,5,3.584962500721156,2.1556390622295662
guards,14,0.00035564587831830304,11.457270935716515,0.004074731185063666,7,3.0995356735509145,2.6995138503199656
guide,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
guided,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
guides,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
guilty,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gulps,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
gum,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
gushed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
guts,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
gypsum,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
hacauitz,46,0.001168550743045853,9.741063901717107,0.01138292746040866,19,1.658963082164933,3.821808153068015
had,178,0.0045217833100469965,7.788892426807721,0.0352196837792906,53,0.1789701410453193,5.486966350581267
hadn't,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
hail,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,4,3.9068905956085187,1.7924812503605778
hair,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,4,3.9068905956085187,1.792481250360578
half,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
halving,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hand,11,0.00027943604725009526,11.805194239136823,0.0032987968152039895,7,3.0995356735509145,2.550340709546388
handed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hands,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,9,2.736965594166206,3.0850551027564768
handsome,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
hang,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hanged,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hanging,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
happened,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
happening,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
happiness,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
happy,20,0.0005080655404547187,10.942697762886757,0.005559607652933701,16,1.9068905956085185,3.9219280948873627
harbor,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hard,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
harm,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
harvest,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
has,32,0.0008129048647275498,10.264625857774119,0.00834416429439278,21,1.5145731728297582,4.179229296672174
hasn't,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,8,2.9068905956085187,2.94770277922009
hated,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
haunches,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
have,83,0.0021084719928870822,8.889586426427195,0.018743444008470903,48,0.32192809488736235,5.355410630345832
haven't,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,6,3.321928094887362,2.584962500721156
haven'twritten,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
having,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,13,2.206450877467426,3.7004397181410926
hawks,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
he,251,0.006376222532706719,7.293082303823347,0.046502315718523056,38,0.658963082164933,4.696214190565773
he'd,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
he's,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,7,3.0995356735509145,2.4662478973127313
head,40,0.0010161310809094373,9.942697762886757,0.010103084224957965,17,1.8194277543581792,3.378212945841001
headbands,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
headdresses,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,2,4.906890595608519,0.8112781244591328
headed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
headedup,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heads,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
heal,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heaps,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hear,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
heard,12,0.0003048393242728312,11.679663357052963,0.0035604206854981725,10,2.584962500721156,3.188721875540867
hearing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heart,61,0.0015495998983868918,9.333888520211232,0.014463792702473902,21,1.5145731728297582,4.050094110755654
heart's,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
heartfelt,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hearthstones,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hearts,43,0.0010923409119776451,9.838361103072021,0.010746844339695081,22,1.4474589769712212,4.268719696310997
heat,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
heavily,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heavy,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
held,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,7,3.0995356735509145,2.75
help,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
helterskelter,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hemade,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
her,54,0.0013717769592277403,9.50973835561065,0.01304523996451099,10,2.584962500721156,2.7597755969553877
herded,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
here,121,0.003073796519751048,8.345762620499524,0.025653176097559825,46,0.3833286395515057,5.23149968066778
here's,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,2,4.906890595608519,1.0
hereafter,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
hereby,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heritage,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heroes,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
heron,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
herself,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hid,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hidden,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,6,3.321928094887362,2.4056390622295662
hide,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
hides,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
hiding,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
high,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
higher,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
highest,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
him,62,0.0015750031754096277,9.310429547387244,0.014663956101562533,20,1.584962500721156,3.7848540558887342
himself,16,0.0004064524323637749,11.264625857774119,0.004578534579560165,11,2.447458976971221,3.375
hips,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
his,153,0.0038867013844785976,8.007238015081468,0.0311217430790668,37,0.6974372299795688,4.773158187069656
hit,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
hoe,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
hold,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,6,3.321928094887362,2.521640636343318
holding,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hole,20,0.0005080655404547187,10.942697762886757,0.005559607652933701,3,4.321928094887363,0.7475846798245739
hole',1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hollow,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
home,16,0.0004064524323637749,11.264625857774119,0.004578534579560165,12,2.321928094887362,3.5
homes,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
honored,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
honors,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hoof,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hopped,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hopping,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
horizon,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
hot,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
house,141,0.0035818620602057665,8.125074505375325,0.02910289610714901,35,0.777607578663552,4.545005835355318
housed,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,2,4.906890595608519,0.8112781244591328
household,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
houses,37,0.0009399212498412295,10.05517249214517,0.00945107029618624,14,2.0995356735509145,3.5735256625754146
