part,sent,token_num,token_str,token_pos,token_dep,term_str
1,64,2,n't,PART,neg,n't
1,64,3,apparent,ADJ,acomp,apparent
1,64,4,what,PRON,det,what
1,64,5,language,NOUN,dobj,language
1,64,6,they,PRON,nsubj,they
1,64,7,spoke,VERB,ccomp,spoke
1,64,8,;,PUNCT,punct,;
1,64,9,each,DET,det,each
1,64,10,one,NOUN,nsubj,one
1,64,11,gave,VERB,ROOT,gave
1,64,12,a,DET,det,a
