para_num,sent_num,token_num,token_str,term_str
7,4,1,cut,cut
7,4,2,"chipatanih,",chipatanih
7,4,3,xevqhaxic,xevqhaxic
7,4,4,ta,ta
7,4,5,xe,xe
7,4,6,pixabaxic,pixabaxic
7,4,7,chuti,chuti
7,4,8,chicop,chicop
7,4,9,nima,nima
7,4,10,chicop,chicop
7,4,11,qo,qo
7,4,12,chuvach,chuvach
7,4,13,vleu,vleu
7,5,0,ta,ta
7,5,1,xrah,xrah
7,5,2,cu,cu
7,5,3,quitih,quitih
7,5,4,chic,chic
7,5,5,qui,qui
7,5,6,quih,quih
7,5,7,xrah,xrah
7,5,8,quitihtobeh,quitihtobeh
7,5,9,"chic,",chic
7,5,10,xrah,xrah
7,5,11,pu,pu
7,5,12,quinuc,quinuc
7,5,13,chic,chic
7,5,14,quihilabal,quihilabal
7,5,15,xma,xma
7,5,16,xquita,xquita
7,5,17,vi,vi
7,5,18,qui,qui
7,5,19,qhabal,qhabal
7,5,20,chiquibil,chiquibil
7,5,21,quib,quib
7,6,0,xma,xma
7,6,1,xnauachir,xnauachir
7,6,2,vi,vi
7,6,3,"cut,",cut
7,6,4,xma,xma
7,6,5,xbanatah,xbanatah
7,6,6,vi,vi
7,6,7,"puch,",puch
7,6,8,quehe,quehe
7,6,9,cut,cut
7,6,10,xechacatah,xechacatah
7,6,11,vi,vi
7,6,12,"quitiohil,",quitiohil
7,6,13,xquipatanih,xquipatanih
7,6,14,xe,xe
7,6,15,"tÿc,",tÿc
7,6,16,"xecamizaxic,",xecamizaxic
7,6,17,ri,ri
7,6,18,chicop,chicop
7,6,19,qo,qo
7,6,20,varal,varal
7,6,21,chuvach,chuvach
7,6,22,"vleuh,",vleuh
7,6,23,que,que
7,6,24,he,he
7,6,25,cut,cut
7,6,26,v,v
7,6,27,tihtobexic,tihtobexic
7,6,28,chic,chic
7,6,29,vinac,vinac
7,6,30,tzac,tzac
7,6,31,vinac,vinac
7,6,32,bit,bit
7,6,33,cumal,cumal
7,6,34,tzacol,tzacol
7,6,35,bitol,bitol
7,6,36,"alom,",alom
7,6,37,qaholom,qaholom
7,6,38,xa,xa
7,6,39,ca,ca
7,6,40,tiha,tiha
7,6,41,"chic,",chic
7,6,42,mi,mi
7,6,43,xyopih,xyopih
7,6,44,ravaxic,ravaxic
7,6,45,v,v
7,6,46,zaquiric,zaquiric
7,6,47,cabana,cabana
7,6,48,tzucul,tzucul
7,6,49,que,que
7,6,50,cool,cool
7,6,51,que,que
7,6,52,hupacha,hupacha
7,6,53,ta,ta
7,6,54,coh,coh
7,6,55,"ziquixoc,",ziquixoc
7,6,56,ta,ta
7,6,57,cohnabax,cohnabax
7,6,58,puch,puch
7,6,59,chuvach,chuvach
7,6,60,vleuh,vleuh
7,7,0,mi,mi
7,7,1,xcatiho,xcatiho
7,7,2,chirech,chirech
7,7,3,ri,ri
7,7,4,nabe,nabe
7,7,5,ca,ca
7,7,6,"tzac,",tzac
7,7,7,ca,ca
7,7,8,bit,bit
7,7,9,maui,maui
7,7,10,mi,mi
7,7,11,xutzinic,xutzinic
7,7,12,ca,ca
7,7,13,"quihiloxic,",quihiloxic
7,7,14,ca,ca
7,7,15,calaixic,calaixic
7,7,16,puch,puch
7,7,17,"cumal,",cumal
7,7,18,quehe,quehe
7,7,19,cut,cut
7,7,20,catiha,catiha
7,7,21,vi,vi
7,7,22,vbanic,vbanic
7,7,23,ah,ah
7,7,24,nim,nim
7,7,25,ah,ah
7,7,26,xob,xob
7,7,27,"tzucul,",tzucul
7,7,28,cool,cool
7,7,29,xeqha,xeqha
7,7,30,ta,ta
7,7,31,vtzaquic,vtzaquic
7,7,32,cut,cut
7,7,33,vbanic,vbanic
7,7,34,"puch,",puch
7,7,35,vlev,vlev
7,7,36,xocol,xocol
7,7,37,vtiohil,vtiohil
7,7,38,xquibano,xquibano
7,7,39,ma,ma
7,7,40,cu,cu
7,7,41,vtz,vtz
7,7,42,"xquilo,",xquilo
7,7,43,xa,xa
7,7,44,"chiyohomanic,",chiyohomanic
7,7,45,xa,xa
7,7,46,"tzubulic,",tzubulic
7,7,47,xa,xa
7,7,48,"nebelic,",nebelic
7,7,49,xa,xa
7,7,50,"lubanic,",lubanic
7,7,51,xa,xa
7,7,52,"vulanic,",vulanic
7,7,53,xa,xa
7,7,54,pu,pu
7,7,55,"chivmaric,",chivmaric
7,7,56,maui,maui
7,7,57,chicolol,chicolol
7,7,58,vholo,vholo
7,7,59,xa,xa
7,7,60,hum,hum
7,7,61,benac,benac
7,7,62,vi,vi
7,7,63,v,v
7,7,64,"vach,",vach
7,7,65,xa,xa
7,7,66,culu,culu
7,7,67,vach,vach
7,7,68,maui,maui
7,7,69,chimucun,chimucun
7,7,70,chirih,chirih
7,7,71,chichau,chichau
7,7,72,"nabec,",nabec
7,7,73,mahabi,mahabi
7,7,74,vnaoh,vnaoh
7,7,75,xa,xa
7,7,76,huzuc,huzuc
7,7,77,chiumar,chiumar
7,7,78,"paha,",paha
7,7,79,maui,maui
7,7,80,"qo,",qo
7,7,81,xeqha,xeqha
7,7,82,chicuri,chicuri
7,7,83,ah,ah
7,7,84,tzac,tzac
7,7,85,ah,ah
7,7,86,bit,bit
7,8,0,cauach,cauach
7,8,1,labec,labec
7,8,2,ta,ta
7,8,3,chuxoc,chuxoc
7,8,4,xa,xa
7,8,5,labe,labe
7,8,6,maui,maui
7,8,7,"chibinic,",chibinic
7,8,8,ma,ma
7,8,9,pu,pu
7,8,10,chipocotahic,chipocotahic
7,8,11,ta,ta
7,8,12,chuxoc,chuxoc
7,8,13,xa,xa
7,8,14,vnaoh,vnaoh
7,8,15,chiri,chiri
7,8,16,xecha,xecha
7,8,17,ta,ta
7,8,18,xquiyoh,xquiyoh
7,8,19,cut,cut
7,8,20,xquiyoc,xquiyoc
7,8,21,chic,chic
7,8,22,ri,ri
7,8,23,qui,qui
7,8,24,tzac,tzac
7,8,25,qui,qui
7,8,26,bit,bit
7,8,27,xeqha,xeqha
7,8,28,chicut,chicut
7,8,29,hupacha,hupacha
7,8,30,quichicabano,quichicabano
7,8,31,chutzin,chutzin
7,8,32,ta,ta
7,8,33,vi,vi
7,8,34,chinauachir,chinauachir
7,8,35,ta,ta
7,8,36,vi,vi
7,8,37,quihiloy,quihiloy
7,8,38,quech,quech
7,8,39,ziquÿ,ziquÿ
7,8,40,quech,quech
7,8,41,xecha,xecha
7,8,42,ta,ta
7,8,43,xquinaohih,xquinaohih
7,8,44,chic,chic
7,8,45,xa,xa
7,8,46,cabÿh,cabÿh
7,8,47,chique,chique
7,8,48,"xpiyacoc,",xpiyacoc
7,8,49,"xmucane,",xmucane
7,8,50,hun,hun
7,8,51,ahpu,ahpu
7,8,52,"vuch,",vuch
7,8,53,hun,hun
7,8,54,ahpu,ahpu
7,8,55,vtiu,vtiu
7,9,0,quitiha,quitiha
7,9,1,chic,chic
7,9,2,vquihixic,vquihixic
7,9,3,vbitaxic,vbitaxic
7,9,4,xevqhan,xevqhan
7,9,5,qui,qui
7,9,6,quib,quib
7,9,7,ah,ah
7,9,8,tzac,tzac
7,9,9,ah,ah
7,9,10,bit,bit
7,10,0,Ta,ta
7,10,1,xquibÿh,xquibÿh
7,10,2,cut,cut
7,10,3,chire,chire
7,10,4,"xpiyacoc,",xpiyacoc
7,10,5,xmucane,xmucane
7,10,6,cate,cate
7,10,7,cut,cut
7,10,8,vbixic,vbixic
7,10,9,ri,ri
7,10,10,chiquech,chiquech
7,10,11,ri,ri
7,10,12,enic,enic
7,10,13,"vachinel,",vachinel
7,10,14,ratit,ratit
7,10,15,quih,quih
7,10,16,ratit,ratit
7,10,17,zac,zac
7,10,18,que,que
7,10,19,vqhaxic,vqhaxic
7,10,20,cumal,cumal
7,10,21,ri,ri
7,10,22,tzacol,tzacol
7,10,23,bitol,bitol
7,10,24,are,are
7,10,25,qui,qui
7,10,26,bi,bi
7,10,27,ri,ri
7,10,28,"xpiyacoc,",xpiyacoc
7,10,29,xmucane,xmucane
8,0,0,Xeqha,xeqha
8,0,1,qu,qu
8,0,2,ri,ri
8,0,3,huracan,huracan
8,0,4,ruq,ruq
8,0,5,tepeu,tepeu
8,0,6,qucumatz,qucumatz
8,0,7,ta,ta
8,0,8,xquibih,xquibih
8,0,9,chirech,chirech
8,0,10,ah,ah
8,0,11,quih,quih
8,0,12,ah,ah
8,0,13,bit,bit
8,0,14,enic,enic
8,0,15,vachinel,vachinel
8,0,16,"xuculu,",xuculu
8,0,17,xa,xa
8,0,18,pu,pu
8,0,19,churico,churico
8,0,20,cheta,cheta
8,0,21,chic,chic
8,0,22,chi,chi
8,0,23,cauinac,cauinac
8,0,24,"bitoh,",bitoh
8,0,25,chica,chica
8,0,26,vinac,vinac
8,0,27,tzacoh,tzacoh
8,0,28,ta,ta
8,0,29,chic,chic
8,0,30,tzucul,tzucul
8,0,31,cool,cool
8,0,32,coh,coh
8,0,33,"ziquixtah,",ziquixtah
8,0,34,cohnabaxtah,cohnabaxtah
8,0,35,"puch,",puch
8,0,36,catoc,catoc
8,0,37,ta,ta
8,0,38,cut,cut
8,0,39,pa,pa
8,0,40,tzih,tzih
8,0,41,iyom,iyom
8,0,42,mamom,mamom
8,0,43,catit,catit
8,0,44,camam,camam
8,0,45,"xpiyacoc,",xpiyacoc
8,0,46,xmuca,xmuca
8,0,47,ne,ne
8,0,48,chatah,chatah
8,0,49,ta,ta
8,0,50,"chavaxoc,",chavaxoc
8,0,51,ta,ta
8,0,52,zaquiroc,zaquiroc
8,0,53,ca,ca
8,0,54,"ziquixic,",ziquixic
8,0,55,ca,ca
8,0,56,toquexic,toquexic
8,0,57,ca,ca
8,0,58,nabaxic,nabaxic
8,0,59,rumal,rumal
8,0,60,vinac,vinac
8,0,61,"tzac,",tzac
8,0,62,vinac,vinac
8,0,63,"bit,",bit
8,0,64,vinac,vinac
8,0,65,"poy,",poy
8,0,66,vinac,vinac
8,0,67,anom,anom
8,0,68,cha,cha
8,0,69,ta,ta
8,0,70,chuxoc,chuxoc
8,0,71,chicutun,chicutun
8,0,72,ibi,ibi
8,0,73,hunahpu,hunahpu
8,0,74,"vuch,",vuch
8,0,75,hunahpu,hunahpu
8,0,76,vtiu,vtiu
8,0,77,camul,camul
8,0,78,"alom,",alom
8,0,79,camul,camul
8,0,80,qaholom,qaholom
8,0,81,nimac,nimac
8,0,82,nima,nima
8,0,83,tzÿz,tzÿz
8,0,84,ah,ah
8,0,85,cuval,cuval
8,0,86,ah,ah
8,0,87,yamanic,yamanic
8,0,88,ah,ah
8,0,89,chut,chut
8,0,90,ah,ah
8,0,91,"tzalam,",tzalam
8,0,92,ah,ah
8,0,93,"raxalac,",raxalac
8,0,94,ah,ah
8,0,95,raxazel,raxazel
8,0,96,ah,ah
8,0,97,"εol,",εol
8,0,98,ah,ah
8,0,99,toltecat,toltecat
8,0,100,ratit,ratit
8,0,101,quih,quih
8,0,102,ra,ra
8,0,103,titzac,titzac
8,0,104,quixvqhaxic,quixvqhaxic
8,0,105,rumal,rumal
8,0,106,catzac,catzac
8,0,107,cabit,cabit
8,0,108,chimala,chimala
8,0,109,chi,chi
8,0,110,"ixim,",ixim
8,0,111,chi,chi
8,0,112,tzite,tzite
8,0,113,xa,xa
8,0,114,chibanatahic,chibanatahic
8,0,115,xa,xa
8,0,116,pu,pu
8,0,117,chel,chel
8,0,118,apan,apan
8,0,119,oc,oc
8,0,120,chicahah,chicahah
8,0,121,chicacotah,chicacotah
8,0,122,puch,puch
8,0,123,vchi,vchi
8,0,124,vvach,vvach
8,0,125,che,che
8,0,126,xevqhaxic,xevqhaxic
8,0,127,e,e
8,0,128,ah,ah
8,0,129,quih,quih
8,0,130,cate,cate
8,0,131,puch,puch
8,0,132,vcahic,vcahic
8,0,133,v,v
8,0,134,quihiloxic,quihiloxic
8,0,135,ri,ri
8,0,136,xmalic,xmalic
8,0,137,chi,chi
8,0,138,ixim,ixim
8,0,139,chi,chi
8,0,140,tzite,tzite
8,0,141,quih,quih
8,0,142,bit,bit
8,0,143,xeqha,xeqha
8,0,144,qu,qu
8,0,145,ri,ri
8,0,146,hun,hun
8,0,147,atit,atit
8,0,148,hun,hun
8,0,149,mama,mama
8,0,150,chiquech,chiquech
8,0,151,are,are
8,0,152,ri,ri
8,0,153,mama,mama
8,0,154,are,are
8,0,155,ah,ah
8,0,156,tzite,tzite
8,0,157,xpiyacoc,xpiyacoc
8,0,158,vbi,vbi
8,1,0,are,are
8,1,1,cu,cu
8,1,2,ri,ri
8,1,3,atit,atit
8,1,4,ahquih,ahquih
8,1,5,ahbit,ahbit
8,1,6,chi,chi
8,1,7,racan,racan
8,1,8,xmucane,xmucane
8,1,9,vbi,vbi
8,1,10,xeqha,xeqha
8,1,11,cut,cut
8,1,12,ta,ta
8,1,13,xquitiquiba,xquitiquiba
8,1,14,quih,quih
8,1,15,xa,xa
8,1,16,chuculu,chuculu
8,1,17,xa,xa
8,1,18,pu,pu
8,1,19,churico,churico
8,1,20,chabÿh,chabÿh
8,1,21,cata,cata
8,1,22,"caxiquin,",caxiquin
8,1,23,caqhauic,caqhauic
8,1,24,catzihontah,catzihontah
8,1,25,xa,xa
8,1,26,chuculu,chuculu
8,1,27,ri,ri
8,1,28,che,che
8,1,29,chahavaxic,chahavaxic
8,1,30,chicotox,chicotox
8,1,31,puch,puch
8,1,32,cumal,cumal
8,1,33,ahtzac,ahtzac
8,1,34,ahbit,ahbit
8,2,0,ve,ve
8,2,1,are,are
8,2,2,tzucul,tzucul
8,2,3,cool,cool
8,2,4,ta,ta
8,2,5,chavax,chavax
8,2,6,oc,oc
8,2,7,ta,ta
8,2,8,zaquiroc,zaquiroc
8,2,9,at,at
8,2,10,ixim,ixim
8,2,11,at,at
8,2,12,"tzite,",tzite
8,2,13,at,at
8,2,14,"quih,",quih
8,2,15,at,at
8,2,16,bit,bit
8,3,0,catchoconic,catchoconic
8,3,1,cattaquentah,cattaquentah
8,3,2,xqha,xqha
8,3,3,chire,chire
8,3,4,ixim,ixim
8,3,5,"q,ite,",qite
8,3,6,quih,quih
8,3,7,bit,bit
8,4,0,cat,cat
8,4,1,quixla,quixla
8,4,2,vloc,vloc
8,4,3,at,at
8,4,4,vqux,vqux
8,4,5,cah,cah
8,4,6,macahizah,macahizah
8,4,7,vchi,vchi
8,4,8,vvach,vvach
8,4,9,tepeu,tepeu
8,4,10,qucumatz,qucumatz
8,4,11,xeqha,xeqha
8,4,12,ta,ta
8,4,13,xquibih,xquibih
8,4,14,cut,cut
8,4,15,v,v
8,4,16,zuculiquil,zuculiquil
8,4,17,vtz,vtz
8,4,18,are,are
8,4,19,chuxic,chuxic
8,4,20,ri,ri
8,4,21,i,i
8,4,22,poy,poy
8,4,23,aham,aham
8,4,24,che,che
8,4,25,chiqhauic,chiqhauic
8,4,26,chitzihon,chitzihon
8,4,27,bala,bala
8,4,28,chuvach,chuvach
8,4,29,vleu,vleu
8,4,30,ta,ta
8,4,31,chuxoc,chuxoc
8,4,32,xeqha,xeqha
8,4,33,cut,cut
8,4,34,ta,ta
8,4,35,xquibih,xquibih
8,4,36,huzuc,huzuc
8,4,37,xbanic,xbanic
8,4,38,poy,poy
8,4,39,aham,aham
8,4,40,che,che
8,4,41,xe,xe
8,4,42,vinac,vinac
8,4,43,vachinic,vachinic
8,4,44,xe,xe
8,4,45,vinac,vinac
8,4,46,tzihonic,tzihonic
8,4,47,puch,puch
8,4,48,are,are
8,4,49,vinaquil,vinaquil
8,4,50,vvach,vvach
8,4,51,vleu,vleu
8,4,52,xevxic,xevxic
8,4,53,xe,xe
8,4,54,poquic,poquic
8,4,55,"xemealanic,",xemealanic
8,4,56,xeqaholonic,xeqaholonic
8,4,57,ri,ri
8,4,58,poy,poy
8,4,59,aham,aham
8,4,60,che,che
8,4,61,macu,macu
8,4,62,habi,habi
8,4,63,qui,qui
8,4,64,qux,qux
8,4,65,ma,ma
8,4,66,pu,pu
8,4,67,habi,habi
8,4,68,quinaoh,quinaoh
8,4,69,maui,maui
8,4,70,natal,natal
8,4,71,cah,cah
8,4,72,tzac,tzac
8,4,73,cah,cah
8,4,74,bit,bit
8,4,75,xaloc,xaloc
8,4,76,"xebinic,",xebinic
8,4,77,xechacanic,xechacanic
8,4,78,maui,maui
8,4,79,xquinatah,xquinatah
8,4,80,chic,chic
8,4,81,ri,ri
8,4,82,v,v
8,4,83,qux,qux
8,4,84,cah,cah
8,4,85,quehe,quehe
8,4,86,cut,cut
8,4,87,xepah,xepah
8,4,88,chivi,chivi
8,4,89,xa,xa
8,4,90,vtihtobexic,vtihtobexic
8,4,91,xa,xa
8,4,92,pu,pu
8,4,93,v,v
8,4,94,vababexic,vababexic
8,4,95,chi,chi
8,4,96,vinac,vinac
8,4,97,queqhau,queqhau
8,4,98,"nabec,",nabec
8,4,99,xa,xa
8,4,100,chaquih,chaquih
8,4,101,qui,qui
8,4,102,vach,vach
8,4,103,mana,mana
8,4,104,zonol,zonol
8,4,105,"cacan,",cacan
8,4,106,qui,qui
8,4,107,εab,εab
8,4,108,mahabi,mahabi
8,4,109,qui,qui
8,4,110,"quiquel,",quiquel
8,4,111,qui,qui
8,4,112,"comahil,",comahil
8,4,113,ma,ma
8,4,114,habi,habi
8,4,115,qui,qui
8,4,116,"ticoual,",ticoual
8,4,117,qui,qui
8,4,118,cabchÿal,cabchÿal
8,4,119,cha,cha
8,4,120,quih,quih
8,4,121,cotz,cotz
8,4,122,qoh,qoh
8,4,123,qui,qui
8,4,124,vach,vach
8,5,0,ca,ca
8,5,1,pichipoh,pichipoh
8,5,2,"cacan,",cacan
8,5,3,quicab,quicab
8,5,4,caie,caie
8,5,5,ioh,ioh
8,5,6,quitiohil,quitiohil
8,5,7,quehe,quehe
8,5,8,cut,cut
8,5,9,maui,maui
8,5,10,xenau,xenau
8,5,11,chivi,chivi
8,5,12,chuvach,chuvach
8,5,13,tzacol,tzacol
8,5,14,bitol,bitol
8,5,15,alai,alai
8,5,16,"quech,",quech
8,5,17,quxlaai,quxlaai
8,5,18,quech,quech
8,5,19,enabe,enabe
8,5,20,tzatz,tzatz
8,5,21,chivinac,chivinac
8,5,22,xevxic,xevxic
8,5,23,varal,varal
8,5,24,chuvach,chuvach
8,5,25,vleu,vleu
9,0,0,Cate,cate
9,0,1,cut,cut
9,0,2,qui,qui
9,0,3,quÿzic,quÿzic
9,0,4,chic,chic
9,0,5,qui,qui
9,0,6,mayxic,mayxic
9,0,7,qui,qui
9,0,8,cutuxic,cutuxic
9,0,9,puch,puch
9,0,10,xe,xe
9,0,11,camizax,camizax
9,0,12,chic,chic
9,0,13,poy,poy
9,0,14,aham,aham
9,0,15,che,che
9,0,16,ta,ta
9,0,17,xnohix,xnohix
9,0,18,quibutic,quibutic
9,0,19,rumal,rumal
9,0,20,vqux,vqux
9,0,21,cah,cah
9,0,22,nima,nima
9,0,23,butic,butic
9,0,24,xbanic,xbanic
9,0,25,xpe,xpe
9,0,26,pa,pa
9,0,27,quivi,quivi
9,0,28,ri,ri
9,0,29,e,e
9,0,30,poy,poy
9,0,31,e,e
9,0,32,aham,aham
9,0,33,che,che
9,0,34,"q,ite",qite
9,0,35,vtiohil,vtiohil
9,0,36,ri,ri
9,0,37,"achih,",achih
9,0,38,ta,ta
9,0,39,"xahaxic,",xahaxic
9,0,40,rumal,rumal
9,0,41,tzacol,tzacol
9,0,42,"bitol,",bitol
9,0,43,ixoc,ixoc
9,0,44,zibac,zibac
9,0,45,cut,cut
9,0,46,vtiohil,vtiohil
9,0,47,ixoc,ixoc
9,1,0,xrah,xrah
9,1,1,oquic,oquic
9,1,2,rumal,rumal
9,1,3,tzacol,tzacol
9,1,4,bitol,bitol
9,1,5,maui,maui
9,1,6,"xenauic,",xenauic
9,1,7,ma,ma
9,1,8,pu,pu
9,1,9,xeqhauic,xeqhauic
9,1,10,chu,chu
9,1,11,vach,vach
9,1,12,cah,cah
9,1,13,"tzac,",tzac
9,1,14,cah,cah
9,1,15,bit,bit
9,1,16,banol,banol
9,1,17,que,que
9,1,18,vinaquirizay,vinaquirizay
9,1,19,quech,quech
9,1,20,quehe,quehe
9,1,21,cut,cut
9,1,22,qui,qui
9,1,23,camizaxic,camizaxic
9,1,24,xebutic,xebutic
9,1,25,xpe,xpe
9,1,26,nima,nima
9,1,27,εol,εol
9,1,28,chila,chila
9,1,29,chicah,chicah
9,2,0,xe,xe
9,2,1,cotcovach,cotcovach
9,2,2,"vbi,",vbi
9,2,3,xcotin,xcotin
9,2,4,vloc,vloc
9,2,5,vbac,vbac
9,2,6,qui,qui
9,2,7,"vach,",vach
9,2,8,xepe,xepe
9,2,9,camalotz,camalotz
9,2,10,xcupin,xcupin
9,2,11,vla,vla
9,2,12,"quiholom,",quiholom
9,2,13,xpe,xpe
9,2,14,cotzbalam,cotzbalam
9,3,0,xtio,xtio
9,3,1,"quitiohil,",quitiohil
9,3,2,xpe,xpe
9,3,3,tucumbalam,tucumbalam
9,3,4,xtucuuic,xtucuuic
9,3,5,xquichouic,xquichouic
9,3,6,"quibaquil,",quibaquil
9,3,7,quibochil,quibochil
9,3,8,"xcahixic,",xcahixic
9,3,9,xmuchulixic,xmuchulixic
9,3,10,qui,qui
9,3,11,"baquil,",baquil
9,3,12,cahizabal,cahizabal
9,3,13,qui,qui
9,3,14,vach;,vach;
9,3,15,ru,ru
9,3,16,mal,mal
9,3,17,maui,maui
9,3,18,quinauic,quinauic
9,3,19,chuvach,chuvach
9,3,20,qui,qui
9,3,21,"chuch,",chuch
9,3,22,chuvach,chuvach
9,3,23,puch,puch
9,3,24,qui,qui
9,3,25,"cahau,",cahau
9,3,26,ri,ri
9,3,27,vqux,vqux
9,3,28,"cah,",cah
9,3,29,huracan,huracan
9,3,30,"vbi,",vbi
9,3,31,cumal,cumal
9,3,32,xquecumaric,xquecumaric
9,3,33,v,v
9,3,34,vach,vach
9,3,35,"vleu,",vleu
9,3,36,xticaric,xticaric
9,3,37,quecal,quecal
9,3,38,hab,hab
9,3,39,quihil,quihil
9,3,40,"hab,",hab
9,3,41,acabal,acabal
9,3,42,hab,hab
9,3,43,xoc,xoc
9,3,44,vla,vla
9,3,45,chuti,chuti
9,3,46,chicop,chicop
9,3,47,nima,nima
9,3,48,chicop,chicop
9,3,49,xcut,xcut
9,3,50,qui,qui
9,3,51,vach,vach
9,3,52,rumal,rumal
9,3,53,che,che
9,3,54,abah,abah
9,4,0,xqhauic,xqhauic
9,4,1,ronohel,ronohel
9,4,2,qui,qui
9,4,3,quebalqui,quebalqui
9,4,4,"xot,",xot
9,4,5,qui,qui
9,4,6,"lac,",lac
9,4,7,qui,qui
9,4,8,"boh,",boh
9,4,9,qui,qui
9,4,10,tzi,tzi
9,4,11,qui,qui
9,4,12,"εaa,",εaa
9,4,13,haruh,haruh
9,4,14,pa,pa
9,4,15,la,la
9,4,16,ronohel,ronohel
9,4,17,xcutu,xcutu
9,4,18,qui,qui
9,4,19,vach,vach
9,4,20,cax,cax
9,4,21,xiban,xiban
9,4,22,"chique,",chique
9,4,23,xohitio,xohitio
9,4,24,ixchi,ixchi
9,4,25,cut,cut
9,4,26,xquixcati,xquixcati
9,4,27,chic,chic
9,4,28,xqha,xqha
9,4,29,ri,ri
9,4,30,qui,qui
9,4,31,tzi,tzi
9,4,32,cac,cac
9,4,33,chiquech,chiquech
9,5,0,re,re
9,5,1,cu,cu
9,5,2,ri,ri
9,5,3,εaa,εaa
9,5,4,xohcoconic,xohcoconic
9,5,5,iuumal,iuumal
9,5,6,hu,hu
9,5,7,ta,ta
9,5,8,"quih,",quih
9,5,9,hu,hu
9,5,10,ta,ta
9,5,11,"quih,",quih
9,5,12,xquec,xquec
9,5,13,zaquiric,zaquiric
9,5,14,amaquel,amaquel
9,5,15,"holi,",holi
9,5,16,"holi,",holi
9,5,17,"huqui,",huqui
9,5,18,huqui,huqui
9,5,19,ca,ca
9,5,20,vach,vach
9,5,21,ivumal,ivumal
9,5,22,are,are
9,5,23,ta,ta
9,5,24,nabe,nabe
9,5,25,capatan,capatan
9,5,26,"chivach,",chivach
9,5,27,ixtana,ixtana
9,5,28,vinac,vinac
9,5,29,vacamic,vacamic
9,5,30,cut,cut
9,5,31,xchitih,xchitih
9,5,32,ca,ca
9,5,33,chucab,chucab
9,5,34,"xchicaqueeh,",xchicaqueeh
9,5,35,xchicahoc,xchicahoc
9,5,36,puch,puch
9,5,37,i,i
9,5,38,tiohil,tiohil
9,5,39,xqhari,xqhari
9,5,40,qui,qui
9,5,41,εaa,εaa
9,5,42,chique,chique
9,6,0,are,are
9,6,1,curi,curi
9,6,2,qui,qui
9,6,3,tzi,tzi
9,6,4,xqha,xqha
9,6,5,chic,chic
9,6,6,ta,ta
9,6,7,"xqhauic,",xqhauic
9,6,8,na,na
9,6,9,qui,qui
9,6,10,pa,pa
9,6,11,rumal,rumal
9,6,12,maui,maui
9,6,13,chiya,chiya
9,6,14,"cava,",cava
9,6,15,xa,xa
9,6,16,cohmucunic,cohmucunic
9,6,17,xa,xa
9,6,18,pu,pu
9,6,19,cohicuxih,cohicuxih
9,6,20,"vloc,",vloc
9,6,21,coh,coh
9,6,22,izac,izac
9,6,23,pu,pu
9,6,24,vloc,vloc
9,6,25,yacal,yacal
9,6,26,vbi,vbi
9,6,27,ca,ca
9,6,28,cheel,cheel
9,6,29,ivumal,ivumal
9,6,30,ta,ta
9,6,31,quixvaic,quixvaic
9,6,32,xere,xere
9,6,33,cohivuchaah,cohivuchaah
9,6,34,vi,vi
9,6,35,maui,maui
9,6,36,cohqhauic,cohqhauic
9,6,37,mata,mata
9,6,38,cu,cu
9,6,39,mi,mi
9,6,40,xohcamic,xohcamic
9,6,41,chiue,chiue
9,6,42,hu,hu
9,6,43,pa,pa
9,6,44,cha,cha
9,6,45,maui,maui
9,6,46,mi,mi
9,6,47,xixnauic,xixnauic
9,6,48,xixnau,xixnau
9,6,49,ta,ta
9,6,50,cut,cut
9,6,51,chiuih,chiuih
9,6,52,ta,ta
9,6,53,cut,cut
9,6,54,xohzach,xohzach
9,6,55,"vi,",vi
9,6,56,vacamic,vacamic
9,6,57,cut,cut
9,6,58,xchitih,xchitih
9,6,59,cabac,cabac
9,6,60,qo,qo
9,6,61,pa,pa
9,6,62,ca,ca
9,6,63,chi,chi
9,6,64,xquixcatio,xquixcatio
9,6,65,xeqha,xeqha
9,6,66,ri,ri
9,6,67,tzi,tzi
9,6,68,chique,chique
9,6,69,ta,ta
9,6,70,xcut,xcut
9,6,71,qui,qui
9,6,72,vach,vach
9,7,0,are,are
9,7,1,chicuri,chicuri
9,7,2,qui,qui
9,7,3,"xot,",xot
9,7,4,qui,qui
9,7,5,boh,boh
9,7,6,xchau,xchau
9,7,7,chic,chic
9,7,8,chique:,chique:
9,7,9,"cax,",cax
9,7,10,va,va
9,7,11,xi,xi
9,7,12,ban,ban
9,7,13,chique,chique
9,7,14,xac,xac
9,7,15,ca,ca
9,7,16,"chi,",chi
9,7,17,xacca,xacca
9,7,18,vach;,vach;
9,7,19,amaquel,amaquel
9,7,20,oh,oh
9,7,21,tzacal,tzacal
9,7,22,chuuicac,chuuicac
9,7,23,cohicato,cohicato
9,7,24,maui,maui
9,7,25,cax,cax
9,7,26,"xcanao,",xcanao
9,7,27,xchitih,xchitih
9,7,28,cut,cut
9,7,29,xquix,xquix
9,7,30,caporoh,caporoh
9,7,31,xcha,xcha
9,7,32,ri,ri
9,7,33,qui,qui
9,7,34,boh,boh
9,7,35,ro,ro
9,7,36,nohel,nohel
9,7,37,xcutu,xcutu
9,7,38,qui,qui
9,7,39,vach,vach
9,8,0,are,are
9,8,1,ri,ri
9,8,2,abah,abah
9,8,3,ri,ri
9,8,4,quixcub,quixcub
9,8,5,chitaninic,chitaninic
