folio|side|para_num|lb|lb_str|lb_str_plain
47|2|73|39|"de <rs ana=""B'ALAM_KI'TZE'"">balam quíꜩe</rs>. y les díxo esto os dexo"|de balam quítze. y les díxo esto os dexo
47|2|73|40|"<choice><abbr>pa</abbr><expan instant=""false"">para</expan></choice>.<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>os acordeís de nosotros, esto dejo<pc> –</pc>"|papara.q’queos acordeís de nosotros, esto dejo–
47|2|73|41|con vosotros, y esta sera vuestra grande<pc> –</pc>|con vosotros, y esta sera vuestra grande–
47|2|73|42|za, ya me despedí, y os auíse, y estoy tríste|za, ya me despedí, y os auíse, y estoy tríste
47|2|73|43|esto dixo quando les dexo la señal desu|esto dixo quando les dexo la señal desu
47|2|73|44|"ser, y costumbre, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llama: <rs ana=""PISOM_Q'AQ'AL"">la mages<pc> –</pc>"|ser, y costumbre, q’quese llama: la mages–
47|2|73|45|tad, y grandeza embuelta</rs>, y nose sabe|tad, y grandeza embuelta, y nose sabe
47|2|73|46|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es, sino <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>quedo embuelto, y no se de"|q’quees, sino q’quequedo embuelto, y no se de
47|2|73|47|sato ní desembolbío, y nose sabe pordon|sato ní desembolbío, y nose sabe pordon
48|1|73|1|"de esta cosído, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no lo uíeron quando se"|de esta cosído, porq’porque no lo uíeron quando se
48|1|73|2|embolbío, y así fue su despedida, y se per<pc> –</pc>|embolbío, y así fue su despedida, y se per–
48|1|73|3|"díeron de sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro de hacavíꜩ</rs> y no"|díeron de sobre el çerro de hacavítz y no
48|1|73|4|"fueron vístos más de<rs ana=""IXOQ_AJAWAB'"">sus mugeres</rs>, e híjos"|fueron vístos más desus mugeres, e híjos
48|1|73|5|"y nose sabe <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se hízíeron quando se desa<pc> –</pc>"|y nose sabe q’quese hízíeron quando se desa–
48|1|73|6|pareçíeron. solo se supo desu despedída,|pareçíeron. solo se supo desu despedída,
48|1|73|7|"y <rs ana=""PISOM_Q'AQ'AL"">del emboltorío</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>fue cosa muy ama<pc> –</pc>"|y del emboltorío, q’quefue cosa muy ama–
48|1|73|8|"da <choice><abbr>p<hi rend=""superscript"">a</hi></abbr><expan instant=""false"">para</expan></choice> ellos. y esta fue la memoría desus<pc> –</pc>"|da papara ellos. y esta fue la memoría desus–
48|1|73|9|padres. y luego cantaron ante la me<pc> –</pc>|padres. y luego cantaron ante la me–
48|1|73|10|moría de sus Padres. y de aquí naçíeron|moría de sus Padres. y de aquí naçíeron
48|1|73|11|"los hombres por los <choice><abbr>SS<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Señores</expan></choice> quando toma<del type=""scribble"" instant=""false"" status=""unremarkable"">œœ"|los hombres por los SSesSeñores quando tomaœœ
48|1|73|12|"œ</del>ron<add place=""above"" instant=""false"" status=""unremarkable"">de</add><rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <del type=""strike-through"" instant=""false"" status=""unremarkable""><rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, <rs ana=""MAJUK'UTAJ"">mahu<pc> –</pc>"|œrondebalamquítze, balam acab, mahu–
48|1|73|13|"cutah</rs>, <rs ana=""IQ'I_B'ALAM"">íquíbalam</rs></del> empezaron los padres"|cutah, íquíbalam empezaron los padres
48|1|73|14|"y abuelos de <rs ana=""KAWEQ"">los de cauíquíquíb</rs>. y nose"|y abuelos de los de cauíquíquíb. y nose
48|1|73|15|"perdíeron sus híjos <rs ana=""K'OKA'IB_KQDOS"">qocaíb</rs>, y <rs ana=""K'OQAWIB_KQDOS"">qocauíb</rs>"|perdíeron sus híjos qocaíb, y qocauíb
48|1|73|16|yasí fueron las muertes de aquellos qua|yasí fueron las muertes de aquellos qua
48|1|73|17|tro, nuestros prímeros padres, y abu<pc> –</pc>|tro, nuestros prímeros padres, y abu–
48|1|73|18|elos, quando desapareçieron, y dexa|elos, quando desapareçieron, y dexa
48|1|73|19|"ron asus híjos sobre <rs ana=""JAQAWITZ_JUYUB'"">el çerro hacauíꜩ</rs>."|ron asus híjos sobre el çerro hacauítz.
48|1|73|20|yallíse estuvíeron sus híjos. y estando|yallíse estuvíeron sus híjos. y estando
48|1|73|21|ya los pueblos auasallados, ya no te<pc> –</pc>|ya los pueblos auasallados, ya no te–
48|1|73|22|"nían grandeza, síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se estaban, y"|nían grandeza, síno q’quese estaban, y
48|1|73|23|se cargaban todos todos los días. yacor<pc> –</pc>|se cargaban todos todos los días. yacor–
48|1|73|24|dabanse desus padres, y eran cosa gran<pc> –</pc>|dabanse desus padres, y eran cosa gran–
48|1|73|25|"de <rs ana=""PISOM_Q'AQ'AL"">aquel emboltorío</rs> para ellos, y no"|de aquel emboltorío para ellos, y no
48|1|73|26|"lo desataron, síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se estuuo embuelto"|lo desataron, síno q’quese estuuo embuelto
48|1|73|27|"con ellos. y es llamado por ellos <rs ana=""PISOM_Q'AQ'AL"">la gran<pc> –</pc>"|con ellos. y es llamado por ellos la gran–
48|1|73|28|deza embuelta</rs>. y entonçes se çelebro,|deza embuelta. y entonçes se çelebro,
48|1|73|29|"y se le puso el nombre, lo<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>les dío a gu<pc> –</pc>"|y se le puso el nombre, loq’queles dío a gu–
48|1|73|30|ardar su padre, solo en memoría de|ardar su padre, solo en memoría de
48|1|73|31|quíenes eran, quando lo hízíeron.|quíenes eran, quando lo hízíeron.
48|1|73|32|y asífue quando desapareçíeron, y|y asífue quando desapareçíeron, y
48|1|73|33|"se perdíeron <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>, <rs ana=""B'ALAM_AQ'AB'"">balam a<pc> –</pc>"|se perdíeron balamquítze, balam a–
48|1|73|34|"cab</rs>, <rs ana=""MAJUK'UTAJ"">mahucutah</rs>, <rs ana=""IQ'I_B'ALAM"">íquíbalam</rs>. los prime<pc> –</pc>"|cab, mahucutah, íquíbalam. los prime–
48|1|73|35|"ros hombres <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> víníeron de la otra"|ros hombres q’que víníeron de la otra
48|1|73|36|"parte de <rs ana=""PALO"">el mar</rs>, de <rs ana=""TULÁN"">el oríente</rs>. antígua"|parte de el mar, de el oríente. antígua
48|1|73|37|mente víníeron aquí, y muríeron ya|mente víníeron aquí, y muríeron ya
48|1|73|38|síendo muy víejos. y son llamados: los res|síendo muy víejos. y son llamados: los res
48|1|73|39|petados, y acatados.|petados, y acatados.
48|1|74|40|"yluego trataron de ír alla al <rs ana=""TULÁN"">oríente</rs>, tra<pc> –</pc>"|yluego trataron de ír alla al oríente, tra–
48|1|74|41|"tando de dar cumplímíento a los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>sus <choice><abbr>P<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Padres</expan></choice>"|tando de dar cumplímíento a los q’quesus PesPadres
48|1|74|42|"les mandaron, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>no lo auían oluídado."|les mandaron, q’queno lo auían oluídado.
48|1|74|43|"y ya auía mucho <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>auían muerto sus <choice><abbr>P<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Padres</expan></choice>."|y ya auía mucho q’queauían muerto sus PesPadres.
48|1|74|44|quando casaron, y tomaron suegros, y|quando casaron, y tomaron suegros, y
48|1|74|45|"tomaron <rs ana=""IXOQ_AJAWAB'"">mugeres</rs> tres, y díxeron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se"|tomaron mugeres tres, y díxeron q’que se
48|1|74|46|"fueron vamos <rs ana=""TULÁN"">al oríente</rs> de <choice><abbr>do</abbr><expan instant=""false"">donde</expan></choice> víníeron"|fueron vamos al oríente de dodonde víníeron
48|1|74|47|"<rs ana=""XA_Q'ANA_JAL"">nuestros <choice><abbr>P<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Padres</expan></choice></rs> ytomaron su camíno los tres híjos"|nuestros PesPadres ytomaron su camíno los tres híjos
48|2|74|1|"<rs ana=""K'OKA'IB_KQDOS"">qocaíb</rs>, sellamaba elvno, híjode <rs ana=""B'ALAM_KI'TZE'"">balamquí<pc> –</pc>"|qocaíb, sellamaba elvno, híjode balamquí–
48|2|74|2|"ꜩe</rs>, de todos los de <rs ana=""KAWEQ"">cauíquíb</rs>. <rs ana=""K'O'AKUTEK_NJDOS"">qoacutec</rs>, el"|tze, de todos los de cauíquíb. qoacutec, el
48|2|74|3|"otro híjo de <rs ana=""B'ALAM_AQ'AB'"">balamacab</rs>, de los de <rs ana=""NIJA'IB"">níhaí<pc> –</pc>"|otro híjo de balamacab, de los de níhaí–
48|2|74|4|"bab</rs>, <rs ana=""K'O'AJAW_AKDOS"">qoahau</rs>. se llamaba el otro híjo de"|bab, qoahau. se llamaba el otro híjo de
48|2|74|5|"<rs ana=""MAJUK'UTAJ"">mahucutah</rs>, de los de <rs ana=""AJAW_K'ICHE'"">ahauquíche</rs>. yasí"|mahucutah, de los de ahauquíche. yasí
48|2|74|6|"se llamaban los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>fueron alla de la otra"|se llamaban los q’quefueron alla de la otra
48|2|74|7|"parte de <rs ana=""PALO"">el mar</rs>. tres fueron los <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se fue<pc> –</pc>"|parte de el mar. tres fueron los q’quese fue–
48|2|74|8|"ron, y sabían lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se haçían, y no eran"|ron, y sabían lo q’quese haçían, y no eran
48|2|74|9|hombres de valde. y se despídíeron de|hombres de valde. y se despídíeron de
48|2|74|10|todos sus hermanos, y paríentes, y se fu<pc> –</pc>|todos sus hermanos, y paríentes, y se fu–
48|2|74|11|eron muy alegres. y díxeron no mo<pc> –</pc>|eron muy alegres. y díxeron no mo–
48|2|74|12|"ríremos; síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>bolberemos díxeron"|ríremos; síno q’quebolberemos díxeron
48|2|74|13|"<choice><abbr>qo</abbr><expan instant=""false"">quando</expan></choice> se fueron los tres. y asímesmo pasa<pc> –</pc>"|qoquando se fueron los tres. y asímesmo pasa–
48|2|74|14|"ron sobre <rs ana=""PALO"">el mar</rs>, y llegaron alla al"|ron sobre el mar, y llegaron alla al
48|2|74|15|"<rs ana=""TULÁN"">oríente</rs>, y fueron a reçíuír su ímperío"|oríente, y fueron a reçíuír su ímperío
48|2|74|16|"y este era <rs ana=""NAKXIT"">el nombre de el <choice><abbr>S<hi rend=""superscript"">or</hi></abbr><expan instant=""false"">Señor</expan></choice></rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>domí<pc> –</pc>"|y este era el nombre de el SorSeñor q’quedomí–
48|2|74|17|"naba en <rs ana=""TULÁN"">el oríente</rs>, adonde fueron."|naba en el oríente, adonde fueron.
48|2|75|18|"y llegaron ante <rs ana=""NAKXIT"">el <choice><abbr>S<hi rend=""superscript"">or</hi></abbr><expan instant=""false"">Señor</expan></choice></rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> se llamaba <rs ana=""NAKXIT""><hi rend=""underline"">nac<pc> –</pc>"|y llegaron ante el SorSeñor q’que se llamaba nac–
48|2|75|19|"xít</hi></rs>. gran <choice><abbr>S<hi rend=""superscript"">or</hi></abbr><expan instant=""false"">Señor</expan></choice>. y vno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>todo lo juzgaba."|xít. gran SorSeñor. y vno q’quetodo lo juzgaba.
48|2|75|20|"y era grande su reíno, y <gap reason=""illegible"" unit=""character"" instant=""false"" este lesdío"|"y era grande su reíno, y <gap reason=""illegible"" unit=""character"" instant=""false"" este lesdío"
48|2|75|21|"<del instant=""false"" status=""unremarkable"">con</del> la señal de su Reyno, de todos los"|con la señal de su Reyno, de todos los
48|2|75|22|adeuínos, y entonçes víno señal de los|adeuínos, y entonçes víno señal de los
48|2|75|23|"grandes<choice><abbr>SS<hi rend=""superscript"">es.</hi></abbr><expan instant=""false"">Señores</expan></choice>, y de los <choice><abbr>SS<hi rend=""superscript"">es</hi></abbr><expan instant=""false"">Señores</expan></choice> de las casas, y"|grandesSSes.Señores, y de los SSesSeñores de las casas, y
48|2|75|24|entonçes víno la señal de lagrande<pc> –</pc>|entonçes víno la señal de lagrande–
48|2|75|25|"za, y grandes, y <choice><abbr>SS<hi rend=""superscript"">es.</hi></abbr><expan instant=""false"">Señores</expan></choice> yacabo de dar<pc> –</pc>"|za, y grandes, y SSes.Señores yacabo de dar–
48|2|75|26|"lo todo el <rs ana=""NAKXIT"">nacxít</rs>, los adeuínos, y for<pc> –</pc>"|lo todo el nacxít, los adeuínos, y for–
48|2|75|27|"ma de el Reyno. y era <rs ana=""MU'J"">todo esto</rs>. <rs ana=""Q'ALIB'AJ"">el tro"|ma de el Reyno. y era todo esto. el tro
48|2|75|28|"no</rs>, <rs ana=""SUB'AQ"">flauta</rs>, <rs ana=""Q'OJOM"">cham cham</rs>. <rs ana=""TATIL"">otra flauta</rs>. <rs ana=""Q'ANAB'AJ"">chal<pc> –</pc>"|no, flauta, cham cham. otra flauta. chal–
48|2|75|29|"chíguítes</rs>, <rs ana=""TZIKWIL_KOJ"">ꜩícvil coh</rs> <rs ana=""TZIKWIL_B'ALAM"">ꜩícuíl balam</rs>, <rs ana=""JOLOM"">ho"|chíguítes, tzícvil coh tzícuíl balam, ho
48|2|75|30|"lom, cabeza</rs>. <rs ana=""PICH_KEJ"">pích. queh</rs>, <rs ana=""MAKUTAX"">macutax</rs> <rs ana=""T'OT'_TATAN"">tot."|lom, cabeza. pích. queh, macutax tot.
48|2|75|31|"tatam</rs>, <rs ana=""K'US_B'US"">quz, buz</rs>, <rs ana=""KAXKON"">caxcom</rs>, <rs ana=""CHIYOM"">chíyom</rs>, <rs ana=""ASTAPULUL"">azta"|tatam, quz, buz, caxcom, chíyom, azta
48|2|75|32|polul</rs>. y todo lo trageron cargado quan<pc> –</pc>|polul. y todo lo trageron cargado quan–
48|2|75|33|do víníeron, y lo trageron de la otra|do víníeron, y lo trageron de la otra
48|2|75|34|"parte de <rs ana=""PALO"">el mar</rs>, su escrítura, y píntura"|parte de el mar, su escrítura, y píntura
48|2|75|35|"de <rs ana=""TULÁN"">tulan</rs>, su escrítura, díxeron a esto <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|de tulan, su escrítura, díxeron a esto q’que
48|2|75|36|"es mucho lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>pusíeron en sus tradíçí<pc> –</pc>"|es mucho lo q’quepusíeron en sus tradíçí–
48|2|75|37|ones.|ones.
48|2|76|38|y luego quando llegaron asu pueblo|y luego quando llegaron asu pueblo
48|2|76|39|"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaba <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>, allí se juntaron"|q’quese llamaba hacauítz, allí se juntaron
48|2|76|40|"todos los de <rs ana=""TAMUB'"">tamub</rs>, e <rs ana=""ILOKAB'"">ílocab</rs>, y todos los"|todos los de tamub, e ílocab, y todos los
48|2|76|41|pueblos, y se alegraron desu venída de|pueblos, y se alegraron desu venída de
48|2|76|42|"<rs ana=""K'OKA'IB_KQDOS"">qocaíb</rs>, <rs ana=""K'O'AKUTEK_NJDOS"">qoacutec</rs>, <rs ana=""K'O'AJAW_AKDOS"">qoahau</rs>. yallí otra uez"|qocaíb, qoacutec, qoahau. yallí otra uez
48|2|76|43|tomaron el señorío de los pueblos, y se|tomaron el señorío de los pueblos, y se
48|2|76|44|"alegraron los de <rs ana=""RAB'INALEB'"">Rabinal</rs>, <rs ana=""KAQCHIKELEB'"">ꜫaꜫchíque"|alegraron los de Rabinal, q'aq'chíque
48|2|76|45|"les</rs>, y los de <rs ana=""AJTZ'IKINA_JA""><choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>íquínaha.</rs>"|les, y los de q’queíquínaha.
49|1|76|1|"y manífestaron las señales, y sígnos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|y manífestaron las señales, y sígnos q’que
49|1|76|2|haían desu Reyno. y fue grande su|haían desu Reyno. y fue grande su
49|1|76|3|"ser delos pueblos, y no se acababa <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> ma<pc> –</pc>"|ser delos pueblos, y no se acababa qoquando ma–
49|1|76|4|nífestaron las señales desu ímperío|nífestaron las señales desu ímperío
49|1|76|5|"y estaban allí en <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>, y con ellos to<pc> –</pc>"|y estaban allí en hacauítz, y con ellos to–
49|1|76|6|los <abbr>q’</abbr>víníeron de el oríente, y fueron|los q’víníeron de el oríente, y fueron
49|1|76|7|a haçer largo camíno. y sobre el mon|a haçer largo camíno. y sobre el mon
49|1|76|8|te eran ya muchos todos. y allí se mu<pc> –</pc>|te eran ya muchos todos. y allí se mu–
49|1|76|9|"ríeron <rs ana=""IXOQ_AJAWAB'"">las mugeres</rs> de <rs ana=""B'ALAM_KI'TZE'"">balamquíꜩe</rs>"|ríeron las mugeres de balamquítze
49|1|76|10|"<rs ana=""B'ALAM_AQ'AB'"">balam acab</rs>, y <rs ana=""MAJUK'UTAJ"">mahucutah</rs>. y quando"|balam acab, y mahucutah. y quando
49|1|76|11|víníeron dexaron aquella su mo<pc> –</pc>|víníeron dexaron aquella su mo–
49|1|76|12|rada, y buscaron otra habitaçíon|rada, y buscaron otra habitaçíon
49|1|76|13|adonde se plantasen, y no eran con<pc> –</pc>|adonde se plantasen, y no eran con–
49|1|76|14|"tables los çerros <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> habítaron, <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> se"|tables los çerros q’que habítaron, qoquando se
49|1|76|15|multíplícaron, y aumentaron, y an|multíplícaron, y aumentaron, y an
49|1|76|16|duuíeron. y se amontonaron, nuestros|duuíeron. y se amontonaron, nuestros
49|1|76|17|prímeros padres, y madres, díxe<pc> –</pc>|prímeros padres, y madres, díxe–
49|1|76|18|ron los antíguos, quando díeron notí<pc> –</pc>|ron los antíguos, quando díeron notí–
49|1|76|19|"çía de el primer pueblo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>despobla<pc> –</pc>"|çía de el primer pueblo q’quedespobla–
49|1|76|20|"ron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se llamaba <rs ana=""JAQAWITZ_JUYUB'"">hacauíꜩ</rs>. y entonçes víníeron"|ron q’quese llamaba hacauítz. y entonçes víníeron
49|1|76|21|"a poblar otro <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se lla<pc> –</pc>"|a poblar otro q’quese lla–
49|1|76|22|"maba <rs ana=""CHI_K'IX"">chíquíx</rs>. en las espínas. y mu<pc> –</pc>"|maba chíquíx. en las espínas. y mu–
