folio|side|para_num|lb|ana_num|ana_id
36|2|55|29|1|B'ALAM_KI'TZE'
36|2|55|30|1|B'ALAM_AQ'AB'
36|2|55|30|2|MAJUK'UTAJ
36|2|55|30|3|IQ'I_B'ALAM
36|2|55|31|1|JUN_WINAQ
36|2|55|34|1|TZ'AQOL
36|2|55|34|2|B'ITOL
36|2|55|36|1|TOJIL
36|2|55|38|1|TOJIL
36|2|55|40|1|JUN_WINAQ
36|2|55|41|1|SOTZ
36|2|55|41|2|JUN_WINAQ
36|2|55|41|3|TZ'AQOL
36|2|55|42|1|B'ITOL
36|2|55|42|2|JUN_WINAQ
36|2|55|44|1|TOJIL
36|2|55|44|2|AWILIX
36|2|55|45|1|JAQAWITZ
36|2|55|45|2|JUN_WINAQ
37|1|55|7|1|B'ALAM_KI'TZE'
37|1|55|8|1|B'ALAM_AQ'AB'
37|1|55|8|2|MAJUK'UTAJ
37|1|55|9|1|IQ'I_B'ALAM
37|1|56|13|1|B'ALAM_KI'TZE'
37|1|56|13|2|B'ALAM_AQ'AB'
37|1|56|14|1|MAJUK'UTAJ
37|1|56|14|2|IQ'I_B'ALAM
37|1|56|25|1|B'ALAM_KI'TZE'
37|1|56|26|1|B'ALAM_AQ'AB'
37|1|56|29|1|TOJIL
37|1|56|31|1|TOJIL
37|1|56|32|1|TOJIL
37|1|56|34|1|B'ALAM_KI'TZE'
37|1|56|34|2|B'ALAM_AQ'AB'
37|1|56|35|1|MAJUK'UTAJ
37|1|56|35|2|IQ'I_B'ALAM
37|1|56|40|1|TOJIL
37|1|56|44|1|B'ALAM_KI'TZE'
37|1|56|45|1|B'ALAM_AQ'AB'
37|1|56|45|2|MAJUK'UTAJ
37|1|56|46|1|IQ'I_B'ALAM
37|1|56|47|1|TOJIL
37|2|56|1|1|TOJIL
37|2|56|6|1|SOTZ'I_JA
37|2|56|6|2|CHAMALKAN
37|2|56|7|1|KAQCHIKELEB'
37|2|56|7|2|SOTZ
37|2|56|10|1|KAQCHIKELEB'
37|2|56|15|1|TOJIL
37|2|56|18|1|TOJIL
37|2|56|20|1|B'ALAM_KI'TZE'
37|2|56|20|2|B'ALAM_AQ'AB'
37|2|56|21|1|MAJUK'UTAJ
37|2|56|21|2|IQ'I_B'ALAM
37|2|56|22|1|TULÁN
37|2|56|22|2|SUYWA
37|2|56|27|1|IK'OQ'IJ
37|2|56|29|1|IK'OQ'IJ
37|2|56|31|1|TULÁN
37|2|56|31|2|SUYWA
37|2|56|37|1|TOJIL
37|2|56|40|1|TULÁN
37|2|56|47|1|TOJIL
38|1|56|1|1|B'ALAM_KI'TZE'
38|1|56|1|2|B'ALAM_AQ'AB'
38|1|56|2|1|MAJUK'UTAJ
38|1|56|2|2|IQ'I_B'ALAM
38|1|56|9|1|TULÁN
38|1|56|10|1|TULÁN
38|1|56|23|1|NIM_XO'L
38|1|57|26|1|TINAMIT_K'ICHE'
38|1|57|29|1|CHI_PIXAB'
38|1|57|32|1|TINAMIT_K'ICHE'
38|1|57|33|1|TAMUB'
38|1|57|34|1|TAMUB'
38|1|57|35|1|ILOKAB'
38|1|57|35|2|ILOKAB'
38|1|57|36|1|OXIB_RI_NIM_JA
38|1|58|39|1|KAQCHIKELEB'
38|1|58|40|1|KAQCHIKELEB'
38|1|58|41|1|RAB'INALEB'
38|1|58|43|1|AJTZ'IKINA_JA
38|2|58|10|1|PALO
38|2|58|11|1|PALO
38|2|58|14|1|CHOLOCHIK_AB'AJ
38|2|58|15|1|B'OQOTAJINAQ_SANAYEB'
38|2|58|17|1|PALO
38|2|58|21|1|IXIM
38|2|58|22|1|CHI_PIXAB'
38|2|58|23|1|TOJIL
38|2|58|23|2|AWILIX
38|2|58|23|3|JAQAWITZ
38|2|58|24|1|B'ALAM_KI'TZE'
38|2|58|25|1|KAQA_PALO_JA'
38|2|58|27|1|B'ALAM_AQ'AB'
38|2|58|28|1|CHOMI_JA'
38|2|58|28|2|MAJUK'UTAJ
38|2|58|30|1|TZ'UNUNI_JA'
38|2|58|31|1|IQ'I_B'ALAM
38|2|58|31|2|KAK'IXA_JA'
38|2|58|35|1|CHI_PIXAB'
38|2|59|37|1|TOJIL
38|2|59|37|2|AWILIX
38|2|59|38|1|JAQAWITZ
38|2|59|38|2|B'ALAM_KI'TZE'
38|2|59|39|1|B'ALAM_AQ'AB'
38|2|59|39|2|MAJUK'UTAJ
38|2|59|40|1|IQ'I_B'ALAM
38|2|59|46|1|XA_Q'ANA_JAL
38|2|59|47|1|XA_Q'ANA_JAL
39|1|59|6|1|AWILIX
39|1|59|7|1|EWAB'AL_SIWAN
39|1|59|9|1|PA_AWILIX
39|1|59|11|1|B'ALAM_AQ'AB'
39|1|59|13|1|JAQAWITZ
39|1|59|14|1|JAQAWITZ_JUYUB'
39|1|59|17|1|JAQAWITZ
39|1|59|18|1|MAJUK'UTAJ
39|1|59|21|1|JAQAWITZ
39|1|59|22|1|JAQAWITZ
39|1|59|23|1|B'ALAM_KI'TZE'
39|1|59|25|1|TOJIL
39|1|59|25|2|B'ALAM_KI'TZE'
39|1|59|26|1|PA_TOJIL
39|1|59|28|1|KUNAB'AL_TOJIL
39|1|59|29|1|KUMATZ
39|1|59|30|1|B'ALAM
39|1|59|30|2|SOCHOJ
39|1|59|30|3|K'ANTI'
39|1|59|32|1|XA_Q'ANA_JAL
39|1|59|33|1|XA_Q'ANA_JAL
39|1|59|34|1|B'ALAM_KI'TZE'
39|1|59|34|2|B'ALAM_AQ'AB'
39|1|59|34|3|MAJUK'UTAJ
39|1|59|35|1|IQ'I_B'ALAM
39|1|59|37|1|JAQAWITZ_JUYUB'
39|1|59|39|1|TAMUB'
39|1|59|39|2|ILOKAB'
39|1|59|39|3|AMAQ'_TAM
39|1|59|41|1|TAMUB'
39|1|59|41|2|AMAQ'_UQ'IN_K'AT
39|1|59|43|1|ILOKAB'
39|1|59|44|1|ILOKAB'
39|1|59|45|1|RAB'INALEB'
39|1|59|46|1|KAQCHIKELEB'
39|1|59|46|2|AJTZ'IKINA_JA
39|2|59|4|1|IK'OQ'IJ
39|2|59|6|1|B'ALAM_KI'TZE'
39|2|59|7|1|B'ALAM_AQ'AB'
39|2|59|7|2|MAJUK'UTAJ
39|2|59|7|3|IQ'I_B'ALAM
39|2|59|26|1|MAK_EK'
39|2|59|29|1|TOJIL
39|2|59|29|2|AWILIX
39|2|59|29|3|JAQAWITZ
39|2|59|36|1|B'ALAM_KI'TZE'
39|2|59|36|2|B'ALAM_AQ'AB'
39|2|59|37|1|MAJUK'UTAJ
39|2|59|37|2|IQ'I_B'ALAM
39|2|59|40|1|TULÁN
39|2|59|40|2|SUYWA
39|2|59|43|1|PA_TOJIL
39|2|59|43|2|PA_AWILIX
39|2|59|44|1|JAQAWITZ_JUYUB'
39|2|59|46|1|XA_Q'ANA_JAL
39|2|59|46|2|XA_Q'ANA_JAL
40|1|61|4|1|B'ALAM_KI'TZE'
40|1|61|5|1|B'ALAM_AQ'AB'
40|1|61|5|2|MAJUK'UTAJ
40|1|61|6|1|IQ'I_B'ALAM
40|1|61|6|2|IK'OQ'IJ
40|1|61|10|1|POM
40|1|61|13|1|POM
40|1|61|14|1|POM
40|1|61|14|2|B'ALAM_KI'TZE'
40|1|61|15|1|POM
40|1|61|16|1|POM
40|1|61|16|2|B'ALAM_AQ'AB'
40|1|61|17|1|POM
40|1|61|18|1|MAJUK'UTAJ
40|1|61|19|1|POM
40|1|61|23|1|POM
40|1|61|23|2|POM
40|1|61|31|1|KOJ
40|1|61|31|2|B'ALAM
40|1|61|32|1|TZ'IKIN
40|1|61|32|2|K'ELETZU
40|1|61|34|1|K'OTAL
40|1|61|35|1|SAQ_K'UCH
40|1|61|35|2|TZ'IKIN
40|1|61|35|3|TZ'IKIN
40|1|61|36|1|XA_Q'ANA_JAL
40|1|61|37|1|XA_Q'ANA_JAL
40|1|61|37|2|XA_Q'ANA_JAL
40|1|61|38|1|XA_Q'ANA_JAL
40|1|61|38|2|TAMUB'
40|1|61|38|3|ILOKAB'
40|1|61|39|1|RAB'INALEB'
40|1|61|39|2|KAQCHIKELEB'
40|1|61|39|3|AJTZ'IKINA_JA
40|1|61|40|1|TUJAL_JA
40|1|61|40|2|UCH'AB'AJA
40|1|61|41|1|AJKIB'A_JA
40|1|61|41|2|AJBATENAJA
40|1|61|41|3|YAKI_TEPEW
40|2|61|12|1|TOJIL
40|2|61|12|2|AWILIX
40|2|61|12|3|JAQAWITZ
40|2|61|13|1|KOJ
40|2|61|13|2|B'ALAM
40|2|61|14|1|SOCHOJ
40|2|61|14|2|K'ANTI'
40|2|61|14|3|SAQI_K'OXOL
40|2|61|19|1|KOJ
40|2|61|19|2|B'ALAM
40|2|61|20|1|SOCHOJ
40|2|61|20|2|K'ANTI'
40|2|61|20|3|SAQI_K'OXOL
40|2|61|25|1|B'ALAM_KI'TZE'
40|2|61|25|2|B'ALAM_AQ'AB'
40|2|61|25|3|MAJUK'UTAJ
40|2|61|26|1|IQ'I_B'ALAM
40|2|61|30|1|JAQAWITZ_JUYUB'
40|2|61|35|1|B'ALAM_KI'TZE'
40|2|61|35|2|B'ALAM_AQ'AB'
40|2|61|36|1|MAJUK'UTAJ
40|2|61|36|2|IQ'I_B'ALAM
40|2|61|43|1|QAMUKU
40|2|61|46|1|TULÁN
41|1|61|3|1|XA_Q'ANA_JAL
41|1|61|3|2|XA_Q'ANA_JAL
41|1|61|3|3|YAKI
41|1|61|4|1|TOJIL
41|1|61|5|1|YAKI
41|1|61|5|2|YOLKWAT_KITZALKWAT
41|1|61|7|1|TULÁN
41|1|61|7|2|SUYWA
41|1|61|11|1|YAKI
41|1|61|12|1|MEXICO
41|1|61|15|1|TEPEW_OLOMAN
41|1|61|17|1|JAQAWITZ_JUYUB'
41|1|61|19|1|TAMUB'
41|1|61|19|2|ILOKAB'
41|1|61|20|1|AMAQ'_TAM
41|1|61|21|1|XA_Q'ANA_JAL
41|1|61|22|1|XA_Q'ANA_JAL
41|1|61|22|2|TAMUB'
41|1|61|23|1|TOJIL
41|1|61|24|1|TINAMIT_K'ICHE'
41|1|61|26|1|RAB'INALEB'
41|1|61|27|1|JUN_TOJ
41|1|61|28|1|RAB'INALEB'
41|1|61|29|1|TINAMIT_K'ICHE'
41|1|61|31|1|KAQCHIKELEB'
41|1|61|33|1|TULÁN
41|1|61|33|2|SUYWA
41|1|61|33|3|SOJTZI_JA_CHIMALKAN
41|1|61|37|1|AJPOP_SOTZ'IL
41|1|61|37|2|AJPOP_XAJIL
41|1|61|40|1|TULÁN
41|1|61|41|1|TULÁN
41|2|61|1|1|B'ALAM_KI'TZE'
41|2|61|1|2|B'ALAM_AQ'AB'
41|2|61|2|1|MAJUK'UTAJ
41|2|61|2|2|IQ'I_B'ALAM
41|2|61|3|1|TOJIL
41|2|61|3|2|AWILIX
41|2|61|3|3|JAQAWITZ
41|2|61|4|1|MAK_EK'
41|2|62|7|1|TOJIL
41|2|62|8|1|TOJIL
41|2|62|8|2|AWILIX
41|2|62|13|1|XA_Q'ANA_JAL
41|2|62|13|2|XA_Q'ANA_JAL
41|2|62|14|1|TOJIL
41|2|62|15|1|Q'OL
41|2|62|15|2|NOJ
41|2|62|16|1|PUCH_IYA
41|2|62|17|1|TOJIL
41|2|62|18|1|XA_Q'ANA_JAL
41|2|62|19|1|XA_Q'ANA_JAL
41|2|62|30|1|K'IM
41|2|62|30|2|TOROB
41|2|62|31|1|KEJ
41|2|62|31|2|TZ'IKIN
41|2|62|32|1|KIK'
41|2|62|34|1|KEJ
41|2|62|36|1|KEJ
41|2|62|38|1|TOJIL
41|2|62|39|1|KEJ
41|2|62|43|1|KIK'
41|2|62|45|1|TOJIL
41|2|62|45|2|AWILIX
41|2|62|46|1|JAQAWITZ
42|1|62|2|1|TZ'IKIN
42|1|62|3|1|KEJ
42|1|62|4|1|XA_Q'ANA_JAL
42|1|62|4|2|XA_Q'ANA_JAL
42|1|62|5|1|TZ'IKIN
42|1|62|5|2|KEJ
42|1|62|6|1|KIK'
42|1|62|7|1|KEJ
42|1|62|7|2|TZ'IKIN
42|1|62|7|3|TOJIL
42|1|62|8|1|AWILIX
42|1|62|8|2|KIK'
42|1|62|10|1|XA_Q'ANA_JAL
42|1|62|11|1|XA_Q'ANA_JAL
42|1|62|13|1|KEJ
42|1|62|13|2|Q'OL
42|1|62|14|1|PUCH_IYA
42|1|62|14|2|JOLOM_OKOX
42|1|62|15|1|KEJ
42|1|62|20|1|WONON
42|1|62|20|2|SITA'L
42|1|62|21|1|AQAJ
42|1|62|22|1|WA
42|1|62|24|1|IXOQ_AJAWAB'
42|1|62|29|1|B'ALAM_KI'TZE'
42|1|62|29|2|B'ALAM_AQ'AB'
42|1|62|29|3|MAJUK'UTAJ
42|1|62|30|1|IQ'I_B'ALAM
42|1|62|34|1|UTIW
42|1|62|34|2|YAK
42|1|62|35|1|KOJ
42|1|62|36|1|B'ALAM
42|1|62|37|1|UTIW
42|1|62|38|1|YAK
42|1|62|38|2|KOJ
42|1|62|38|3|B'ALAM
42|1|62|44|1|KOJ
42|1|62|45|1|B'ALAM
42|2|62|2|1|IXOQ_AJAWAB'
42|2|62|3|1|WONON
42|2|62|3|2|SITA'L
42|2|62|4|1|AQAJ
42|2|62|5|1|IXOQ_AJAWAB'
42|2|62|6|1|TOJIL
42|2|62|6|2|AWILIX
42|2|62|6|3|JAQAWITZ
42|2|62|8|1|TOJIL
42|2|62|8|2|AWILIX
42|2|62|8|3|JAQAWITZ
42|2|62|8|4|KIK'
42|2|62|9|1|KEJ
42|2|62|9|2|TZ'IKIN
42|2|62|12|1|TOJIL
42|2|62|12|2|AWILIX
42|2|62|12|3|JAQAWITZ
42|2|62|16|1|TOJIL
42|2|62|16|2|AWILIX
42|2|62|16|3|JAQAWITZ
42|2|62|18|1|KIK'
42|2|62|23|1|KIK'
42|2|62|23|2|XA_Q'ANA_JAL
42|2|62|24|1|XA_Q'ANA_JAL
42|2|62|26|1|TULÁN
42|2|62|28|1|SILISIB'
42|2|62|29|1|KIK'
42|2|62|30|1|KIK'
42|2|62|31|1|TOJIL
42|2|62|31|2|AWILIX
42|2|62|31|3|JAQAWITZ
42|2|63|33|1|B'ALAM_KI'TZE'
42|2|63|33|2|B'ALAM_AQ'AB'
42|2|63|34|1|MAJUK'UTAJ
42|2|63|34|2|IQ'I_B'ALAM
42|2|64|39|1|TOJIL
42|2|64|39|2|AWILIX
42|2|64|40|1|KIK'
42|2|64|42|1|B'ALAM
42|2|64|44|1|B'ALAM
42|2|64|47|1|TOJIL
42|2|64|47|2|AWILIX
43|1|64|8|1|KEJ
43|1|64|9|1|B'ALAM
43|1|64|20|1|TOJIL
43|1|64|20|2|AWILIX
43|1|64|21|1|JAQAWITZ
43|1|64|26|1|TOJIL
43|1|64|26|2|AWILIX
43|1|64|27|1|JAQAWITZ
43|1|64|28|1|TOJIL
43|1|64|28|2|AWILIX
43|1|64|28|3|JAQAWITZ
43|1|64|33|1|CHI_RATINIB'AL_TOJIL
43|1|64|38|1|B'ALAM_KI'TZE'
43|1|64|38|2|B'ALAM_AQ'AB'
43|1|64|38|3|MAJUK'UTAJ
43|1|64|39|1|IQ'I_B'ALAM
43|1|65|43|1|TOJIL
43|1|65|43|2|AWILIX
43|1|65|43|3|JAQAWITZ
43|2|65|5|1|KAWEQ
43|2|65|9|1|TOJIL
43|2|65|9|2|AWILIX
43|2|65|10|1|JAQAWITZ
43|2|65|11|1|TOJIL
43|2|65|14|1|KAWEQ
43|2|65|18|1|CHI_RATINIB'AL_TOJIL
43|2|65|19|1|TOJIL
43|2|65|19|2|AWILIX
43|2|65|19|3|JAQAWITZ
43|2|65|28|1|IXTAJ_IXPUCH'
43|2|65|30|1|IXTAJ_IXPUCH'
43|2|65|33|1|IXTAJ_IXPUCH'
43|2|65|35|1|IXTAJ_IXPUCH'
43|2|65|36|1|IXTAJ_IXPUCH'
43|2|65|37|1|IXTAJ_IXPUCH'
43|2|65|37|2|IXTAJ_IXPUCH'
43|2|65|45|1|IXTAJ_IXPUCH'
43|2|65|46|1|IXTAJ_IXPUCH'
44|1|65|7|1|XA_Q'ANA_JAL
44|1|65|8|1|IXTAJ_IXPUCH'
44|1|65|9|1|IXTAJ
44|1|65|10|1|IXPUCH'
44|1|65|11|1|IXTAJ
44|1|65|11|2|IXPUCH'
44|1|65|12|1|CHI_RATINIB'AL_TOJIL
44|1|65|13|1|AWILIX
44|1|65|13|2|JAQAWITZ
44|1|66|16|1|CHI_RATINIB'AL_TOJIL
44|1|66|18|1|XA_Q'ANA_JAL
44|1|66|19|1|IXTAJ_IXPUCH'
44|1|66|24|1|TOJIL
44|1|66|24|2|AWILIX
44|1|66|24|3|JAQAWITZ
44|1|66|26|1|IXTAJ_IXPUCH'
44|1|66|28|1|IXTAJ_IXPUCH'
44|1|66|29|1|TOJIL
44|1|66|30|1|TOJIL
44|1|66|31|1|IXTAJ_IXPUCH'
44|1|66|33|1|IXTAJ_IXPUCH'
44|1|66|37|1|XA_Q'ANA_JAL
44|1|66|38|1|TOJIL
44|1|66|39|1|XA_Q'ANA_JAL
44|1|66|42|1|IXTAJ_IXPUCH'
44|1|66|44|1|IXTAJ_IXPUCH'
44|1|66|45|1|TOJIL
44|1|66|46|1|TOJIL
44|1|66|46|2|AWILIX
44|1|66|46|3|JAQAWITZ
44|2|66|1|1|IXTAJ
44|2|66|2|1|IXPUCH'
44|2|66|2|2|IXTAJ_IXPUCH'
44|2|66|6|1|XA_Q'ANA_JAL
44|2|66|7|1|XA_Q'ANA_JAL
44|2|66|7|2|B'ALAM_KI'TZE'
44|2|66|8|1|B'ALAM_AQ'AB'
44|2|66|8|2|MAJUK'UTAJ
44|2|66|9|1|IQ'I_B'ALAM
44|2|66|11|1|IXTAJ_IXPUCH'
44|2|66|13|1|B'ALAM_KI'TZE'
44|2|66|14|1|B'ALAM_AQ'AB'
44|2|66|14|2|MAJUK'UTAJ
44|2|67|16|1|B'ALAM_KI'TZE'
44|2|67|16|2|B'ALAM
44|2|67|18|1|B'ALAM_AQ'AB'
44|2|67|19|1|K'OTAL
44|2|67|20|1|MAJUK'UTAJ
44|2|67|21|1|WONON
44|2|67|21|2|SITA'L
44|2|67|26|1|IXTAJ
44|2|67|26|2|IXPUCH'
44|2|67|27|1|B'ALAM_KI'TZE'
44|2|67|27|2|B'ALAM_AQ'AB'
44|2|67|27|3|MAJUK'UTAJ
44|2|67|30|1|TOJIL
44|2|67|34|1|IXTAJ_IXPUCH'
44|2|67|39|1|IXTAJ_IXPUCH'
44|2|67|40|1|TOJIL
44|2|67|41|1|IXTAJ
44|2|67|41|2|IXPUCH'
44|2|67|47|1|IXTAJ_IXPUCH'
44|2|67|47|2|B'ALAM
45|1|67|1|1|K'OTAL
45|1|67|1|2|WONON
45|1|67|1|3|SITA'L
45|1|67|5|1|B'ALAM
45|1|67|5|2|TOJIL
45|1|67|6|1|AWILIX
45|1|67|7|1|K'OTAL
45|1|67|8|1|AWILIX
45|1|67|11|1|JAQAWITZ
45|1|67|12|1|WONON
45|1|67|12|2|SITA'L
45|1|67|14|1|WONON
45|1|67|14|2|SITA'L
45|1|67|16|1|JAQAWITZ
45|1|67|18|1|MAJUK'UTAJ
45|1|67|20|1|IXTAJ_IXPUCH
45|1|67|21|1|IXTAJ
45|1|67|21|2|IXPUCH'
45|1|67|24|1|IXTAJ_IXPUCH'
45|1|67|24|2|IXTAJ_IXPUCH'
45|1|67|26|1|TOJIL
45|1|67|27|1|TOJIL
45|1|67|28|1|IXTAJ
45|1|67|28|2|IXPUCH'
45|1|67|32|1|B'ALAM_KI'TZE'
45|1|67|33|1|B'ALAM_AQ'AB'
45|1|67|33|2|MAJUK'UTAJ
45|1|67|46|1|B'ALAM_KI'TZE'
45|1|67|47|1|B'ALAM_AQ'AB'
45|1|67|47|2|MAJUK'UTAJ
45|2|67|1|1|IQ'I_B'ALAM
45|2|67|1|2|JAQAWITZ_JUYUB'
45|2|68|15|1|XA_Q'ANA_JAL
45|2|68|18|1|TOJIL
45|2|68|22|1|TOJIL
45|2|68|23|1|B'ALAM_KI'TZE'
45|2|68|23|2|B'ALAM_AQ'AB'
45|2|68|24|1|MAJUK'UTAJ
45|2|68|34|1|B'ALAM_KI'TZE'
45|2|68|34|2|B'ALAM_AQ'AB'
45|2|68|35|1|MAJUK'UTAJ
45|2|68|41|1|YACHWACH
45|2|68|46|1|TINAMIT_K'ICHE'
46|1|68|1|1|YACHWACH
46|1|68|3|1|YACHWACH
46|1|68|15|1|XA_Q'ANA_JAL
46|1|68|15|2|XA_Q'ANA_JAL
46|1|68|16|1|JAQAWITZ_JUYUB'
46|1|68|17|1|B'ALAM_KI'TZE'
46|1|68|18|1|B'ALAM_AQ'AB'
46|1|68|18|2|MAJUK'UTAJ
46|1|68|18|3|IQ'I_B'ALAM
46|1|68|19|1|BALAM_KI'TZE
46|1|68|20|1|B'ALAM_AQ'AB'
46|1|68|20|2|MAJUK'UTAJ
46|1|68|21|1|IQ'I_B'ALAM
46|1|68|35|1|TOJIL
46|1|68|37|1|TOJIL
46|1|68|39|1|B'ALAM_KI'TZE'
46|1|68|40|1|B'ALAM_AQ'AB'
46|1|68|40|2|MAJUK'UTAJ
46|1|68|41|1|IQ'I_B'ALAM
46|1|68|41|2|WONON
46|1|68|42|1|SITA'L
46|1|68|44|1|Q'OQ
46|1|68|46|1|WONON
46|1|68|46|2|SITA'L
46|1|68|47|1|Q'OQ
46|2|68|13|1|B'ALAM_KI'TZE'
46|2|68|14|1|B'ALAM_AQ'AB'
46|2|68|14|2|MAJUK'UTAJ
46|2|68|15|1|JAQAWITZ_JUYUB'
46|2|69|18|1|B'ALAM_KI'TZE'
46|2|69|19|1|B'ALAM_AQ'AB'
46|2|69|19|2|MAJUK'UTAJ
46|2|69|19|3|IQ'I_B'ALAM
46|2|69|20|1|JAQAWITZ_JUYUB'
46|2|69|21|1|IXOQ_AJAWAB'
46|2|69|30|1|XA_Q'ANA_JAL
46|2|69|30|2|XA_Q'ANA_JAL
46|2|69|32|1|IXOQ_AJAWAB'
46|2|69|35|1|JAQAWITZ_JUYUB'
46|2|69|37|1|Q'OQ
46|2|69|39|1|WONON
46|2|69|39|2|SITA'L
46|2|69|40|1|Q'OQ
46|2|69|47|1|WONON
46|2|69|47|2|SITA'L
47|1|69|3|1|WONON
47|1|69|3|2|SITA'L
47|1|69|7|1|JAQAWITZ_JUYUB'
47|1|69|9|1|IKAJ
47|1|69|10|1|B'ALAM_KI'TZE'
47|1|69|10|2|B'ALAM_AQ'AB'
47|1|69|11|1|IXOQ_AJAWAB'
47|1|69|11|2|IXOQ_AJAWAB'
47|1|69|23|1|B'ALAM_KI'TZE'
47|1|69|23|2|B'ALAM_AQ'AB'
47|1|69|23|3|MAJUK'UTAJ
47|1|69|26|1|AJPATAN
47|1|69|29|1|XA_Q'ANA_JAL
47|1|69|29|2|XA_Q'ANA_JAL
47|1|69|30|1|JAQAWITZ_JUYUB'
47|1|69|34|1|JAQAWITZ_JUYUB'
47|1|69|36|1|JAQAWITZ_JUYUB'
47|1|69|42|1|B'ALAM_KI'TZE'
47|1|69|43|1|B'ALAM_AQ'AB'
47|1|69|43|2|MAKUJUTAJ
47|1|69|44|1|IQ'I_B'ALAM
47|2|70|3|1|B'ALAM_KI'TZE'
47|2|70|4|1|K'OKA'IB
47|2|70|4|2|K'OQAWIB_KQDOS
47|2|70|5|1|B'ALAM_KI'TZE'
47|2|70|6|1|B'ALAM_KI'TZE'
47|2|70|6|2|B'ALAM_KI'TZE'
47|2|70|6|3|KAWEQ
47|2|70|7|1|B'ALAM_AQ'AB'
47|2|70|8|1|K'O'AKUL
47|2|70|9|1|K'O'AKUTEK
47|2|70|10|1|B'ALAM_AQ'AB'
47|2|70|11|1|NIJA'IB
47|2|70|12|1|MAJUK'UTAJ
47|2|70|12|2|K'O'AJAW
47|2|70|14|1|IQ'I_B'ALAM
47|2|70|15|1|XA_Q'ANA_JAL
47|2|70|15|2|XA_Q'ANA_JAL
47|2|70|19|1|QAMUKU
47|2|70|25|1|IXOQ_AJAWAB'
47|2|70|26|1|IXOQ_AJAWAB'
47|2|70|28|1|KEJ
47|2|70|37|1|B'ALAM_KI'TZE'
47|2|70|41|1|PISOM_Q'AQ'AL
47|2|70|47|1|JAQAWITZ_JUYUB'
48|1|70|1|1|IXOQ_AJAWAB'
48|1|70|4|1|PISOM_Q'AQ'AL
48|1|70|5|1|XA_Q'ANA_JAL
48|1|70|7|1|XA_Q'ANA_JAL
48|1|70|9|1|XA_Q'ANA_JAL
48|1|70|10|1|XA_Q'ANA_JAL
48|1|70|11|1|B'ALAM_KI'TZE'
48|1|70|12|1|KAWEQ
48|1|70|12|2|KAWEQ
48|1|70|12|3|KAWEQ
48|1|70|13|1|K'OKA'IB_KQDOS
48|1|70|14|1|K'OQAWIB_KQDOS
48|1|70|15|1|XA_Q'ANA_JAL
48|1|70|16|1|XA_Q'ANA_JAL
48|1|70|16|2|XA_Q'ANA_JAL
48|1|70|17|1|JAQAWITZ_JUYUB'
48|1|70|24|1|XA_Q'ANA_JAL
48|1|70|25|1|PISOM_Q'AQ'AL
48|1|70|26|1|PISOM_Q'AQ'AL
48|1|70|28|1|PISOM_Q'AQ'AL
48|1|70|29|1|XA_Q'ANA_JAL
48|1|70|32|1|B'ALAM_KI'TZE'
48|1|70|32|2|B'ALAM_AQ'AB'
48|1|70|32|3|MAJUK'UTAJ
48|1|70|33|1|IQ'I_B'ALAM
48|1|70|34|1|PALO
48|1|70|37|1|XA_Q'ANA_JAL
48|1|70|37|2|XA_Q'ANA_JAL
48|1|71|40|1|XA_Q'ANA_JAL
48|1|71|42|1|XA_Q'ANA_JAL
48|1|71|42|2|IXOQ_AJAWAB'
48|1|71|43|1|IXOQ_AJAWAB'
48|1|71|46|1|XA_Q'ANA_JAL
48|1|71|47|1|K'OKA'IB_KQDOS
48|2|71|1|1|K'OKA'IB_KQDOS
48|2|71|1|2|B'ALAM_KI'TZE'
48|2|71|2|1|KAWEQ
48|2|71|3|1|K'O'AKUTEK_NJDOS
48|2|71|3|2|B'ALAM_AQ'AB'
48|2|71|4|1|NIJA'IB
48|2|71|4|2|K'O'AJAW_AKDOS
48|2|71|5|1|MAJUK'UTAJ
48|2|71|6|1|AJAW_K'ICHE'
48|2|71|7|1|PALO
48|2|71|15|1|PALO
48|2|71|17|1|NAKXIT
48|2|71|18|1|NAKXIT
48|2|71|18|2|NAKXIT
48|2|71|18|3|NAKXIT
48|2|72|20|1|NAKXIT
48|2|72|21|1|NAKXIT
48|2|72|21|2|NAKXIT
48|2|72|25|1|AJPOP
48|2|72|25|2|AJPOP_K'AMJA
48|2|72|27|1|AJPOP
48|2|72|27|2|AJPOP_K'AMJA
48|2|72|28|1|NAKXIT
48|2|72|30|1|MU'J
48|2|72|30|2|Q'ALIB'AJ
48|2|72|30|3|SUB'AQ
48|2|72|30|4|CHAMCHAM
48|2|72|31|1|TATIL
48|2|72|31|2|Q'ANAB'AJ
48|2|72|31|3|TZIKWIL_KOJ
48|2|72|31|4|TZIKWIL_B'ALAM
48|2|72|32|1|JOLOM
48|2|72|32|2|PICH_KEJ
48|2|72|32|3|MAKUTAX
48|2|72|33|1|T'OT_TATAN
48|2|72|33|2|K'US_B'US
48|2|72|33|3|KAXKON
48|2|72|34|1|CHIYOM
48|2|72|34|2|ASTAPULUL
48|2|72|36|1|PALO
48|2|72|36|2|TULÁN
48|2|73|40|1|JAQAWITZ_JUYUB'
48|2|73|41|1|TAMUB'
48|2|73|42|1|ILOKAB'
48|2|73|44|1|K'OKA'IB_KQDOS
48|2|73|44|2|K'O'AKUTEK_NJDOS
48|2|73|44|3|K'O'AJAW_AKDOS
