folio_num,side,lb_num,para_num,line_str
36,verso,20,55,lam acaroc a xcanah vi caqha
36,verso,21,55,bal hupacha xcabano mi xohza-
36,verso,22,55,chic apa xohqaxtoqax vi xa hun
36,verso,23,55,ca qhabal ta xohpe chila tulan
36,verso,24,55,xa pu hun ca tzuquibal ca vina
36,verso,25,55,quiribal: maui vtz xcabano xe
36,verso,26,55,qha cut conohel amac xeche
36,verso,27,55,xecaam ta xucut curib hun
36,verso,28,55,vinac (Demonium loquens cis) hun
36,verso,29,55,vinac chi quivach ri Balam qui-
36,verso,30,55,tze balam acab mahucutah iqui
36,verso,31,55,balam xqha curi vzamahel xibal
36,verso,32,55,ba: quitzih chi are icabavil ri a
36,verso,33,55,"re itzucun, are pu vquexvach na"
36,verso,34,55,tabal re tzacol z ive bitol pu
36,verso,35,55,ive mi ia cu qui εaε ri amac ca-
36,verso,36,55,na chiquiyao chire tohil mi    vah
36,verso,37,55,ahavah    abah    chiquiya chive chi tzonoh
36,verso,38,55,na chirech tohil chire na chi-
36,verso,39,55,pe vi chiquiyao cambal εaε x-
36,verso,40,55,qha ri xibalba qo vxic queheri
36,verso,41,55,vxic zotz inzamahel cumal tza-
36,verso,42,55,col ive bitol ive xqha curi xi-
36,verso,43,55,balba. xequicot chicut xnimar
36,verso,44,55,chic chi qui qux ri tohil avilix
36,verso,45,55,"acavitz, ta xqha u ri xibalba"
36,verso,46,55,libah chicut xuzach rib chi-
36,verso,47,55,"qui vach, maui xmainic ta xe"
37,recto,1,55,vl chicut ri amac quevtzin chic
37,recto,2,55,rumal teu tzatz chi zacboch chique-
37,recto,3,55,cal hab zacbocom puch maui ahi-
37,recto,4,55,lan teu caquiculu queluclutic que
37,recto,5,55,chacchot chic rumal teu ronohel
37,recto,6,55,amac ta xevl chiri e qo vi balam
37,recto,7,55,"quitze balam acab, mahucutah"
37,recto,8,55,iqui balam nim vcatat qui qux
37,recto,9,55,chiquimah quichi chiquimah qui
37,recto,10,55,vach
37,recto,11,56,Cate puch culic chic e eloεom
37,recto,12,56,"chiquivach balam quitze, balam"
37,recto,13,56,"aεab, mahucutah iqui balam"
37,recto,14,56,maqui chitocobah cavach chica-
37,recto,15,56,tzonoh tucoc zcaquin i εaε maui
37,recto,16,56,"xuculu mapu xurico, mapu xa"
37,recto,17,56,"hun cochoch, xa pu hun cahuyu-"
37,recto,18,56,"bal ta xix tzaquic, ta xixbitic"
37,recto,19,56,chi tocobah ta cu cavach xeqha
37,recto,20,56,cut naquila qu chi cuyao chique
37,recto,21,56,chicatocobah cu ivach xevqhax
37,recto,22,56,cut vtz chicaya puvac chive xe
37,recto,23,56,qha curi amac maui cacah ri pu-
37,recto,24,56,vac xeqha cut ri amac balam
37,recto,25,56,quitze balam acab naqui pa qui
37,recto,26,56,chivah xataba chica tzonoh xe
37,recto,27,56,qha chi cut ri amac vtzbala catzo-
37,recto,28,56,noh na chirech tohil cate cut
37,recto,29,56,xchicabÿh chive xevqhax chic
37,recto,30,56,cate puch xquitzonoh chire tohil
37,recto,31,56,naquipa chiquiya ri amac at to-
37,recto,32,56,hil cut quitzonoh ri a εaε xeqha
37,recto,33,56,curi balam quitze balam acab
37,recto,34,56,mahucutah iqui balam. vtzbala
37,recto,35,56,machicah qui tunic xe qui toloc
37,recto,36,56,xe pu qui mezquel ma carah
37,recto,37,56,on qui qux quinquicaluh ri in
37,recto,38,56,"tohil ta macu chirah, macu chin-"
37,recto,39,56,ya qui εaε caqha tohil quicha
37,recto,40,56,chique catical na cut mana ca-
37,recto,41,56,mic tah xquitunic xequitoloc
37,recto,42,56,qui mezquel cacha chivech qu-
37,recto,43,56,ixqha xevqhax cut balam
37,recto,44,56,quitze balam acab mahucutah
37,recto,45,56,iqui balam ta xquibih cut vtzih
37,recto,46,56,tohil vtzbala chi tunic vtz puch
37,recto,47,56,chica caluh xe qha cut ta xqui-
37,verso,1,56,chocobeh xquiculuba puch u tzih to
37,verso,2,56,hil maui xquiquiyalah chic vtz
37,verso,3,56,xa huzu xeqha ta xquicam cut εaε.
37,verso,4,56,cate xemiquic xa cu huchob ri
37,verso,5,56,xa xrelecah vbic εaε pazib are
37,verso,6,56,ri zotzila ha chamalcan vbi qui ca-
37,verso,7,56,bauil caεchequeleb xa zotz vva-
37,verso,8,56,chibal ta xeico pazib chi liblutic
37,verso,9,56,xe icouic ta xul vcama εaε maui
37,verso,10,56,xutzonoh v εaε ri εaεchequeleb
37,verso,11,56,maui xuya rib chichaquic xere x-
37,verso,12,56,chacatah ri amac ronohel ta xu-
37,verso,13,56,yao uxe vtoloc uxe vmezquel
37,verso,14,56,chi tuxic are cut vtuxic ri xu-
37,verso,15,56,bÿh tohil ta xpuz ronohel ama-
37,verso,16,56,c chuvach ta xcotix vloc vqux chu-
37,verso,17,56,toloc chumezquel maha chi tihouoc
37,verso,18,56,vbanic ta xnic vachixic rumal to-
37,verso,19,56,hil vcamic puch εaεal tepeval cu-
37,verso,20,56,"mal ri balam quitze, balam acab,"
37,verso,21,56,"mahucutah, iqui balam. chila pe"
37,verso,22,56,tenac vi tulan zu va macu que va
37,verso,23,56,tah hunelic meuahic xquibano
37,verso,24,56,xere qui zelavachin ri vzaqui-
37,verso,25,56,nic quilavachin relic vla quih
37,verso,26,56,que halou quib chirilic ri nima
37,verso,27,56,qhumil icoquih vbi are nabe chu-
37,verso,28,56,vach quih ta chalaxoc ri quih.
37,verso,29,56,raxa icoquih amaquel cu chi-
37,verso,30,56,la co vi qui vach chirelebal
37,verso,31,56,quih ta xeqohe chila tulan zu
37,verso,32,56,va vbi xpe vi qui cabauil ma-
37,verso,33,56,na ta xata cavaral tah xqui-
37,verso,34,56,cam vi qui εaεal cahauarem
37,verso,35,56,puch xavi chila xchatah vi xio-
37,verso,36,56,cotah vi nima amac chuti amac
37,verso,37,56,ta xpuzic chuvach tohil xuyao
37,verso,38,56,vquiquel vcomahil vtoloc v
37,verso,39,56,mezquel ronohel vinac huzu
37,verso,40,56,chi tulan xpe vi qui εaεal nima
37,verso,41,56,etamabal qo ruq chi queεumal
37,verso,42,56,"cut, chi acabal puch xquibano"
37,verso,43,56,xepe chicut xebocotah chivla
37,verso,44,56,chila xquicanah chic relebal
37,verso,45,56,quih maui are cochoch va xa
37,verso,46,56,ho chiquil na coh tique vi xqha
37,verso,47,56,curi tohil quitzih chi qhauic chi-
38,recto,1,56,"quech balam quitze, balam"
38,recto,2,56,"acab, mahucutah iqui balam"
38,recto,3,56,quix camouan na canoc chita
38,recto,4,56,ha na cut v hutic i xiquin chi-
38,recto,5,56,ziza ichuc quixcahboc are ica-
38,recto,6,56,movabal chuvach cabauil vtz
38,recto,7,56,bala xeqha cut ta xquihut
38,recto,8,56,qui xiquin xoc cut chupan qui
38,recto,9,56,bix qui petic tulan xoc qui qux
38,recto,10,56,ta xepetic ta xcocotah canoc tu-
38,recto,11,56,lan acaroc maui varal xchi-
38,recto,12,56,quilvi vzaquiric ta chalaxoc
38,recto,13,56,ri quih zac quirizai vvach vleu
38,recto,14,56,xeqha cut ta xpecut xacu xu-
38,recto,15,56,canahibeh ripabe xa xcovi
38,recto,16,56,vinac chicanah chiri quevar
38,recto,17,56,vi huhun chi amac queya ca-
38,recto,18,56,tah vi vloc amaquel cut chi-
38,recto,19,56,quil ri chumil retal quih are
38,recto,20,56,retal vzaquiric chiqui qux ta
38,recto,21,56,xepetic chila relebal quih chi
38,recto,22,56,qui hunam vach xeicou vla
38,recto,23,56,chila nim xol cabixic vacamic
38,recto,24,57,Ta xevl puch chiri chuvi hun
38,recto,25,57,huyub chiri xquicuch vi quib
38,recto,26,57,conohel queche vinac ruq a
38,recto,27,57,mac chiri qu xepopon vi co-
38,recto,28,57,nohel ta xquipixabah quib
38,recto,29,57,vbinaam huyub vacamic chi-
38,recto,30,57,pixab vbihuyub. xe cuchu vi
38,recto,31,57,quib chiri cut xquicobizah vi
38,recto,32,57,"quib. inva inqueche vinac, at"
38,recto,33,57,"curi at tamub, are abi chuxic"
38,recto,34,57,xu qhax ri tamub. xqha chicut
38,recto,35,57,ilocab at ilocab are abi ri chu-
38,recto,36,57,xic maui zachel oxib chi qui-
38,recto,37,57,che xahunam catzih xeqha cut
38,recto,38,57,ta xcoh quibi
38,recto,39,58,Ta xbinaah chicuri εaεche-
38,recto,40,58,queleb. εaεchequeleb vbi xuxic
38,recto,41,58,ruc chic rabinaleb are chicu
38,recto,42,58,vbi xuxic maui zachinac vaca-
38,recto,43,58,"mic are chicuri ah q,iquina ha"
38,recto,44,58,vbi vacamic are cu qui bi ri x-
38,recto,45,58,quibÿh qui chiquibil quib. chiri
38,recto,46,58,na xe poponvi xa chicoyobehna
38,recto,47,58,vzaquiric chiquila vachih relic
38,verso,1,58,vla chumil are nabe chuvach quih
38,verso,2,58,ta chalaxoc chila xohpe vi xa xoh
38,verso,3,58,paxin quib xecha chi quibil quib
38,verso,4,58,are chicatatat vi qui qux ri ni
38,verso,5,58,ma caxcol xe icou vi vloc maha
38,verso,6,58,bi va mahabi echa xa vxe qui cha
38,verso,7,58,mi chiquizico queheri quevaic
38,verso,8,58,chiquinao xma queva vi ta xe
38,verso,9,58,petic macu calah qui i couic
38,verso,10,58,vloc pa palo queheri maha-
38,verso,11,58,bi palo xeicou vi vloc xa
38,verso,12,58,chuvi tac abah xeicou vi vloc
38,verso,13,58,colehe vla ri abah puzanaieb
38,verso,14,58,ta xquibinatizah cut cholochic
38,verso,15,58,abah bocotahinac zanaieb v
38,verso,16,58,bi cumal ri xeicou vi vloc chu
38,verso,17,58,pan palo vhachon rib ha xeicou
38,verso,18,58,vi vloc are cut chicatat vi qui qux
38,verso,19,58,ta xe pixaban quib chi mahabi
38,verso,20,58,qui va hu vc chiquicumeh ri xa
38,verso,21,58,hunai xim chiri cut e caal vi ch-
38,verso,22,58,uvihuiub chipixab vbi. xaui ca
38,verso,23,58,cucaam ri tohil auilix hacavitz.
38,verso,24,58,nima meuahic caquiban ri ba-
38,verso,25,58,lam quitze ruq rixoquil εaha-
38,verso,26,58,paluna vbi rixoquil. xavi que-
38,verso,27,58,he cubano balam acab ruq ri
38,verso,28,58,xoquil chomiha vbi. ruq chic ma
38,verso,29,58,hucutah nima meuahic qovi
38,verso,30,58,ruq rixoquil tzununiha vbi.
38,verso,31,58,ruq iquibalam caquixha vbi
38,verso,32,58,rixoquil are cut e ah meva ri
38,verso,33,58,chique cumal chiaεabal nim
38,verso,34,58,qui biz ta xeqoheic chuvi huyub
38,verso,35,58,chipixab vbi vacamic xqha
38,verso,36,58,chi cut qui cabauil chiri.
38,verso,37,59,Ta xqha cut ruq tohil au-
38,verso,38,59,lix hacavitz chiquech ri Ba-
38,verso,39,59,"lam quitze, balam acab, mahu-"
38,verso,40,59,"cutah, iqui balam, xata coh bec"
38,verso,41,59,xata pu cohyacatahic mata va-
38,verso,42,59,"ral qoh qohe vi, chieualtah"
38,verso,43,59,cohiya vi mi xyopih vzaquiric ma
38,verso,44,59,pa tocob ivach vve cohcana-
38,verso,45,59,bixic rumal ahlabal chi tzac
38,verso,46,59,va oh qo vi ivumal ix ahquixb
38,verso,47,59,ah cahb huhun ta cut cohiya vi
39,recto,1,59,xeqha cut ta xeqhauic. vtzba-
39,recto,2,59,la xa coh bocotahic catzucuh tac
39,recto,3,59,ri quechelah xeqha cut conohel
39,recto,4,59,cate puch xquicam chirecaxic
39,recto,5,59,v cabavil huhun chiquech ta xoc
39,recto,6,59,cut avlix pazivan vbinaam
39,recto,7,59,evabal zivan chuchax cumal
39,recto,8,59,pa nima zivan chiquechelah
39,recto,9,59,pa vlix vbi vacamic chiri xca-
39,recto,10,59,nahvi xcucanahoc pa zivan
39,recto,11,59,rumal Balam acab. cholom
39,recto,12,59,vcanahic vnabe ri xcanah chi
39,recto,13,59,cut hacavitz chuvi hun nima
39,recto,14,59,caεha hacavitz vbi huyub
39,recto,15,59,vacamic. xquitinamit curi xu-
39,recto,16,59,xic chiricut xqohe vi caba
39,recto,17,59,"vil hacavitz vbi. xavi, xca-"
39,recto,18,59,nah ri mahucutah ruc vcaba-
39,recto,19,59,vil vcab cut cabavil ri xe-
39,recto,20,59,vax cumal mana paque-
39,recto,21,59,chelah xqohe vi hacavitz xa
39,recto,22,59,zaqui huyub xevax vi hacavitz
39,recto,23,59,ta xpe chicut balam quitze xul
39,recto,24,59,chiri pa nima quechelah xul
39,recto,25,59,euaxa vi tohil rumal Balam
39,recto,26,59,quitze patohil qhuqhax va-
39,recto,27,59,camic vbi huyub ta xquicobi-
39,recto,28,59,"zah ri euabal zivan, cuna-"
39,recto,29,59,"bal tohil tzatz chi cumatz, tzatz"
39,recto,30,59,"puch chi balam, zochoh, can"
39,recto,31,59,ti chiri pa quechelah xeqohe
39,recto,32,59,vi xeuax vi cumal ah quixb
39,recto,33,59,ah cahb. xa cuhun xeqohe vi
39,recto,34,59,"Balam quitze balam acab, ma-"
39,recto,35,59,"hucutah iqui balam, xa hun"
39,recto,36,59,xcoyobeh vi vzaquiric chiri
39,recto,37,59,chuvi huyub hacavitz vbi xa
39,recto,38,59,vi cu coc vxol ri xqohe vi
39,recto,39,59,"cabauil tamub ruq ilocab, a-"
39,recto,40,59,mactan vbi ri xqohevi ri vca-
39,recto,41,59,bavil tamub chiri xzaquir vi am-
39,recto,42,59,ac vquin cat vbi ri xzaquiric
39,recto,43,59,viri ilocab chiri xqohe vi vca-
39,recto,44,59,bavil ilocab xa coc vxol hu-
39,recto,45,59,yub xavi chiri ronohel rabi-
39,recto,46,59,naleb 0
39,recto,47,59,"εaεchequeleb ah q,i-"
39,recto,48,59,quinaha ronohel chuti amac
39,verso,1,59,nima amac xa hun xtacatob vi
39,verso,2,59,xa pa hun zaquiric vi xa hun xco-
39,verso,3,59,yobeh vi relic vloc nima qhumil
39,verso,4,59,"icoquih vbi, nabe chel vloc chu-"
39,verso,5,59,vach quih ta zaquirioc xeqha
39,verso,6,59,xacuhun xeqohe vi balam qui-
39,verso,7,59,"tze, balam acab, mahucutah, i-"
39,verso,8,59,"qui balam, mahabi qui varan"
39,verso,9,59,qui yacalem. nim roqueh qui
39,verso,10,59,qux qui pam chire vzaquiric
39,verso,11,59,vpacatahic puch xavi chila
39,verso,12,59,xquixb vi vvach xepe vi nima
39,verso,13,59,biz nima moquem e chicari-
39,verso,14,59,nac rumal vqaxcol. xa e qovi
39,verso,15,59,vloc mavi quz mi xohpe vi aca
39,verso,16,59,roc ohtah xcohilouic ralaxic
39,verso,17,59,quih hulacha xcabano hunam
39,verso,18,59,cavach chicahuyubal xa xco-
39,verso,19,59,cotah quib queqha ta qui que-
39,verso,20,59,qhavic chiquibil quib chuvi biz
39,verso,21,59,"chuvi moquem, chuvi puch o-"
39,verso,22,59,queh zic xechav vi maha cut tah
39,verso,23,59,chicubaroc qui qux chire
39,verso,24,59,vzaquiric. are cut e cubucuxinac
39,verso,25,59,vi ri cabauil patac zivan pa
39,verso,26,59,tac quechelah xa pa ec xa pa
39,verso,27,59,atziiac e qovi mana pa tzalam
39,verso,28,59,tah xeya vi queqhau nabec ri
39,verso,29,59,tohil avilix hacavitz nim qui
39,verso,30,59,quih nim puch cab cuxlab chu-
39,verso,31,59,vi ronohel vcabauil amac tz-
39,verso,32,59,atz quinaual tzatz puch qui bi-
39,verso,33,59,nibal quichacabal chi tevnic
39,verso,34,59,chi xibinic qui qoheic chi qux
39,verso,35,59,amac cubulic qui quxlal cu-
39,verso,36,59,"mal ri balam quitze, balam"
39,verso,37,59,"acab mahucutah, iqui balam"
39,verso,38,59,mana chilic cayal ta qui qux
39,verso,39,59,chire ri cabavil cucaam que-
39,verso,40,59,cam puch xepe chila tulan zuy
39,verso,41,59,va chila relebal quih xavi cu-
39,verso,42,59,chiri xeqohe vi pa quechelah
39,verso,43,59,are zaquiribal pa tohil pa av-
39,verso,44,59,"lix, pa hacavitz cuqhaxic va"
39,verso,45,59,camic. are cut xeahauax vi
39,verso,46,59,xe zaquir vi camam cacahau va
39,verso,47,59,chi cabÿh chic vzaquiric vva-
40,recto,1,59,"chinic puch quih, ic, qhumil"
40,recto,2,60,Vae cute vzaquiric vvachi-
40,recto,3,60,"nic puch quih, ic, qhumil."
40,recto,4,61,Nim cut xe quicotic balam
40,recto,5,61,"quitze, balam acab, mahucutah,"
40,recto,6,61,iqui balam ta xril ri icoquih. na
40,recto,7,61,be xel vloc chitiltotic vvach
40,recto,8,61,ta xel vloc nabe cut chuvach
40,recto,9,61,quih cate cut ta xquiquir qui
40,recto,10,61,pom chila petenac vi relebal
40,recto,11,61,quih cate vchac chiquiqux ta
40,recto,12,61,xquiquiroc oxichal qui camo-
40,recto,13,61,vabal chi qui qux. mi xtam
40,recto,14,61,pom vbi pom rucaam balam
40,recto,15,61,quitze. cavizton pom chic v-
40,recto,16,61,bi pom rucaam balam acab.
40,recto,17,61,cabavil pom chuqhaxic chic
40,recto,18,61,rucam mahucutah. e oxib qo
40,recto,19,61,qui pom are cut xquicato
40,recto,20,61,ta xe zacbizani aponoc chila
40,recto,21,61,relebal quih quz queoquic
40,recto,22,61,ta xezacbizani xquicat qui-
40,recto,23,61,pom loεalah pom cate cut x-
40,recto,24,61,coqueh ri maui xquilo ma-
40,recto,25,61,pu xquivachih ralaxic quih
40,recto,26,61,cate puch ta xel vlo quih xquicotic
40,recto,27,61,chuti chicop nima chicop xquiz ya-
40,recto,28,61,catah vloc pabeya  pazivan xe
40,recto,29,61,"qoheic tzam tac huyub, xa hun xqui-"
40,recto,30,61,xe vi qui vach chila xel vi vloc
40,recto,31,61,"quih, cate ta xeoquic coh balam"
40,recto,32,61,"nabe cut xoc ri q,iquin quele"
40,recto,33,61,tzu vbi. quitzih chi xquicot rono-
40,recto,34,61,"hel chicop xquirip qui xic, cot"
40,recto,35,61,"zaccuch chuti q,iquin nima q,iquin."
40,recto,36,61,"e cu xucuxuxinac ri ah quixb,"
40,recto,37,61,ah cahb nim quequicotic ruq rah
40,recto,38,61,"quixb, rahcahb tamub ilocab ruq"
40,recto,39,61,rabinaleb 0
40,recto,40,61,"εaεchequeleb, ah q,i-"
40,recto,41,61,quinaha ruq tuhalha vchaba-
40,recto,42,61,"ha, quibaha, ah batena ruq ya-"
40,recto,43,61,qui tepeu harub pa chi a mac qo
40,recto,44,61,vacamic maui ahilan chi vinac
40,recto,45,61,xa hun xzaquir vi ronohel a-
40,recto,46,61,"mac, cate puch xchquihic v"
40,recto,47,61,vach vleu rumal ri quih queheri
40,recto,48,61,hun chivinac ri quih ta xu cut
40,verso,1,61,rib catan vvach are xchaquih
40,verso,2,61,vi vvach vleu maha chela vla
40,verso,3,61,quih chacalic yitzil puch vva-
40,verso,4,61,ch vleu maha chela vla quih xa
40,verso,5,61,cu xcaoh acanoc ri quih que
40,verso,6,61,heri hun chi vinac macu xchita
40,verso,7,61,bic xchihtahic vcatanal xacu
40,verso,8,61,vcut bal rib ta xalaxic xa chi
40,verso,9,61,cu vlemo ri xcanahic maui qui-
40,verso,10,61,tzih are chiquih ri cavachinic
40,verso,11,61,xqha chupan quitzih. cate puch
40,verso,12,61,huzu xabahir ri tohil aulix ha-
40,verso,13,61,cavitz ruq v cabavilal coh ba-
40,verso,14,61,lam zochoh canti zaquicoxol
40,verso,15,61,xa xuchap chi vca rib pache
40,verso,16,61,"ta xvachin quih ic, chumil hu-"
40,verso,17,61,mah abah xuxic ronohel ma-
40,verso,18,61,taoh yacamarinac lo vacamic
40,verso,19,61,rumal ri tionel chicop coh ba-
40,verso,20,61,lam zochoh canti zaquicoxol
40,verso,21,61,mata habi caquih lo vacamic
40,verso,22,61,mata xabahiric vnabe chicop
40,verso,23,61,rumal quih ta xel vloc nima
40,verso,24,61,quicotem xqohe vi qui qux
40,verso,25,61,"balam quitze, balam acab, ma-"
40,verso,26,61,"hucutah, iqui balam nim xe"
40,verso,27,61,quicotic ta xzaquiric mana e
40,verso,28,61,ta quÿa vinac chiqui qoheic
40,verso,29,61,xa e chutin ta xeqohe chiri chu
40,verso,30,61,vi huyub hacavitz chiri xeza-
40,verso,31,61,quir vi chiri puch xecaton vi
40,verso,32,61,xezacbizan aponoc chila chi
40,verso,33,61,relebal quih xepevi are qui
40,verso,34,61,"huyubal, qui tacahal chila"
40,verso,35,61,"xepe vi balam quitze, balam-"
40,verso,36,61,"acab, mahucutah, iqui balam"
40,verso,37,61,quibi chiri cute xequiar vi
40,verso,38,61,chuvi huyub are cut qui tina-
40,verso,39,61,mit xuxic chiri cu qo vi ta qui
40,verso,40,61,"xvachin quih, ic, chumil. xza-"
40,verso,41,61,"quiric, xpacatahic v vach vleu"
40,verso,42,61,ronohel xecah chiri cut xti-
40,verso,43,61,car vi quibix camucu vbi xqui-
40,verso,44,61,bixah xaroqueh qui qux qui-
40,verso,45,61,pam xquibÿh chupam qui bix
40,verso,46,61,acaroc xohzachic chi tulan
40,verso,47,61,xohpaxin vi quib xecacanah
41,recto,1,61,chic catz cachac avi mi xquil vi quih
41,recto,2,61,avion e qovi ta mi xzaquiric xe-
41,recto,3,61,"qha chire rahquixb, rahcahb ya"
41,recto,4,61,qui vinac xavi xere tohil vbi vca-
41,recto,5,61,bavil yaqui vinac yolcuat qui-
41,recto,6,61,tzalcuat vbi xcahach chila chu-
41,recto,7,61,tulan chi zuy va are cachelic
41,recto,8,61,vloc arepuch vtzacat ca vach
41,recto,9,61,ta xohpetic xeqha chiquibil quib
41,recto,10,61,ta xqinatah chiapanoc catz qui
41,recto,11,61,chac ri yaqui vinac ri xzaqui-
41,recto,12,61,ric chila Mexico vbinaam va
41,recto,13,61,camic qo chi nai puch chahcar
41,recto,14,61,vinac xquicanah chila rele-
41,recto,15,61,bal quih tepeu oliman quibi
41,recto,16,61,xeca canah canoc xeqha nim
41,recto,17,61,vcatat qui qux chiri chuvi ha-
41,recto,18,61,cavitz xavi quehe caquiban ri
41,recto,19,61,rech tamub ilocab xavi xere
41,recto,20,61,e qo vi chiri paquechelah amac
41,recto,21,61,Dan vbi xzaquir vi rachquixb
41,recto,22,61,rachcahb tamub ruq vcabavil
41,recto,23,61,xavi xere tohil xa hun vbi vbi
41,recto,24,61,v cabauil roxchobichal queche
41,recto,25,61,vinac. xaui cu xere chic vbi vca-
41,recto,26,61,bauil rabinaleb xzcaquin v hal-
41,recto,27,61,cat vbi hun toh chuqhaxic vbi
41,recto,28,61,v cabauil rabinaleb xacu chari
41,recto,29,61,xachirah hunamatah chi queche
41,recto,30,61,chi vghabal. are cut halcatahi-
41,recto,31,61,nac vi qhabal ruq εaεchequeleb
41,recto,32,61,rumal halan vbi vcabauil ta xpe
41,recto,33,61,"chila tulan zuy va, tzotziha chi-"
41,recto,34,61,malcan vbi vcabauil xacu chaha-
41,recto,35,61,lan vqhabal vacamic ruq nai pu-
41,recto,36,61,ch chirih vcabavil xcamon ri v-
41,recto,37,61,bi v chinamit ah pozotzil ah po-
41,recto,38,61,xa quevqhaxic xavi vcabavil
41,recto,39,61,xhalcatih vi vqhabal ta xya vloc
41,recto,40,61,vcabavil chila tulan chirihabah
41,recto,41,61,xhalcatih vi vqhabal ta xpe tulan
41,recto,42,61,chiqueεumal xa cu hun xa uax vi
41,recto,43,61,xzaquir vi ronohel amac qolehe
41,recto,44,61,vbi vcabauil chuhutac chobil a-
41,recto,45,61,recut xchicabÿh chic qui alubic
41,recto,46,61,quibaya tahic puch chiri chuvi
41,recto,47,61,huyub xa hun xeqohe vi qui ca-
41,verso,1,61,"hichah balam quitze, balam acab,"
41,verso,2,61,"mahucutah, iqui balam qui bi coc"
41,verso,3,61,qui qux chire ri tohil aulix ha-
41,verso,4,61,cavitz are qo chic pa ec pa tzi-
41,verso,5,61,yac..cumal.
41,verso,6,62,Vacute quicatonic vxe chipu-
41,verso,7,62,ch cohbal rech tohil ta xebe
41,verso,8,62,cut chu vach tohil aulix xbequila x-
41,verso,9,62,be pu quiquihila xecamouan chic
41,verso,10,62,chu vach chire vzaquiric e cu vono-
41,verso,11,62,voh chic chiabahil chiri pa queche-
41,verso,12,62,lah xaqui naual vach chic xqhauic
41,verso,13,62,ta xeopon ri ah quixb ah cahb chu-
