gloss_id,term_str,pos,term_def
4882,q'atum,n,atole de súchiles for festivals
4883,q'atut -anima' ch-e,v,to have remorse about something; regret
4884,q'atuxik,n,the act of being visitede
4885,q'atuxik,v,to be visited
4886,q'atz,v,to shorten by cutting
4887,q'atzital,n,hornet
4888,q'atzq'alil,n,knuckle
4889,q'atzq'alil re u-wo -achaq,n,spine
4890,q'atzq'ayil,n,pain in place other than source of pain  referred pain
4891,q'atzu,n,mushroom  edible
4892,q'atzum,n,pumpkin flower
4893,q'ax,n,chile verde  undried green chile ; chiltepe; hot chile
4894,q'ax pa -jolom,v,to understand
4895,q'axaj,v,to change; to pass  hand to hand ; to cross; to move; traverse
4896,q'axaj -tzij,v,to translate
4897,q'axal tzij,n,"translator, interpreter"
4898,q'axal u-tzij ri Dios,n,prophet
4899,q'axanel,n,mediator; intermediary; middle-man
4900,q'axbal,n,change
4901,q'axbal nimaq'ij,n,celebration of a holiday
4902,q'axej,v,to pass  salt to someone at the table
4903,q'axej ch-pam,v,to place inside; to put into
4904,q'axej tzij,v,to translate something
4905,q'axej uloq,v,to pass something toward speaker
4906,q'axexik,v,to be passed from one place to another
4907,q'axik,v,"to pass from one place to another; cross street, river or lake"
4908,q'ayaj,v,to cause to wither; fade
4909,q'ayebal,n,plastic jar for water
4910,q'ayes,n,grass; pasture; weeds; undergrowth; bush; forage
4911,q'ayik,v,to rot; to decompose; to spoil  fruit
4912,q'ayinaq,adj,"spoiled; rotten  fruit, vegetables"
4913,q'e' -ib,v,to lean against something
4914,q'e'lik,adj,fallen over  tree in road
4915,q'e'lik,v,to turn sideways
4917,q'eba',v,to cross over something; to fall across something
4918,q'ebaj,v,to go across
4919,q'ebal,n,large earthen jar  often used for water
4920,q'ebun,n,yerba buena  medicinal plant used for stomach aches
4921,q'echop,n,reed used for brooms
4922,q'ej<o>,tv1,to pour liquid into something
4923,q'eq,adj,"black, dark"
4924,q'eq ulew,n,"mud, clay  used for making ado; time; date; designated day"
4925,q'ij,n,"day, sun"
4926,q'ijul,n,rainy season
4927,q'il,v,to avoid  a fight
4928,q'il -ib,v,to abstain from something
4929,q'il<o>,v,to correct with discipline; to calm someone
4930,q'ilik,v,to calm
4931,q'ilil ch'ich',n,welder; metal repairman
4932,q'ilonik,v,to abstain
4933,q'in,adj,near death  person
4934,q'in,n,spinning wheel
4935,q'in<o>,v,to place thread on warp frame of loom
4936,q'inobal,n,constellation of Orion
4937,q'inobal,n,distaff  for holding wool in spinning ; warping frame
4938,q'inol batz',n,person who spins thread
4939,q'inom,adj,rich
4940,q'inom,n,jocote  fruit--type of plum
4941,q'inomal,n,riches; wealth; worldly goods
4942,q'inomarik,v,to become rich
4943,q'inomarisäj,v,to make rich
4944,q'ip<o>,tv1,"to break off  piece of hard things- sticks, panela ; chip off"
4945,q'ipij,v,"break in half  branches, toast"
4946,q'ipin u wi',adj,dull; blunt edge
4947,q'ipinel,n,earwig insect
4948,q'ipip,n,heartburn
4949,q'iponel,n,person breaking something
4950,q'ipq'obik,v,to chip off a piece  edge of pot on stone by accident
4951,q'iptajinaq,adj,broken in two  something hard like stick
4952,q'ir<o>,tv1,to squeeze hard  too hard a handshake
4953,q'ironik,v,to irritate; to be uncomfortable  bed
4954,q'itajnaq,adj,emaciated
4955,q'o',tv1,to paint  house ; to dye  thread ; to embroider; to adorn
4956,q'o' -ib,v,stain  clothes by accident ; to fade  color when washed
4957,q'o'bal,n,dye  for thread
4958,q'o'l,adj,presumptuous
4959,q'o'm,n,güipil with ancient-style adornment; antique güipil
4960,q'o'm po't,n,embroidered güipil
4961,q'o'nel,v,painter
4962,q'o'oj,n,embroidery; adornment
4963,q'o'tz<aj>,n,cheek
4964,q'obik,v,to ferment  liquor ; to get fat; to ripen  banana
4965,q'obisaj,v,to season something; to fatten  animal
4966,q'obisam,adj,fertile  earth
4967,q'och -aqan,v,to twist ankle
4968,q'och -ib,v,to bow
4969,q'och<o>,v,to wrinkle; to twist  ankle ; to swindle or cheat someone
4970,q'ochq'obinaq,adj,wrinkled  clothing ; crumpled
4971,q'ojom,n,marimba
4973,q'ojomaj,v,to play the marimba or other instrument
4974,q'ojomanel,n,musician; marimba player
4975,q'ol,n,tree sap; turpentine
4976,q'ol<o>,tv1,"to pick  coffee, beans, leaves"
4977,-q'olaj -xikin,n,ear wax
4978,-q'olal -xikin,n,ear wax
4979,q'olbat,n,boundary stone
4980,q'olij,v,to knock down  house in wind
4981,q'oloj,v,"to harvest  coffee, fruit"
4982,q'om,adj,aromatic
4983,q'onq'otem,n,fatness
4984,q'oq',n,chilacoyote  white bottle gourd--Cucurbita ficifolia
4985,q'oq'ej,v,to pass through
4986,q'ör,adj,lazy
4987,q'or,n,atole  sweet corn gruel ; hot drink; corn dough
4988,q'or,n,lazy person
4989,-q'or ek',n,chicqen slop
4990,q'or ja',n,atole
4991,q'or pa xaro,n,atole de masa  atole made from corn dough
4992,q'or re ixim,n,corn dough
4993,q'oral,n,laziness
4994,q'örij,v,to laze
4995,q'os,n,June Beetle
4996,q'osbal uwo che',n,wild bee
4997,q'osibal,n,mallet; hammer; club; stick used for beating grain; cudgel
4998,q'osibal klawux,n,hammer
4999,q'osibal tew,n,cold  illness
5000,q'osij,v,to beat; to hit; to strike; to play  marimba or drum ; to hammer
5001,q'osim,adj,nailed
5002,q'osinik,n,blow from heavy object
5003,q'osinik,v,to grind  as in beans
5004,q'oskäbik,v,to crucify
5005,q'osq'ob,n,mallet; hammer
5006,q'osq'olik,n,joint
5007,q'oxom,n,pain
5008,q'oxom wareyaj,n,tooth ache
5009,q'oxow -anima',v,to be afflicted or in grief
5010,q'oxow chik,v,to need to urinate or defecate
5011,q'oxow jolomaj,n,head ache
5012,q'oxow pomaj,n,stomach pain
5013,q'oxowem,n,ache; pain
5014,q'oxowik,v,to hurt; to ache
5015,q'oxowinaq jolom,n,headache
5016,q'oxowinaq ware',n,toothache
5017,q'oyi'k,adv,laying down
5018,q'oyi'k,v,to lie down
5019,q'oyoba',v,to put to bed; to lay something down
5020,q'oyobal,n,place for lying down; couch
5021,q'oyol<ik>,adj,lying down
5022,q'oyolem,n,rest; act of lying down
5023,q'u'<aj>,n,blanket; covering; robe; poncho; perraje
5024,q'u'j,v,to cover  with sweater; blanket
5025,q'u'l,n,blanket; blanket-coat  poncho
5026,q'uch,n,group of persons who agree to help each other at certain times
5027,q'uch'uq'ubik,v,"to wrinkle  age, sitting on cloth"
5029,q'uch<u>,tv1,to crumple up
5030,q'uchuq'a' chaqan,v,to grind with feet
5031,q'uchuq'iq',adj,wrinkled
5032,q'ul<u>,tv1,to skin  animal ; pluck feathers; to strip of leaves
5033,q'ulij,v,to scald
5034,q'ululej,v,to take away all that belongs to something; to strip away
5035,q'ululik -pam,n,to growl  stomach
5036,q'umar,adj,rotten  tree ; worm-infested  wood ; moth-eaten
5037,q'umar,n,wolf; rotten wood
5038,Q'umarqaj,n,ruins near Santa Cruz
5039,q'up<u>,tv1,to break something thin and cylindrical  stick; bone; reeds
5040,q'upij,v,"to break  something long and thin--tree, pole, bone, bicycle"
5041,q'upkiej,v,to break or dislocate  bone
5042,q'uplajik,v,sound of cracking or breaking bone or stick
5043,q'upunel,n,mariquita negra  biting insect
5044,q'uq',n,quetzal bird
5045,q'ururik,v,"to croak  frog, toad ; growl  stomach"
5046,q'us<u>,tv1,"to bend into curved shape  wire, stick"
5047,q'usq'ik,adj,bent-over; crooked; hump-backed  person
5048,q'usulik,adj,arch-shaped; curved; bent-over  tree branch with weight
5049,q'ut<u>,tv1,to mash  chile ; to rub  itchy eye ; to scrub  clothing
5050,q'utbal be,n,short-cut
5051,q'utbal ik,n,chile grinder; hand mill
5052,q'utik,v,"to mash  chile, tomatoes"
5053,q'utu'm,n,salsa; sauce of ground chile and tomato
5054,q'utu'm ik,n,chile sauce
5055,q'utuj,n,drink made of corn dough and cacao
5056,q'ux,n,moss; heavy beard; dried plant for cleaning
5057,q'ux r-ij,adj,"spiny, bristly"
5058,q'uyuyik,v,to vibrate  voice when singing
5059,q<a>-,poss pro,our
5060,qa winaq,n,fellow countryman; member of same race
5061,qäb,n,dog bite
5062,qablajik,v,to belch
5063,qaj,adv,"down, below"
5064,qaj,v,"rent, borrow; to lend"
5065,qaj,v,to lie down or lower a little; to set  sun ;
5066,qaj,v,to take off weight
5067,qaj <ch->xe ja',v,to sink
5068,qaj ch-wäch,v,to please
5069,qaj pa yabilal,v,to become ill
5070,qaj sutz',v,to become foggy
5071,qaj ubik,v,to go down  away from the speaker
5072,qaj<o>,tv1,to lend something to be returned
5073,qajal ja,n,renter; tenant; boarder
5074,qajanel,n,renter; tenant; borrower
5075,qajaw,n,father; sir
5076,Qajaw,n,God
5077,Qajawaxel,n,God the Father
5078,qajaxtaj,v,to borrow
5079,-qajbal q'ij,n,west  assoc. in divination with the past
5080,qajbej,v,to fall on top of something; to flatten; to overwhelm; dismay
5081,qajbexik,v,to suffer a reversal of fortune after a success
5082,qajik,v,to descend; to go down; to fall
5083,qajinaq,adj,descended; fallen
5085,qajinaq -wäch,adj,second hand; calm  sea with no wind
5086,qajom,adj,loaned; lent
5087,qajomal,n,loan  something to be returned
5088,qajqaj ulew,n,dust
5089,qalajik,v,to belch; to burp
5090,qalaqatik,v,sound of hen before lays
5091,qapow -boq'wäch,v,to have blue eyes
5092,qarqatik,v,to cackle  hen
5093,qas,adj,true; sure
5094,qas -anima',n,innermost place
5095,qas ch'utin,adj,truly small
5096,qas nim,adj,very large
5097,qas -pam,n,very center
5098,qasaj,v,to demolish; overthrow; to reduce  price ; to lower something
5099,qasaj ja' p-wi',v,to baptize by sprinkling
5100,qasaj q'ij,v,to be idle; nothing to do
5101,qasaj -q'ij,v,to remove from office
5102,qasaj suerte,v,to try luck
5103,qasaj -wäch,v,to calm someone
5104,qasaj xe' ja',v,baptize; submerge in water
5105,qasan q'ij,v,to pass time; to just hang out
5106,qasbal ja',n,rainy season
5107,qasna',n,baptism
5108,qastzij,adj,true
5109,qastzij,n,truth
5110,qastzij -bij,v,to be certain; to be sure
5111,qatik,v,to approach
5112,qatzatz -ware',adj,to have many teeth
5113,qatzatzej -ware',v,to bare teeth
5114,qawik,v,to burn to ashes
5115,qax,n,leftovers  from meal
5116,qaxaj,n,saliva; drool
5117,qeb,v,to come towards; to come near to; to approach
5118,qebal,n,jug with handles
5119,qebesaj ubik,v,push away
5120,qebesaj uloq,v,push toward
5121,qebisaj,v,to move by pushing
5122,qemqetik,v,to speak with a nasal voice; to speak through nose
5123,qetet ri q'ij re ri jach',v,the day draws near for the harvest
5124,qetetik,v,to approach; to draw near to
5125,qib<o>,tv1,to scrub  to get clean
5126,qibik,v,to draw near
5127,qich'ich'ik,v,to squeak  old metal; nail pulled out of wood
5128,qich'owik,v,to squeak  rubbing leather or rubber as in new shoes
5129,qieq',n,kick
5130,qis utz,exp,very good
5131,qit' -ib,v,to constantly beat against something  branch against house
5132,qitz'<o>,tv1,to unite two things with string or rope
5133,qitz'najik,v,sound metal grinding or screeching against metal  brakes
5134,qochoq'ik,n,wrinkle
5135,qochoq'ik,v,to wrinkle
5136,qol<o>,v,to scratch; to skin; to scrape  skin; old paint ; pick pine
5137,qolom,adj,scraped; stick with bark whittled off
5138,qoloqobik,v,to scrape  knee from fall
5139,qoloqobik -tz'umal -q'ab,v,to scrape skin of hand  accident
5141,qopij,v,"to cut  paper, cloth, rubber-- as with scissors--see also qupij"
5142,qopinik,v,to cut  flowers
5143,qopinik kotz'i'j,n,ceremony--cut two geraniums and tie up during marriage
5144,qopkatik,v,to have luster
5145,qororik,v,to snort; to snore
5146,qososik,v,sound of male turkey when stretches out wings
5147,qoxtok,n,demon
5148,qoyqotik,v,to twitch  part of the body--interpreted as a premonition
5149,quch'<u>,v,to gnaw on  animal on cloth or leather
5150,quch'uch' -ware',v,to grind teeth
5151,quch'uch'ej,v,to gnash  teeth
5152,quch'um,adj,harassed
5153,qul,n,liana; reed
5154,qul ak',n,chicken with no feathers on neck
5155,-qul -aqan,n,ankle
5156,-qul -q'ab,n,wrist
5157,-qul q'abaj,n,wrist
5158,qul<aj>,n,throat; neck
5159,qul<aj>,n,voice; singing voice
5160,qul<u>,v,to gnaw off  bits from something hard with teeth
5161,qulaj,n,tonsillitis; laryngitis; pharyngitis; mumps
5162,qulix,n,cabbage
5163,qumbal,n,cup
5164,qumuj,v,to drink slowly  liquids other than water
5165,qumuq,n,stone wall marking boundaries
5166,qupibal,n,scissors
5167,qupij,v,cut with scissors; to prune plant
5168,qupil wi'aj,n,barber
5169,qupim,adj,cut; trimmed; pruned  with scissors or clippers
5170,qupuj,v,to trim
5171,quq,adj,"moist  soil , fertile  soil"
5172,quruqutik,v,pig speech when asking for food or when content
5176,r-,poss pro,"his, her, its"
5177,ra',n,thigh
5178,ra'lij -ib,v,to get tangled up  sheep in thicket
5179,rab,n,root  of tree or plant  [Momostenango]
5180,rabalik,adj,placed lengthwise  rope laid out unrolled
5181,rabarik,adj,long and flat
5182,rabarik,n,length
5183,rabi'k,v,to place lengthwise
5184,racakik,v,to clamber up  cat up a tree
5185,rach'qij,v,to break something flexible  rope
5186,räch<o>,v,to dig below something  dog digging beneath wall
5187,rajawaxik,adj,important; necessary
5188,r-ajilabal q'ij,n,date  fecha
5189,rajwaxik chi,v,to be necessary to
5190,räk' juyub,n,godorniz
5191,rak<o>,tv1,to scratch  cat on tree; rooster on ground
5192,rakij,v,to scratch  chicken ; picotear
5193,ralawal boj,n,clay for potter
5194,ralxik,n,culebron snake  large snake
5195,ram<o>,tv1,to cut  branch from tree
5196,ramij,v,"to cut off  arm; finger; branch , cut down; to slice"
5197,rap,n,root  tree
5198,rapaj,v,to whip; to afflict  see also rapuj
5199,rapapem,n,flight
5200,rapapik,v,to fly
5201,raparatik,v,to fly like a butterfly; to walk like a drunk
5202,rapinem,n,flight
5203,rapinik,v,to fly
5204,rapuj,v,to whip someone  in punishment
5205,raq -chi',tv1,to shout; to yell
5206,räq'lapuj,v,to reflect  mirror
5207,raq'oq'ik,v,to talk a lot
5208,raq'tij,v,"to tear  cloth, paper"
5209,r-aqän tix,n,elephant
5210,raqapuj,v,to tear to pieces  paper
5211,raqbala',n,sign of rain; indication in sky that it will rain
5212,raqij,v,"to break or split, to burst open; to crack  wood, house, pot"
5213,raqinik,v,to crack  pot
5214,raqininaq,adj,cracked
5215,raqow chi'aj,n,shout
5216,rasim,n,bunch  fruit
5217,rato,n-esp,short time; little while; moment
5218,ratziaq che',n,lichen
5219,rawa',n,man’s skirt  Nahuala
5220,rawas ixim,n,vesicles of skin rash or other allergic reaction
5221,rawnax,n,turnip
5222,räx,adj,green; blue; unripe; uncooked; leafy; humid
5223,räx aqan,n,green snake
5225,räx ch'aych'obinaq,adj,worn out; sore from hard work; severely afflicted
5226,räx ch'ich',n,iron; steel
5227,räx che',n,evergreen oak
5228,räx kab,n,honey
5229,räx kinaq',n,green beans; string beans
5230,räx no's,n,pavo real  peacock
5231,räx q'or,n,corn dough drink
5232,räx räj u wo ri kaj,adj,blue like the sky
5233,räx räj u wo ri q'ayes,adj,green like the grass
5234,räx tew,n,malaria
5235,räx wa'choj,adj,grey
5236,räxarik,v,to bruise
5237,räxarisaj,v,to make green
5238,räxk'ux,adj,half-boiled  beans so still hard ; under-cooked
5239,räxkiaq'ab,n,rainbow
5240,raxmakik,v,to pale from illness or fright
5241,raxmaqalik,n,wet; sodden  dirt floor
5242,räxq'ab,n,night dew  seen as unhealthy ; dew
5243,räxq'än,n,act of turning green  from nausea or motion sickness
5244,räxroj,adj,light green color; pale blue
5245,raxtor,n,regidor indígena  Indian representative of cantón at alcaldía
5246,räxwäch,n,black corn
5247,rayi'n,n,desire
5248,rayibal,n,desire; will
5249,rayibal pa -tukiel,n,masturbation
5250,rayij,v,to desire; to covet
5251,-reb q'aq',n,flare up; blaze of fire
5252,rebo's,n,shawl
5253,rech'<o>,v,to open with fingers  doctor opens eyelids to examine eyes
5254,recha',n,pasture
5255,relewal käminaq,n,tomb
5256,relibal ja',n,fountain; spring
5257,relibal oro,n,gold mine
5258,relibal q'ij,n,"east  ""its coming out sun""   assoc. present or future"
5259,remanik,adj,calm  surface of lake ; tranquil
5260,remowik,v,to shine
5261,reparatik,v,to twitch  in one place or muscle as in eye
5262,repo'y,n-Esp,cabbage
5263,repq'unik,v,to shine brilliantly  like sun in mirror
5264,repretik,v,"tremble, twitch  muscle"
5265,repuj joron,v,to throw water on something  horse to clean it
5266,req'alaj jab,n,rainy season
5267,req'apunik,adj,brilliant
5268,req'apunik,v,"to glare  silver, glass ; to shine"
5269,reqlej ixoq,v,to copulate
5270,ri,art,the
5271,ri',pro,it  something close enough to be seen
5272,ri'j,adj,old; mature  living things
5273,r-i'j aq,n,chicharrón  fried pork rinds
5274,ri'j winaq,n,old person
5275,ri'jil,n,old age; maturity
5276,ri'jite',adj,decrepit with age
5277,ri'jobik,n,old age; maturity
5278,ri'jobik,v,to age; to grow old; to mature
5279,ri'jobinaqil,n,old age; maturity
5281,ri'jobisaj,v,"to make something old  hard work, etc."
5282,Ribnal,n,Rabinal
5283,rich'ij,v,tear  cloth ; to break something soft
5284,rik',v,to unfold; spread out  cloth
5285,riki'l,n,dish of food accompanying tortillas; non-corn food
5286,rininej,v,to rev  engine
5287,rininem,n,buzzing
5288,rininik,v,"to buzz  fly, mosquito, bee"
5289,rip<o>,tv1,to crucify; to spread  wings
5290,ripi'k,v,to protect chicks with wings  ri ek’ käripi’ pakiwi’ ri ral
5291,ripibal,n,cross
5292,ripilik,adj,crucified; spread  wings
5293,ripinel,n,crucifier
5294,ripinem,n,crucifixion
5295,ripipik,v,to fly
5296,ripiri pam,n,big bellied person
5297,ripolobik,v,to flatten out something with a heavy object
5298,riprip cho ulew,v,to grow  plant over the earth
5299,riprobik,v,to extend; to stretch out  dry leather in water
5300,riq,v,to find; to catch up; to encounter; to obtain
5301,riq -ib,v,to put together; to have illicit sex; to fornicate
5302,riq k'ax,v,"to encounter illness, pain, trouble; to suffer"
5303,riq no'j,v,to experience
5304,riq yabil,v,to become sick
5305,riq'<o>,tv1,to lick
5306,riq'ol tzij,n,gossip; gossipy person
5307,riqom,adj,found
5308,-riqom -ib,adj,living together out of wedlock
5309,-riqom rib u boq'och,n,cross-eyed
5310,riqtajik,v,to be found; to be discovered
5311,riqtajinaq,adj,found; discovered
5312,riririk,v,to hum; to sing without knowing the words
5313,rit'irik,adj,extensive  land owned by someone
5314,ritakiej,v,to tear  clothing from fall
5315,ro',num,fifth
5316,ro'lajuj,num,fifteenth
5317,robe't,n,cap  worn when cold
5318,rok',v,to scratch  skin
5319,rok'ik,v,to separate from a mould
5320,rokik na,n,available time  rokik na kinbe--there’s time to go
5321,ronojel ik',adv,monthly; every month
5322,ronojel q'ij,adv,daily; every day
5323,ronxax,n-esp,rose
5324,roq'obala',v,sound of flowing water
5325,roq'ratik,v,to murmur
5326,roqnajik,v,to swish  like a skirt ; to flop about  because too large
5327,roqorik,adj,large and floppy  clothing too big ; long
5328,roqowik,v,to boil
5329,rora',adj,coarse; rough
5330,roski'l,n,twisted bread sold at festivals  rosquitas
5331,roski't,n-esp,screw
5332,rox,num,third
5333,rox q'at,n,third part
5334,roxlajuj,num,thirteenth
5335,roxox,n-esp,rose
