folio|side|para|lb|lb_n|lb_str|lb_str_plain
3|2|7|4|4|ah xob ꜩucul, cool xeqha ta v<pc> –</pc>|ah xob tzucul, cool xeqha ta v–
3|2|7|5|5|ꜩaquic cut vbanic puch, vle<pc> –</pc>|tzaquic cut vbanic puch, vle–
3|2|7|6|6|v xocol vtiohil xquibano ma|v xocol vtiohil xquibano ma
3|2|7|7|7|cu vꜩ xquilo, xa chiyohoma<pc> –</pc>|cu vtz xquilo, xa chiyohoma–
3|2|7|8|8|nic, xa ꜩubulic, xa nebelic, xa|nic, xa tzubulic, xa nebelic, xa
3|2|7|9|9|lubanic, xa vulanic, xa pu chi<pc> –</pc>|lubanic, xa vulanic, xa pu chi–
3|2|7|10|10|vmaric, maui chicolol vholó|vmaric, maui chicolol vholó
3|2|7|11|11|xa hum benac vi vvach, xacu<pc> –</pc>|xa hum benac vi vvach, xacu–
3|2|7|12|12|luvach maui chimucun chirih|luvach maui chimucun chirih
3|2|7|13|13|chichau nabec, mahabi vnaoh|chichau nabec, mahabi vnaoh
3|2|7|14|14|xa huzuc chiumar paha, maui|xa huzuc chiumar paha, maui
3|2|7|15|15|"qo, xeqha chicuri <rs ana=""TZ'AQOL"">ah ꜩac</rs> <rs ana=""B'ITOL"">ah bit</rs>."|qo, xeqha chicuri ah tzac ah bit.
3|2|7|16|16|cauach labec ta chuxoc xa|cauach labec ta chuxoc xa
3|2|7|17|17|labe maui chibinic, ma pu chi<pc> –</pc>|labe maui chibinic, ma pu chi–
3|2|7|18|18|pocotahic ta chuxoc xavnaoh|pocotahic ta chuxoc xavnaoh
3|2|7|19|19|chiri xecha ta xquiyoh cut x<pc> –</pc>|chiri xecha ta xquiyoh cut x–
3|2|7|20|20|quiyoc chic riqui ꜩac quibit|quiyoc chic riqui tzac quibit
3|2|7|21|21|xeqha chicut hupacha qui<pc> –</pc>|xeqha chicut hupacha qui–
3|2|7|22|22|"<del rend=""overstrike"" instant=""false"" status=""unremarkable"">qa</del> chicabano chuꜩin ta vi chi<pc> –</pc>"|qa chicabano chutzin ta vi chi–
3|2|7|23|23|nauachir ta vi quihiloy quech|nauachir ta vi quihiloy quech
3|2|7|24|24|ziquÿ quech xecha ta xqui<pc> –</pc>|ziqui quech xecha ta xqui–
3|2|7|25|25|naohih chic xa cabÿh chique|naohih chic xa cabih chique
3|2|7|26|26|"<rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmucane</rs>, <rs ana=""JUNAJPU_WUCH'"">hun ah<pc> –</pc>"|xpiyacoc, xmucane, hun ah–
3|2|7|27|27|"pu vuch</rs>, <rs ana=""JUNAJPU_UTIW"">hun ahpu vtiu</rs>. qui<pc> –</pc>"|pu vuch, hun ahpu vtiu. qui–
3|2|7|28|28|tiha chic vquihixic vbitaxic|tiha chic vquihixic vbitaxic
3|2|7|29|29|"xevqhan qui quib <rs ana=""TZ'AQOL"">ah ꜩac</rs>"|xevqhan qui quib ah tzac
3|2|7|30|30|"<rs ana=""B'ITOL"">ah bit</rs>. Ta xquibÿh cut chire"|ah bit. Ta xquibih cut chire
3|2|7|31|31|"<rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmucane</rs><add instant=""false"" status=""unremarkable"">¶</add> cate cut"|xpiyacoc, xmucane¶ cate cut
3|2|7|32|32|vbixic ri chiquech ri enic vachi<pc> –</pc>|vbixic ri chiquech ri enic vachi–
3|2|7|33|33|"nel, <rs ana=""RATI'T_Q'IJ"">ratit quih</rs> <rs ana=""RATI'T_SAQ"">ratit zac</rs> que"|nel, ratit quih ratit zac que
3|2|7|34|34|"vqhaxic cumal ri <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bitol</rs>"|vqhaxic cumal ri tzacol bitol
3|2|7|35|35|"are qui bi ri <rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmuca<pc> –</pc>"|are qui bi ri xpiyacoc, xmuca–
3|2|7|36|36|ne</rs>|ne
3|2|8|37|37|"<hi rend=""large"">X</hi>eqha qu ri <rs ana=""JUN_RAQAN"">huracan</rs> ruq <rs ana=""TEPEW_Q'UKUMATZ"">te<pc> –</pc>"|Xeqha qu ri huracan ruq te–
3|2|8|38|38|peu gucumaꜩ</rs> ta xquibih chire<pc> –</pc>|peu gucumatz ta xquibih chire–
3|2|8|39|39|"ch <rs ana=""XPIYAKOK"">ahquih</rs> <rs ana=""IXMUKANE"">ah bit</rs> enic vachi<pc> –</pc>"|ch ahquih ah bit enic vachi–
3|2|8|40|40|nel xuculu, xa pu churico che<pc> –</pc>|nel xuculu, xa pu churico che–
3|2|8|41|41|ta chic chi cauinac bitoh, chica|ta chic chi cauinac bitoh, chica
3|2|8|42|42|vinac ꜩacoh ta chic ꜩucul cool coh|vinac tzacoh ta chic tzucul cool coh
3|2|8|43|43|ziquixtah, cohnabaxtah puch, ca<pc> –</pc>|ziquixtah, cohnabaxtah puch, ca–
3|2|8|44|44|"toc ta cut pa ꜩih <rs ana=""IXMUKANE"">iyom</rs> <rs ana=""XPIYAKOK"">mamom</rs>"|toc ta cut pa tzih iyom mamom
3|2|8|45|45|"catit camam <rs ana=""XPIYAKOK"">xpiyacoc</rs>, <rs ana=""IXMUKANE"">xmuca"|catit camam xpiyacoc, xmuca
3|2|8|46|46|ne</rs> chatah ta chavaxoc, ta zaqui<pc> –</pc>|ne chatah ta chavaxoc, ta zaqui–
3|2|8|47|47|roc ca ziquixic, ca toquexic ca|roc ca ziquixic, ca toquexic ca
4|1|8|1|1|nabaxic rumal vinac ꜩac, vinac|nabaxic rumal vinac tzac, vinac
4|1|8|2|2|bit, vinac poy, vinac anom cha|bit, vinac poy, vinac anom cha
4|1|8|3|3|"ta chuxoc chicutun ibi <rs ana=""JUNAJPU_WUCH'"">hunahpu"|ta chuxoc chicutun ibi hunahpu
4|1|8|4|4|"vuch</rs>, <rs ana=""JUNAJPU_UTIW"">hunahpu vtiu</rs> <rs ana=""KA'MUL_ALOM"">camul alo<pc> –</pc>"|vuch, hunahpu vtiu camul alo–
4|1|8|5|5|"m</rs>, <rs ana=""KA'MUL_K'AJOLOM"">camul qaholom</rs> <rs ana=""NIM_AQ"">nimac</rs> <rs ana=""NIMA_SIS"">nima"|m, camul qaholom nimac nima
4|1|8|6|6|"ꜩÿz</rs> <rs ana=""AJK'UWAL"">ah cuval</rs> <rs ana=""AJYAMANIK"">ah yamanic</rs> <rs ana=""AJCH'UT"">ah chut</rs>"|tziz ah cuval ah yamanic ah chut
4|1|8|7|7|"<rs ana=""AJTZ'ALAM"">ahꜩalam</rs>, <rs ana=""AJRAXA_LAQ"">ah raxalac</rs>, <rs ana=""AJRAXA_TZEL"">ah raxazel</rs>"|ahtzalam, ah raxalac, ah raxazel
4|1|8|8|8|"<rs ana=""AJQ'OL"">ah eol</rs>, <rs ana=""AJTOLTEKAT"">ah toltecat</rs> <rs ana=""RATI'T_Q'IJ"">ratit quih</rs> <rs ana=""RATI'T_SAQ"">ra"|ah eol, ah toltecat ratit quih ra
4|1|8|9|9|tiꜩac</rs> quixvqhaxic rumal caꜩac|titzac quixvqhaxic rumal catzac
4|1|8|10|10|"cabit chimala chi <rs ana=""IXIM"">ixim</rs>, chi <rs ana=""TZ'ITE'"">ꜩite</rs>"|cabit chimala chi ixim, chi tzite
4|1|8|11|11|xa chibanatahic xa pu chel apan|xa chibanatahic xa pu chel apan
4|1|8|12|12|oc chicahah chicacotah puch|oc chicahah chicacotah puch
4|1|8|13|13|vchi vvach che xevqhaxic e|vchi vvach che xevqhaxic e
4|1|8|14|14|"ah <del rend=""overstrike"" instant=""false"" status=""unremarkable"">t</del> quih cate puch vcahic v"|ah t quih cate puch vcahic v
4|1|8|15|15|"quihiloxic ri xmalic chi <rs ana=""IXIM"">ixim</rs>"|quihiloxic ri xmalic chi ixim
4|1|8|16|16|"chi<rs ana=""TZ'ITE'"">ꜩite</rs> quih bit xeqha quri"|chitzite quih bit xeqha quri
4|1|8|17|17|"hun<rs ana=""XMUKANE"">atit</rs> hun<rs ana=""XPIYAKOK"">mama</rs> chiquech"|hunatit hunmama chiquech
4|1|8|18|18|"are ri <rs ana=""XPIYAKOK"">mama</rs> are <rs ana=""TZ'ITE'"">ah ꜩite</rs> <rs ana=""XPIYAKOK"">xpi<pc> –</pc>"|are ri mama are ah tzite xpi–
4|1|8|19|19|"yacoc</rs> vbi. arecu ri<rs ana=""XMUKANE"">atit</rs> <rs ana=""XMUKANE"">ahquih</rs>"|yacoc vbi. arecu riatit ahquih
4|1|8|20|20|"<rs ana=""XMUKANE"">ahbit chi racan</rs> <rs ana=""IXMUKANE"">xmucane</rs> vbi"|ahbit chi racan xmucane vbi
4|1|8|21|21|"xeqha cut ta x<del rend=""overstrike"" instant=""false"" status=""unremarkable""> </del>quitiquiba quih"|xeqha cut ta x quitiquiba quih
4|1|8|22|22|xa chuculu xa pu chu rico ch<pc> –</pc>|xa chuculu xa pu chu rico ch–
4|1|8|23|23|abÿh cata caxiquin, caqha<pc> –</pc>|abih cata caxiquin, caqha–
4|1|8|24|24|uic caꜩihontah xa chuculu|uic catzihontah xa chuculu
4|1|8|25|25|ri che chahavaxic chicotox|ri che chahavaxic chicotox
4|1|8|26|26|"puch cumal <rs ana=""TZ'AQOL"">ahꜩac</rs> <rs ana=""B'ITOL"">ahbit</rs>."|puch cumal ahtzac ahbit.
4|1|8|27|27|"ve are ꜩucul <rs ana=""K'OOL"">cool</rs> ta chavax"|ve are tzucul cool ta chavax
4|1|8|28|28|"oc tazaquiroc at <rs ana=""IXIM"">ixim</rs> at <rs ana=""TZ'ITE'"">ꜩi<pc> –</pc>"|oc tazaquiroc at ixim at tzi–
4|1|8|29|29|te</rs>, at quih, at bit. catchoco<pc> –</pc>|te, at quih, at bit. catchoco–
4|1|8|30|30|nic cattaquentah xqha chi<pc> –</pc>|nic cattaquentah xqha chi–
4|1|8|31|31|"re <rs ana=""IXIM"">ixim</rs> <rs ana=""TZ'ITE'"">q<hi rend=""subscript"">,</hi>ite</rs>, quih bit. cat"|re ixim q,ite, quih bit. cat
4|1|8|32|32|"quixla vloc at <rs ana=""UK'U'X_KAJ"">vqux cah</rs>"|quixla vloc at vqux cah
4|1|8|33|33|"macahizah vchi vvach <rs ana=""TEPEW_Q'UKUMATZ"">tepeu"|macahizah vchi vvach tepeu
4|1|8|34|34|gucumaꜩ</rs> xeqha ta xquibih|gucumatz xeqha ta xquibih
4|1|8|35|35|cut v zuculiquil vꜩ are chu<pc> –</pc>|cut v zuculiquil vtz are chu–
4|1|8|36|36|xic ri i poy aham che chiqha<pc> –</pc>|xic ri i poy aham che chiqha–
4|1|8|37|37|uic chiꜩihon bala chuvach|uic chitzihon bala chuvach
4|1|8|38|38|vleu ta chuxoc xeqha cut ta|vleu ta chuxoc xeqha cut ta
4|1|8|39|39|xquibih huzuc xbanic poy a<pc> –</pc>|xquibih huzuc xbanic poy a–
4|1|8|40|40|ham che xe vinac vachinic xe|ham che xe vinac vachinic xe
4|1|8|41|41|vinac ꜩihonic puch are vina|vinac tzihonic puch are vina
4|1|8|42|42|quil vvach vleu xevxic xe|quil vvach vleu xevxic xe
4|1|8|43|43|poquic xemealanic, xeqaho<pc> –</pc>|poquic xemealanic, xeqaho–
4|1|8|44|44|lonic ri poy aham che macu|lonic ri poy aham che macu
4|1|8|45|45|habi qui qux ma pu habi qui<pc> –</pc>|habi qui qux ma pu habi qui–
4|1|8|46|46|naoh maui natal cah ꜩac|naoh maui natal cah tzac
4|1|8|47|47|cah bit xaloc xebinic, xecha<pc> –</pc>|cah bit xaloc xebinic, xecha–
4|2|8|1|1|"canic maui xquinatah chic ri <rs ana=""UK'U'X_KAJ"">v<pc> –</pc>"|canic maui xquinatah chic ri v–
4|2|8|2|2|qux cah</rs> quehe cut xepah chivi|qux cah quehe cut xepah chivi
4|2|8|3|3|xa vtihtobexic xa pu v va ba<pc> –</pc>|xa vtihtobexic xa pu v va ba–
4|2|8|4|4|bexic chi vinac queqhau na<pc> –</pc>|bexic chi vinac queqhau na–
4|2|8|5|5|bec, xa chaquih qui vach mana|bec, xa chaquih qui vach mana
4|2|8|6|6|zonol cacan, quieab mahabi|zonol cacan, quieab mahabi
4|2|8|7|7|qui quiquel, qui comahil, ma|qui quiquel, qui comahil, ma
4|2|8|8|8|habi qui ticoual, qui cabchÿal|habi qui ticoual, qui cabchial
4|2|8|9|9|cha quih coꜩ qoh qui vach. ca|cha quih cotz qoh qui vach. ca
4|2|8|10|10|pichipoh cacan, quicab caie|pichipoh cacan, quicab caie
4|2|8|11|11|ioh quitiohil quehe cut maui|ioh quitiohil quehe cut maui
4|2|8|12|12|"xenau chivi chuvach <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bi<pc> –</pc>"|xenau chivi chuvach tzacol bi–
4|2|8|13|13|tol</rs> alai quech, quxlaai quech|tol alai quech, quxlaai quech
4|2|8|14|14|enabe ꜩaꜩ chivinac xevxic|enabe tzatz chivinac xevxic
4|2|8|15|15|varal chuvach vleu|varal chuvach vleu
4|2|9|16|16|"<hi rend=""large"">C</hi>atecut qui quÿzic chic qui"|Catecut qui quizic chic qui
4|2|9|17|17|mayxic qui cutuxic puch xe|mayxic qui cutuxic puch xe
4|2|9|18|18|camizax chic poy aham che|camizax chic poy aham che
4|2|9|19|19|"ta xnohix quibutic rumal <rs ana=""UK'U'X_KAJ"">vqux"|ta xnohix quibutic rumal vqux
4|2|9|20|20|cah</rs> nima butic xbanic xpe|cah nima butic xbanic xpe
4|2|9|21|21|pa quivi ri e poy e aham che|pa quivi ri e poy e aham che
4|2|9|22|22|"<rs ana=""TZ'ITE'""><hi rend=""subscript"">q,</hi>ite</rs> vtiohil ri achih, ta xaha<pc> –</pc>"|q,ite vtiohil ri achih, ta xaha–
4|2|9|23|23|"xic, rumal <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bitol</rs>, ixoc"|xic, rumal tzacol bitol, ixoc
4|2|9|24|24|zibac cut vtiohil ixoc. xrah|zibac cut vtiohil ixoc. xrah
4|2|9|25|25|"oquic rumal <rs ana=""TZ'AQOL"">ꜩacol</rs> <rs ana=""B'ITOL"">bit<hi rend=""underline"">ol</hi></rs> maui"|oquic rumal tzacol bitol maui
4|2|9|26|26|xenauic, ma pu xeqhauic chu|xenauic, ma pu xeqhauic chu
4|2|9|27|27|vach cah ꜩac, cah bit banol que|vach cah tzac, cah bit banol que
4|2|9|28|28|vinaquirizay quech quehe|vinaquirizay quech quehe
4|2|9|29|29|cut qui ca mizaxic xebutic|cut qui ca mizaxic xebutic
4|2|9|30|30|"xpe <rs ana=""Q'OL"">nima eol</rs> chila chicah."|xpe nima eol chila chicah.
4|2|9|31|31|"<rs ana=""K'OTK'OWACH"">xe cotcovach</rs> vbi, xcotin vloc"|xe cotcovach vbi, xcotin vloc
4|2|9|32|32|"vbac qui vach, xepe <rs ana=""KAMALOTZ'"">camaloꜩ</rs>"|vbac qui vach, xepe camalotz
4|2|9|33|33|xcupin vla quiholom, xpe|xcupin vla quiholom, xpe
4|2|9|34|34|"<rs ana=""KOTZB'ALAM"">coꜩbalam</rs>. xtio quitiohil, xpe"|cotzbalam. xtio quitiohil, xpe
4|2|9|35|35|"<rs ana=""TUKUMB'ALAM"">tucumbalam</rs> xtucuuic xqui<pc> –</pc>"|tucumbalam xtucuuic xqui–
4|2|9|36|36|chouic quibaquil, quibochil|chouic quibaquil, quibochil
4|2|9|37|37|xcahixic, xmuchulixic qui ba<pc> –</pc>|xcahixic, xmuchulixic qui ba–
4|2|9|38|38|quil, cahizabal qui vach; ru|quil, cahizabal qui vach; ru
4|2|9|39|39|mal maui quinauic chuvach|mal maui quinauic chuvach
4|2|9|40|40|"qui <rs ana=""ALOM"">chuch</rs>, chuvach puch qui"|qui chuch, chuvach puch qui
4|2|9|41|41|"<rs ana=""K'AJOLOM"">cahau</rs>, ri <rs ana=""UK'U'X_KAJ"">vqux cah</rs>, <rs ana=""JUN_RAQAN"">huracan</rs>"|cahau, ri vqux cah, huracan
4|2|9|42|42|vbi, cumal xquecumaric v|vbi, cumal xquecumaric v
4|2|9|43|43|vach vleu, xticaric quecal hab|vach vleu, xticaric quecal hab
4|2|9|44|44|quihil hab, acabal hab xoc vla|quihil hab, acabal hab xoc vla
4|2|9|45|45|chuti chicop nima chicop xcut|chuti chicop nima chicop xcut
4|2|9|46|46|qui vach rumal che abah. x<pc> –</pc>|qui vach rumal che abah. x–
4|2|9|47|47|qhauic ronohel qui quebal<pc> –</pc>|qhauic ronohel qui quebal–
5|1|9|1|1|quixot, qui lac, qui boh, qui ꜩi|quixot, qui lac, qui boh, qui tzi
5|1|9|2|2|"qui<rs ana=""KA'"">kaa</rs>, haruh pala ronohel"|quikaa, haruh pala ronohel
5|1|9|3|3|xcutu qui vach <!-- editor's note: Ajtz'ib'ab adds a paragraph here -->cax xiban|xcutu qui vach cax xiban
5|1|9|4|4|chique, xohitio ixchi cut x<pc> –</pc>|chique, xohitio ixchi cut x–
5|1|9|5|5|quixcati chic xqhari qui ꜩi|quixcati chic xqhari qui tzi
5|1|9|6|6|"cac chiquech. re cu ri <rs ana=""KA'"">ꜫaa</rs>"|cac chiquech. re cu ri q'aa
5|1|9|7|7|xohcoconic iuumal hu ta|xohcoconic iuumal hu ta
5|1|9|8|8|quih, hu ta quih, xquec zaqui<pc> –</pc>|quih, hu ta quih, xquec zaqui–
5|1|9|9|9|ric amaquel holi, holi, hu<pc> –</pc>|ric amaquel holi, holi, hu–
5|1|9|10|10|qui, huqui ca vach ivumal|qui, huqui ca vach ivumal
5|1|9|11|11|are ta nabe capatan chiva<pc> –</pc>|are ta nabe capatan chiva–
5|1|9|12|12|ch, ixtana vinac vaca<pc> –</pc>|ch, ixtana vinac vaca–
5|1|9|13|13|mic cut xchitih ca chucab|mic cut xchitih ca chucab
5|1|9|14|14|xchicaqueeh, xchicahoc|xchicaqueeh, xchicahoc
5|1|9|15|15|puch i tiohil xqhari qui|puch i tiohil xqhari qui
5|1|9|16|16|ꜫaa chique. <!-- editor's note: Ajtz'ib'ab adds a paragraph here -->are curi qui|q'aa chique. are curi qui
5|1|9|17|17|ꜩi xqha chic ta xqhauic, na|tzi xqha chic ta xqhauic, na
5|1|9|18|18|qui pa rumal maui chi<pc> –</pc>|qui pa rumal maui chi–
5|1|9|19|19|ya cava, xa cohmucunic|ya cava, xa cohmucunic
5|1|9|20|20|xa pu cohicuxih vloc, coh|xa pu cohicuxih vloc, coh
5|1|9|21|21|izac pu vloc yacal vbi ca|izac pu vloc yacal vbi ca
5|1|9|22|22|cheel ivumal ta quixva<pc> –</pc>|cheel ivumal ta quixva–
5|1|9|23|23|ic xere cohivuchaah vi|ic xere cohivuchaah vi
5|1|9|24|24|maui cohqhauic mata cu|maui cohqhauic mata cu
5|1|9|25|25|mi xohcamic chiue hu pa|mi xohcamic chiue hu pa
5|1|9|26|26|cha maui mi xixnauic|cha maui mi xixnauic
5|1|9|27|27|xixnau ta cut chiuih ta cut|xixnau ta cut chiuih ta cut
5|1|9|28|28|xohzach vi, vacamic cut x<pc> –</pc>|xohzach vi, vacamic cut x–
5|1|9|29|29|chitih cabac qo pa ca chi x<pc> –</pc>|chitih cabac qo pa ca chi x–
5|1|9|30|30|quixcatio xeqha ri ꜩi chi<pc> –</pc>|quixcatio xeqha ri tzi chi–
5|1|9|31|31|que ta xcut qui vach. <!--editor's note: Ajtz'ib'ab' adds a paragraph here -->are|que ta xcut qui vach. are
5|1|9|32|32|chicuri qui xot, qui boh x<pc> –</pc>|chicuri qui xot, qui boh x–
5|1|9|33|33|"<note place=""margin-left"" anchored=""true""><del rend=""strikethrough"" instant=""false"" status =""unremarkable"">--|</del></note>chau chic chique: cax, va xi"|"--|chau chic chique: cax, va xi"
5|1|9|34|34|ban chique xac ca chi, xac<pc> –</pc>|ban chique xac ca chi, xac–
5|1|9|35|35|ca vach; amaquel oh ꜩacal|ca vach; amaquel oh tzacal
5|1|9|36|36|chuuicac cohicato maui cax|chuuicac cohicato maui cax
5|1|9|37|37|xcanao, xchitih cut xquix|xcanao, xchitih cut xquix
5|1|9|38|38|caporoh xcha ri qui boh ro<pc> –</pc>|caporoh xcha ri qui boh ro–
5|1|9|39|39|nohel xcutu qui vach. <!--editor's note: Ajtz'ib'ab' paragraph 22 -->areri|nohel xcutu qui vach. areri
5|1|9|40|40|abah ri quixcub chitaninic|abah ri quixcub chitaninic
5|1|9|41|41|chipe paꜫaꜫ taeal chi qui<pc> –</pc>|chipe paq'aq' taeal chi qui–
5|1|9|42|42|holom, cax xban chique.|holom, cax xban chique.
5|1|9|43|43|anilabic que mal malihab|anilabic que mal malihab
5|1|9|44|44|chic querah acanic chuvi|chic querah acanic chuvi
5|1|9|45|45|ha xa chiu vlih ha queꜩac|ha xa chiu vlih ha quetzac
5|1|9|46|46|vloc, querah acan chuvi|vloc, querah acan chuvi
5|1|9|47|47|che queqhaquix vloc ruma che|che queqhaquix vloc ruma che
5|2|9|1|1|querah oc pahul xa chiyuch|querah oc pahul xa chiyuch
5|2|9|2|2|hul chi qui vach; que he cut|hul chi qui vach; que he cut
5|2|9|3|3|vcayohic vinac ꜩac vinac|vcayohic vinac tzac vinac
5|2|9|4|4|bit, eꜩixel, e ꜩalaꜩoxel chi|bit, etzixel, e tzalatzoxel chi
5|2|9|5|5|vinac xmayxic, xcutuxic|vinac xmayxic, xcutuxic
5|2|9|6|6|quichi qui vach conohel, xqha|quichi qui vach conohel, xqha
5|2|9|7|7|"cut are retal ri <rs ana=""K'OY"">qoy</rs> qo pa"|cut are retal ri qoy qo pa
5|2|9|8|8|quechelah vacamic, are|quechelah vacamic, are
5|2|9|9|9|xqohe vi retal rumal xache|xqohe vi retal rumal xache
5|2|9|10|10|"quitiohil xcohic rumal <rs ana=""TZ'AQOL"">ah<pc> –</pc>"|quitiohil xcohic rumal ah–
5|2|9|11|11|"ꜩac</rs> <rs ana=""B'ITOL"">ahbit</rs>, arecuri <rs ana=""K'OY"">qoy</rs> que<pc> –</pc>"|tzac ahbit, arecuri qoy que–
5|2|9|12|12|heri vinac chivachinic retal|heri vinac chivachinic retal
5|2|9|13|13|hule vinac ꜩac, vinac bit|hule vinac tzac, vinac bit
5|2|9|14|14|xapoy, xapu ahamche.|xapoy, xapu ahamche.
5|2|10|15|15|"<hi rend=""large"">A</hi>re cut xa hubic zac na"|Are cut xa hubic zac na
5|2|10|16|15.1|tanoh vvachvleu mahabi|tanoh vvachvleu mahabi
5|2|10|17|16|quih hun cut cunimarizah|quih hun cut cunimarizah
5|2|10|18|17|"rib, <rs ana=""WUQUB'_KAQIX"">vvcub caquix</rs> vbi, qo"|rib, vvcub caquix vbi, qo
5|2|10|19|18|nabe cah vleu, xa ca moy<pc> –</pc>|nabe cah vleu, xa ca moy–
5|2|10|20|19|mot v vach quih ic caqha|mot v vach quih ic caqha
5|2|10|21|20|curi: xaui xere vzaquetal|curi: xaui xere vzaquetal
5|2|10|22|21|vinac rÿ, xbutic queheri|vinac ri, xbutic queheri
5|2|10|23|22|naual vinac vqoheic in|naual vinac vqoheic in
5|2|10|24|23|nim quiqohe chic chuvi vi<pc> –</pc>|nim quiqohe chic chuvi vi–
5|2|10|25|24|"nac ꜩa<add><hi rend=""large""><note resp=""correction"">C</note></hi></add> vinac bit in vquih"|nac tzaC vinac bit in vquih
5|2|10|26|25|in pu vzac in naipu riquil|in pu vzac in naipu riquil
5|2|10|27|26|ta chuxoc, nim nu zaquil in|ta chuxoc, nim nu zaquil in
5|2|10|28|27|binibal, in pu chacabal ru<pc> –</pc>|binibal, in pu chacabal ru–
5|2|10|29|28|mal vinac. rumal puvac|mal vinac. rumal puvac
5|2|10|30|29|vbac nuvach xa catilto<pc> –</pc>|vbac nuvach xa catilto–
5|2|10|31|30|tic chi yamanic raxa cuval|tic chi yamanic raxa cuval
5|2|10|32|31|naypu ve raxcauacoh chi|naypu ve raxcauacoh chi
5|2|10|33|32|abah queheri v va cah are|abah queheri v va cah are
5|2|10|34|33|curi nu ꜩam zachuluhuh chi<pc> –</pc>|curi nu tzam zachuluhuh chi–
5|2|10|35|34|nah queheri ic puvac cut|nah queheri ic puvac cut
5|2|10|36|35|nu calibal cazac paque v<pc> –</pc>|nu calibal cazac paque v–
5|2|10|37|36|vach vleu ta quinel vloc|vach vleu ta quinel vloc
5|2|10|38|37|chuvach nu calibal quehe|chuvach nu calibal quehe
5|2|10|39|38|cut in quih vi in pu ic ru<pc> –</pc>|cut in quih vi in pu ic ru–
5|2|10|40|39|mal zaquil al zaquil qahol|mal zaquil al zaquil qahol
5|2|10|41|40|ta chuxoc rumal chinah copon|ta chuxoc rumal chinah copon
5|2|10|42|41|"vi nu vach: qhari <rs ana=""WUQUB'_KAQIX"">vucub ca<pc> –</pc>"|vi nu vach: qhari vucub ca–
5|2|10|43|42|quix</rs> macu quiꜩih are ta quih,|quix macu quitzih are ta quih,
5|2|10|44|43|"ri, <rs ana=""WUQUB'_KAQIX"">vcub caquix</rs> xere cunima<pc> –</pc>"|ri, vcub caquix xere cunima–
5|2|10|45|44|"rizah rib rivxic vpuva<corr instant=""false""><hi rend=""large"">C</hi></corr>"|rizah rib rivxic vpuvaC
5|2|10|46|45|xere cut tocol vi v vach ri|xere cut tocol vi v vach ri
5|2|10|47|46|chicube vi mana ronohelta|chicube vi mana ronohelta
6|1|10|1|1|vxecah copon vi vvach. <!-- editor's note: Ajtz'ib'ab' adds a paragraph here--> maha|vxecah copon vi vvach.  maha
6|1|10|2|2|cut qui quiloc v vach quih, ic|cut qui quiloc v vach quih, ic
6|1|10|3|3|chumil mahaoc cazaquiroc|chumil mahaoc cazaquiroc
6|1|10|4|4|quehe cut cucobizah vi rib ri|quehe cut cucobizah vi rib ri
6|1|10|5|5|"<rs ana=""WUQUB'_KAQIX"">vucub caquix</rs> chiquihil, chi"|vucub caquix chiquihil, chi
6|1|10|6|6|iquil xa maha chicatunoc chi<pc> –</pc>|iquil xa maha chicatunoc chi–
6|1|10|7|7|calahoboc vzaquil quih ic xa|calahoboc vzaquil quih ic xa
6|1|10|8|8|xuraih nimal icouen are ta|xuraih nimal icouen are ta
6|1|10|9|9|xbanic butic cumal poy aham|xbanic butic cumal poy aham
6|1|10|10|10|che <!-- editor's note: Ajtz'ib'ab' adds a paragraph here-->quehe cut xchicabÿh chic|che quehe cut xchicabih chic
6|1|10|11|11|"ta xcamic <rs ana=""WUQUB'_KAQIX"">vucub caquix</rs> ta"|ta xcamic vucub caquix ta
6|1|10|12|12|xchacatahic, ta xbanatahic vi<pc> –</pc>|xchacatahic, ta xbanatahic vi–
6|1|10|13|13|"nac rumal <rs ana=""TZ'AQOL"">ahꜩac</rs>, <rs ana=""B'ITOL"">ahbit</rs>."|nac rumal ahtzac, ahbit.
6|1|11|14|14|"<hi rend=""large"">V</hi>ae vxe vchacatahic v yi<pc> –</pc>"|Vae vxe vchacatahic v yi–
6|1|11|15|15|"coxic chi puch v quih <rs ana=""WUQUB'_KAQIX"">vucub"|coxic chi puch v quih vucub
6|1|11|16|16|"ca quix</rs> cumal e <rs ana=""KA'IB'_K'AJOLAB'"">caib qaholab</rs>"|ca quix cumal e caib qaholab
6|1|11|17|17|"<rs ana=""JUNAJPU"">hun ahpu</rs> vbi hun, <rs ana=""XBALANKE"">xbalan<pc> –</pc>"|hun ahpu vbi hun, xbalan–
6|1|11|18|18|que</rs> vbi vcab xavi e caba<pc> –</pc>|que vbi vcab xavi e caba–
6|1|11|19|19|uil rumal iꜩel xquilo ri ni<pc> –</pc>|uil rumal itzel xquilo ri ni–
