entity_id,label,type,lang,form
KUMATZ,Kumatz,animal,quc,CUMATZ
KUMATZ_AMAQ',Kumatz Amaq',linaje,quc,CUMATZ
KUNAB'AL_TOJIL,Kunab'al Tojil,topónimo,quc,CUNA BAL TOHIL
KUWATEPECH_KQONCE,Kuwatepech (gen. 11),persona,quc,CAUATEPECH
LAMAKIB',Lamakib',linaje,quc,LAMAQUIB
LOLMET_KEJNAY,Lolmet Kejnay,oficio,quc,L OLMET QUEH NAI
LOLMET_KEJNAY,Lolmet Kejnay,oficio,quc,LOLMET QUEH NAY
LOTZ_KIK',Lotz kik',objeto,quc,LOTZ QUIC
MAJUK'UTAJ,Majuk'utaj,persona,quc,MA HUCUTAH
MAJUK'UTAJ,Majuk'utaj,persona,quc,MAHU CUTAH
MAJUK'UTAJ,Majuk'utaj,persona,quc,MAHUCU TAH
MAJUK'UTAJ,Majuk'utaj,persona,quc,MAHUCUTAH
MAJUK'UTAJ,Majuk'utaj,persona,quc,MAHUQUTAH
MAJUK'UTAJ,Majuk'utaj,persona,quc,MAHUTAH
MAKAMOB',Makamob',topónimo,quc,MA CAMOB
MAKUJUTAJ,MAKUJUTAJ,,quc,MAHUCUTAH
MAKUTAX,Makutax,objeto,quc,MACU TAX
MAK_EK',Mak Ek',objeto,quc,EC
MAK_EK',Mak Ek',objeto,quc,MAC EC
MAK_EK',Mak Ek',objeto,quc,PA EC
MAQ'A',MAQ'A',,quc,AH MACA
ME'AWAN,Me'awan,topónimo,quc,ME AUAN
ME'AWAN,Me'awan,topónimo,quc,MEAUAN
MIXKINA,Mixkina,objeto,quc,MI XQUI NA
MIXKINA,Mixkina,objeto,quc,MI XQUINA
MIXKINA,Mixkina,objeto,quc,MIXQUI NA
MIXKINA,Mixkina,objeto,quc,MIXQUINA
MOLAY,Molay,animal,quc,MOLAI
MOTZ,Motz,topónimo,quc,IXQAHOLAB
MOTZ,Motz,topónimo,quc,O MUCH QAHOLAB
MOTZ,Motz,topónimo,quc,OMU CH CHI QAHOLAB
MOTZ,Motz,topónimo,quc,OMU CH QAHOLAB
MOTZ,Motz,topónimo,quc,OMUCH CHI QAHOLAB
MOTZ,Motz,topónimo,quc,OMUCH CHIQAHOLAB
MOTZ,Motz,topónimo,quc,OMUCH QAHOLAB
MOTZ,Motz,topónimo,quc,QAHOLAB
MOTZ,Motz,topónimo,quc,RIOMUCH QAHOLAB
MU'J,Mu'j,objeto,quc,MUH
NAKXIT,Nakxit,deidad,quc,AHAU
NAKXIT,Nakxit,deidad,quc,AHAUAREM
NAKXIT,Nakxit,deidad,quc,AHRELE BAL QUIH
NAKXIT,Nakxit,deidad,quc,NACXIT
NAKXIT,Nakxit,deidad,quc,NIM AHAU
NAKXIT,Nakxit,deidad,quc,RAHAUAL
NIJA'IB,NIJA'IB,,quc,NI HAIBAB
NIJA'IB,NIJA'IB,,quc,NIHA IB
NIJA'IB,NIJA'IB,,quc,NIHAIB
NIJA'IB,NIJA'IB,,quc,NIHAIBAB
NIJA'IB,NIJA'IB,,quc,NIMHAIBAB
NIKAQA_TAQAJ,NIKAQA_TAQAJ,,quc,NICA CAHTACAH
NIMA'Q_TZ'AQ_TOJIL,Nima'a Tz'aq Tojil,topónimo,quc,NI MAC TZAC TOHIL
NIMA_CH'OKOJ,Nima Ch'okoj,oficio,quc,NIM CHOCOH
NIMA_K'AMJA,Nima K'amja,oficio,quc,N IMA CAMHA
NIMA_K'AMJA,Nima K'amja,oficio,quc,NIMA CAMHA
NIMA_LOLMET_YE'OLTUX,Nima Lolmet Ye'oltux,oficio,quc,NIMA LOLMET YEOLTUX
NIMA_SIS,Nima Sis,deidad,quc,NIMA TZIZ
NIM_AQ,Nim Aq,deidad,quc,NIMAC
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,E ALANEL
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,E OXIB CHIC CHOCOHIB
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,E VCHUCH TZIH
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,EOXIB CHICHOCOHIB
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,EVCAHAU TZIH
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,N IM CHOCOHCUT
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,NIM CHOCOH
NIM_CH'OKOJ,Nim Ch'okoj,oficio,quc,OXIBCUT RI CHOCOHIB
NIM_CH'OKOJ_KAWEQ,Nim Ch'okoj Kaweq,oficio,quc,N IM CHOCOH CAVEC
NIM_CH'OKOJ_KAWEQ,Nim Ch'okoj Kaweq,oficio,quc,NIM CHOCOH CA VEC
NIM_CH'OKOJ_NIJA'IB',Nim Ch'okoj Nija'ib',oficio,quc,N IM CHOCOH NIHAIB
NIM_CH'OKOJ_NIJA'IB',Nim Ch'okoj Nija'ib',oficio,quc,NIMCHOCOH NIHAIB
NIM_XO'L,Nim Xo'l,topónimo,quc,NIM XOL
NIM_XOB'_KARCHAJ,Nim xob' Karchaj,topónimo,quc,NIM XOB CARCHAH
NOJ,Noj,objeto,quc,NOH
NU'_SIWAN,Nu' Siwan,topónimo,quc,NUZIVAN
OXIB'_KEJ_KQDOCE,Oxib' Kej (gen. 12),persona,quc,O XIB QUIEH
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,CAOXIB OC QUINIMHA
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,EOXIB CHINAMIT
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,OX CHOB CHI
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,OXIB CHI QUICHE
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,OXIB RI NIMHA
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,OXIBPUCH NIMHA
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,QUICHE
OXIB_RI_NIM_JA,Oxib' ri nim ja,linaje,quc,RI OXIB CHINIMHA
PACHQ'AB,PACHQ'AB,,quc,PACHCAB
PACHQ'AB',Pach'q'ab',objeto,quc,IPACHCAB
PACHQ'AB',Pach'q'ab',objeto,quc,PA CH CAB
PACHQ'AB',Pach'q'ab',objeto,quc,PACHCAB
PACH_Q'AB',PACH_Q'AB',,quc,PACH CAB
PAK'AM,Pak'am,deidad,quc,PACAM
PALO,Palo,lugar,quc,PA LO
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,quc,PAM CAH V PAM VLEU
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,quc,VPAM CAH UPAM VLEU
PAM_KAJ_UPAM_ULEW,"Pam Kaj, Upam Ulew",lugar,quc,VPAM CAH VPAM VLEU
PATAN,Patan,deidad,quc,PA TAN
PATAN,Patan,deidad,quc,VCABLAHUH CULEL
PA_AWILIX,Pa Awilix,topónimo,quc,PA AV LIX
PA_AWILIX,Pa Awilix,topónimo,quc,PA VLIX
PA_MAK'A',Pa Mak'a',topónimo,quc,PAMACA
PA_TOJIL,Pa Tojil,topónimo,quc,PA TOHIL
PA_TOJIL,Pa Tojil,topónimo,quc,PATOHIL
PEK_UL_YA',Pek ul ya',topónimo,quc,PE CUL
PEQ,Peq,objeto,quc,PEC
PICH_KEJ,Pich Kej,objeto,quc,PICH QUEH
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,quc,CUUN
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,quc,PIZOM
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,quc,PIZOM EA EAL
PISOM_Q'AQ'AL,Pisom Q'aq'al,objeto,quc,PIZOM Q'AQ'AL
POM,Pom,objeto,quc,CABAVIL POM
POM,Pom,objeto,quc,CAVIZTON POM
POM,Pom,objeto,quc,MI XTAM POM
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,quc,P OPOLVINAC CHITUI
POPOL_WINAQ_CHI_T'UY,Popol Winaq chi T'uy,oficio,quc,POPOL VINAC CHITUY
POPOL_WINAQ_PA_JOM_TZALATZ',Popol Winaq pa Jom Tzalatz',oficio,quc,P OPOLVINAC PAHOM TZALATZ
POPOL_WINAQ_PA_JOM_TZALATZ',Popol Winaq pa Jom Tzalatz',oficio,quc,POPOL VINAC PAHOM TZALATZ
POPOL_WUJ,Popol Wuj,objeto,quc,POPO VVH
POPOL_WUJ,Popol Wuj,objeto,quc,POPOL VVH
POPOL_WUJ,Popol Wuj,objeto,quc,QONABE OHER
PUCH_IYA,Puch iya,objeto,quc,PUCH YIA
PUCH_IYA,Puch iya,objeto,quc,YIA
PUJUYU',Pujuyu',deidad,quc,PU HUYU
PUJUYU',Pujuyu',deidad,quc,PUHUYU
PUJ_CHI_JA',Puj chi ja',topónimo,quc,PU CH CHI A
PUJ_YA',Puj Ya',lugar,quc,PUHIA
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,quc,PUC BAL CHAH
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,quc,PUCBACHAH
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,quc,PUCBAL C HAH
PUSB'AL_CHAAJ,Pusb'al Chaaj,lugar,quc,PUCBAL CHAH
Q'ALEL,Q'alel,oficio,quc,EALEL
Q'ALEL_ACHIJ,Q'alel Achij,oficio,quc,V EALEL ACHIH
Q'ALEL_AJAW,Q'alel Ajaw,linaje,quc,EALEL AHAU
Q'ALEL_K'AMJA,Q'alel K'amja,oficio,quc,CALE CAMHA
Q'ALEL_SAQIK,Q'alel Saqik,oficio,quc,EALEL ZAQUIC
Q'ALIB'AJ,Q'alib'aj,objeto,quc,EALIBAH
Q'ANAB'AJ,Q'anab'aj,objeto,quc,CANABAH
Q'ANA_B'E,Q'ana b'e,topónimo,quc,Q'ANA BE
Q'AQ'_LAQAM_AKTRES,Q'aq' Laqam (gen. 3),persona,quc,CAELACAN
Q'EQA_B'E,Q'eqa b'e,topónimo,quc,BE XIBALBA
Q'EQA_B'E,Q'eqa b'e,topónimo,quc,QUE CA BE
Q'EQA_B'E,Q'eqa b'e,topónimo,quc,QUECA BE
Q'EQUMA_JA,Q'equma Ja,lugar,quc,QUE EUMAHA
Q'EQUMA_JA,Q'equma Ja,lugar,quc,QUECUMA HA
Q'EQUMA_JA,Q'equma Ja,lugar,quc,QUEEUMA HA
Q'INOM,Q'inom,objeto,quc,QUINOM
Q'OJOM,Q'ojom,objeto,quc,COHOM
Q'OJOM,Q'ojom,objeto,quc,COHOMANIC
Q'OL,Q'ol,objeto,quc,NIMA EOL
Q'OL_CHE',Q'ol Che',objeto,quc,COLCHE
Q'OQ,Q'OQ,,quc,COC
Q'OQ,Q'OQ,,quc,COCOB
Q'OQ,Q'OQ,,quc,VCOC
Q'UKUMATZ,Q'ukumatz,deidad,quc,GUCUMATZ
Q'UKUMATZ,Q'ukumatz,deidad,quc,QU CUMATZ
Q'UKUMATZ_KQCINCO,Q'ukumatz (gen. 5),persona,quc,C UCUMATZ
Q'UKUMATZ_KQCINCO,Q'ukumatz (gen. 5),persona,quc,CUCUMATZ
Q'UMARKAJ,Q'umarkaj,topónimo,quc,CUMARCA AH
Q'UMARKAJ,Q'umarkaj,topónimo,quc,CUMARCAAH
Q'UMARKAJ,Q'umarkaj,topónimo,quc,TINA MIT
Q'UMARKAJ,Q'umarkaj,topónimo,quc,TINAMIT
QAMUKU,Qamuku,canto,quc,CAMU CU
QAMUKU,Qamuku,canto,quc,CAMUCU
RAB'INALEB',Rab'inaleb',linaje,quc,RABI NALEB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,AHA U
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,AHA UAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,AHA VAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,AHAU
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,AHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,ALAC AHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,CONO HEL AHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,CONOH XIBALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,CONOHEL
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,CONOHEL AHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,CONOHEL XIBALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,IXAHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RAHAL XIBALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RAHAUAL
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RAHAUAL XI BALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RAHAUAL XIBAL BA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RAHAUAL XIBALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RIAHAUAB
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RICONOHEL XI BALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,RONOHEL XIBALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,XI BALBA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,XIBAL BA
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,XIBAL BA CONOHEL
RAJAWAL_XIB'ALB'A,Rajawal Xib'alb'a,grupo de deidades,quc,XIBALBA
RAJPOP,Rajpop,deidad,quc,IXRAH POPACHIH
RAJPOP,Rajpop,deidad,quc,RAHPOP ACHI HAB
RAJPOP,Rajpop,deidad,quc,RAHPOP ACHIH
RAJPOP_ACHIJ,Rajpop Achij,oficio,quc,RAHPOP ACHIH
RAJTZ'ALAM_ACHIJ,Rajtz'alam Achij,oficio,quc,RAHTZA LAM ACHIH
RATI'T_Q'IJ,Rati't Q'ij,deidad,quc,RATIT QUIH
RATI'T_SAQ,Rati't Saq,deidad,quc,RA TITZAC
RATI'T_SAQ,Rati't Saq,deidad,quc,RATIT ZAC
RAXA_B'E,Raxa b'e,topónimo,quc,PARAXA HOC
RAXA_B'E,Raxa b'e,topónimo,quc,RAXA BE
RAXA_KAQULJA,Raxa Kaqulja,deidad,quc,RAXA CACUL HA
RAXA_KAQULJA,Raxa Kaqulja,deidad,quc,RAXA CACULHA
RAXA_NANAWAK,Raxa Nanawak,deidad,quc,RAXA NANA VAC
SAKIL,Sakil,objeto,quc,VZAQUILAL
SAKIL,Sakil,objeto,quc,ZAQUIL
SANIK,Sanik,animal,quc,ZANIC
SANTA_CRUZ,Santa Cruz,topónimo,quc,STA SANTA CRUZ
SAQAJIB',SAQAJIB',,quc,ZACAHIB
SAQAJIB',SAQAJIB',,quc,ZAQUI QUIB
SAQIKAS,Saqikas,animal,quc,CU MATZ
SAQIKAS,Saqikas,animal,quc,CUMATZ
SAQIKAS,Saqikas,animal,quc,RICUMATZ
SAQIKAS,Saqikas,animal,quc,ZAQUI CAZ
SAQIKAS,Saqikas,animal,quc,ZAQUICAZ
SAQI_B'E,Saqi b'e,topónimo,quc,ZAQUI BE
SAQI_K'OXOL,Saqi K'oxol,persona,quc,ZAQUICOXOL
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,ATIT
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,ATIT MAMA
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,CA MAM
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,CAMAM
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,MAMA
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,MAMA ATIT
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,RI ATIT MAMA
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,ZA QUINIMAC TZIZ
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,ZAQUI NIM AC
SAQI_NIM_AQ_SIS,Saqi Nim Aq Sis,deidad,quc,ZAQUI NIMA TZIZ
SAQI_YA,Saqi Ya,topónimo,quc,ZAQUI YA
SAQKABAJA,Saqkabaja,topónimo,quc,AH ZAC CABAHA
SAQKABAJA,Saqkabaja,topónimo,quc,RIZACABAHA
SAQULEWAB',Saqulewab',topónimo,quc,ZACULEUAB
SAQ_K'UCH,Saq K'uch,animal,quc,ZACCUCH
SILISIB',Silisib',topónimo,quc,ZILI ZIB
SIPAKNA,Sipakna,deidad,quc,AT QAHOL
SIPAKNA,Sipakna,deidad,quc,V NABE QAHOL
SIPAKNA,Sipakna,deidad,quc,ZI PACNA
SIPAKNA,Sipakna,deidad,quc,ZIPAC NA
SIPAKNA,Sipakna,deidad,quc,ZIPACNA
SIS,Sis,animal,quc,TZ IZ
SIS,Sis,animal,quc,ZIZ
SITA'L,Sita'l,animal,quc,ZI TAL
SITA'L,Sita'l,animal,quc,ZITAL
SIYAJA,Siyaja,topónimo,quc,AH ZIYAHA
SOCHOJ,Sochoj,animal,quc,ZOCHOH
SOJTZI_JA_CHIMALKAN,SOJTZI_JA_CHIMALKAN,,quc,TZOTZIHA CHI MALCAN
SOR_OBISPO,Sor. Obispo,persona,quc,S OR SEOR OBISPO
SOTZ,Sotz,animal,quc,CAMA ZOTZ
SOTZ,Sotz,animal,quc,CAMAZOTZ
SOTZ,Sotz,animal,quc,TZOTZ
SOTZ,Sotz,animal,quc,XAZOTZ
SOTZ,Sotz,animal,quc,ZOTZ
SOTZ'I_JA,Sotz'i Ja,lugar,quc,HA
SOTZ'I_JA,Sotz'i Ja,lugar,quc,PA HA
SOTZ'I_JA,Sotz'i Ja,lugar,quc,TZOTZI HA
SOTZ'I_JA,Sotz'i Ja,lugar,quc,ZOTZIHA
SOTZ'I_JA,Sotz'i Ja,lugar,quc,ZOTZILA HA
SOTZ'I_JA,Sotz'i Ja,lugar,quc,ZOTZIN HA
SU',Su',objeto,quc,AHZU
SU',Su',objeto,quc,TZU
SU',Su',objeto,quc,XEZUAN
SU',Su',objeto,quc,XEZUANIC
SU',Su',objeto,quc,XQUIZUAH
SU',Su',objeto,quc,ZU
SU',Su',objeto,quc,ZUANIC
SUB'AQ,Sub'aq,objeto,quc,ZUBAC
SUYWA,Suywa,topónimo,quc,ZU VA
SUYWA,Suywa,topónimo,quc,ZUIVA
SUYWA,Suywa,topónimo,quc,ZUY VA
T'OT_TATAN,T'ot' Tatan,objeto,quc,TOT TATAM
TAMASUL,Tamasul,animal,quc,INZAMAHEL
TAMASUL,Tamasul,animal,quc,QAHOL
TAMASUL,Tamasul,animal,quc,RIXPEC
TAMASUL,Tamasul,animal,quc,TAMA ZUL
TAMASUL,Tamasul,animal,quc,TAMAZUL
TAMASUL,Tamasul,animal,quc,TAMAZUL QAHOL
TAMASUL,Tamasul,animal,quc,XBEC
TAMASUL,Tamasul,animal,quc,XP EC
TAMASUL,Tamasul,animal,quc,XPEC
TAMUB',Tamub',linaje,quc,TA MUB
TAMUB',Tamub',linaje,quc,TAM UB
TAMUB',Tamub',linaje,quc,TUMUB
TAPA'L,Tapa'l,objeto,quc,TAPAL
TEKUM_KQNUEVE,Tekum (gen. 9),persona,quc,T ECUM
TEKUM_KQTRECE,Tekum (gen. 13),persona,quc,T ECUM
TEKUM_KQTRECE,Tekum (gen. 13),persona,quc,TECUM
TEPEPUL_KQNUEVE,Tepepul (gen. 9),persona,quc,TEPEPUL
TEPEPUL_KQOCHO,Tepepul  (gen. 8),persona,quc,T EPEPUL
TEPEPUL_KQSEIS,Tepepul (gen. 6),persona,quc,T EPEPUL
TEPEPUL_KQSEIS,Tepepul (gen. 6),persona,quc,TEPEPUL
TEPEPUL_KQTRECE,Tepepul (gen. 13),persona,quc,TEPEPUL
TEPEW,Tepew,oficio,quc,TE PEVAL
TEPEW,Tepew,oficio,quc,TEPEUAL
TEPEW_OLOMAN,Tepew Oloman,linaje,quc,TEPEU OLIMAN
TEPEW_OLOMAN,Tepew Oloman,linaje,quc,TEPEU OLO MAN
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TE PEU GUCUMATZ
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TEPEU CUCU MATZ
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TEPEU CUCUMATZ
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TEPEU GUCUMATZ
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TEPEU QUCUMATZ
TEPEW_Q'UKUMATZ,Tepew Q'ukumatz,deidad,quc,TEPEUH CUCUMATZ
TEPEW_YAKI,Yaki Tepew,linaje,quc,T EPEU IAQUI
TIJOB'AL_JA,Tijob'al Ja,lugar,quc,TIHOBAL HA
TIJOB'AL_JA,Tijob'al Ja,lugar,quc,VTIHOBAL
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,AHAUAB QUICHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,AHAVAB QUICHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,PA QUICHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUE CHE VINAC
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUECHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUECHE VINAC
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUI CHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUICHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUICHE VINAC
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,QUICHERI
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,RAHA UAL QUICHE
TINAMIT_K'ICHE',Tinamit K'iche',topónimo,quc,TINAMIT QUICHE
TOJIL,Tojil,deidad,quc,AHA U
TOJIL,Tojil,deidad,quc,RITOHIL
TOJIL,Tojil,deidad,quc,TO HIL
TOJIL,Tojil,deidad,quc,TOHIL
TUJAL_JA,Tujal Ja,topónimo,quc,TUHAL HA
TUJAL_JA,Tujal Ja,topónimo,quc,TUHALAHA
TUJAL_JA,Tujal Ja,topónimo,quc,TUHALHA
TUKUMB'ALAM,Tukumb'alam,animal,quc,TUCUMBALAM
TUKUR,Tukur,animal,quc,TUCUR
TULÁN,Tulán,topónimo,quc,TU LAN
TULÁN,Tulán,topónimo,quc,TULAN
TZ'AQOL,Tz'aqol,deidad,quc,AH TZAC
TZ'AQOL,Tz'aqol,deidad,quc,AHTZAC
TZ'AQOL,Tz'aqol,deidad,quc,HUN TZAC
TZ'AQOL,Tz'aqol,deidad,quc,TZA COL
TZ'AQOL,Tz'aqol,deidad,quc,TZACOL
TZ'IKIN,Tz'ikin,animal,quc,Q ' I QUIN
TZ'IKIN,Tz'ikin,animal,quc,Q ' IQUIN
TZ'IKIN,Tz'ikin,animal,quc,Q I QUIN
TZ'IKIN,Tz'ikin,animal,quc,Q IQUIN
TZ'IKIN,Tz'ikin,animal,quc,QI IQUIN
TZ'IKIN,Tz'ikin,animal,quc,QI QUIN
TZ'IKIN,Tz'ikin,animal,quc,TZI QUIN
TZ'IKIN,Tz'ikin,animal,quc,TZIQUIN
TZ'IKIN,Tz'ikin,animal,quc,ZIQUIN
TZ'ITE',Tz'ite',objeto,quc,AH TZITE
TZ'ITE',Tz'ite',objeto,quc,Q ITE
TZ'ITE',Tz'ite',objeto,quc,TZI TE
TZ'ITE',Tz'ite',objeto,quc,TZITE
TZ'OLOJ_CHE',Tz'oloj Che',topónimo,quc,TZOLOHCHE
TZ'UM,Tz'um,objeto,quc,Q UUM
TZ'UM,Tz'um,objeto,quc,TZUUM
TZ'UNUNI_JA',Tz'ununi Ja',persona,quc,TZUNUNIHA
TZ'UTUJA,Tz'utuja,linaje,quc,TZUTUHA
TZ'UTU_JA,Tz'utu Ja,lugar,quc,TZUTUHA
TZAMIY,Tzamiy,objeto,quc,VZAMIAL
TZAMIY,Tzamiy,objeto,quc,ZAMI
TZIKWIL_B'ALAM,Tzikwil B'alam,objeto,quc,TZICUIL BALAM
TZIKWIL_KOJ,Tzikwil Koj,objeto,quc,TZICVIL COH
TZIMA,Tzima,objeto,quc,RIZIMA
TZIMA,Tzima,objeto,quc,ZIMA
UCH'AB'AJA,Uch'ab'aja,linaje,quc,VCHABA HA
UCH'AB'AJA,Uch'ab'aja,linaje,quc,VCHABAHA
UCHUCH_K'AMJA,Uchuch K'amja,oficio,quc,V CHUCH CAMHA
UCHUCH_K'AMJA,Uchuch K'amja,oficio,quc,VCHUCH CAM HA
UK',Uk',animal,quc,AT VI
UK',Uk',animal,quc,UG
UK',Uk',animal,quc,UQ
UK',Uk',animal,quc,VQ
UK'U'X_CHO,Uk'u'x Cho,deidad,quc,VQUX CHO
UK'U'X_KAJ,Uk'u'x Kaj,deidad,quc,V QUX CAH
UK'U'X_KAJ,Uk'u'x Kaj,deidad,quc,V QUXCAH
UK'U'X_KAJ,Uk'u'x Kaj,deidad,quc,VQU X CAH
UK'U'X_KAJ,Uk'u'x Kaj,deidad,quc,VQUX CAH
UK'U'X_KAJ,Uk'u'x Kaj,deidad,quc,VQUXCAH
UK'U'X_PALO,Uk'u'x Palo,deidad,quc,VQUX PALO
UK'U'X_ULEW,Uk'u'x Ulew,deidad,quc,V QUXVLEU
UK'U'X_ULEW,Uk'u'x Ulew,deidad,quc,VLEU
UK'U'X_ULEW,Uk'u'x Ulew,deidad,quc,VQUX VLEU
UK'U'X_ULEW,Uk'u'x Ulew,deidad,quc,VQUXVLE UH
UMUL,Umul,animal,quc,VMUL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,IXZA MAHEL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,IXZAMAHEL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,V ZAMA HEL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,VZAMA HEL XIBALBA
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,VZAMAHEL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,VZAMAHEL XIBALBA
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,ZA MAHEL
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,quc,ZAMAHEL
UTIW,Utiw,animal,quc,VTIU
UTZA'M_ACHIJ,Utza'm Achij,oficio,quc,VTZAM ACHIH
UTZUTZIL_JOM,Utz'utz'il jom,lugar,quc,V ZUTZIL HOM
WA,Wa,objeto,quc,QUEVA IC
WA,Wa,objeto,quc,QUEVAIC
WA,Wa,objeto,quc,VA
WA,Wa,objeto,quc,VAIN
WACH_SOT,WACH_SOT,,quc,VACH ZOT
WAJXALAJUJ,Wajxalajuj,topónimo,quc,VAHXA LAHUH
