entity_id,label,type,edition,mention_count,locations
JUNAJPU_UTIW,Junajpu Utiw,deidad,ajtzibab,2,"[""283"", ""306""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,christenson,3,"[""20"", ""500"", ""555""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,christenson_english_prose,3,"[""1"", ""6"", ""7""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,christenson_ximenez,3,"[""2"", ""7"", ""8""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,colop,3,"[""0"", ""3"", ""4""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,tedlock,3,"[""1.102"", ""1.2"", ""1.96""]"
JUNAJPU_UTIW,Junajpu Utiw,deidad,ximenez,3,"[""1"", ""6"", ""7""]"
JUNAJPU_WUCH,Junajpu Wuch',deidad,ajtzibab,2,"[""283"", ""306""]"
JUNAJPU_WUCH,Junajpu Wuch',deidad,christenson,3,"[""19"", ""499"", ""554""]"
JUNAJPU_WUCH,Junajpu Wuch',deidad,christenson_english_prose,3,"[""1"", ""6"", ""7""]"
JUNAJPU_WUCH,Junajpu Wuch',deidad,colop,3,"[""0"", ""3"", ""4""]"
JUNAJPU_WUCH,Junajpu Wuch',deidad,tedlock,3,"[""1.102"", ""1.2"", ""1.96""]"
JUNAJPU_WUCH',JUNAJPU_WUCH',,christenson_ximenez,1,"[""8""]"
JUNAJPU_WUCH',JUNAJPU_WUCH',,ximenez,1,"[""7""]"
JUN_B'ATZ,JUN_B'ATZ,,christenson_ximenez,27,"[""17"", ""18"", ""23"", ""25"", ""26""]"
JUN_B'ATZ,JUN_B'ATZ,,ximenez,23,"[""16"", ""17"", ""22"", ""24"", ""25""]"
JUN_B'ATZ',Jun B'atz',deidad,ajtzibab,1,"[""1184""]"
JUN_B'ATZ',Jun B'atz',deidad,christenson,27,"[""1744"", ""1763"", ""1773"", ""1800"", ""1908"", ""1914"", ""2020"", ""2510"", ""2517"", ""2541"", ""2563"", ""2595"", ""2625"", ""2689"", ""2695"", ""2703"", ""2725"", ""2743"", ""2747"", ""2757"", ""2765"", ""2797"", ""2833"", ""2861"", ""2912"", ""2993"", ""3012""]"
JUN_B'ATZ',Jun B'atz',deidad,colop,1,"[""11""]"
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,ajtzibab,26,"[""1197"", ""1203"", ""1217"", ""1288"", ""1291"", ""1380"", ""1802"", ""1805"", ""1821"", ""1835"", ""1862"", ""1878"", ""1930"", ""1934"", ""1940"", ""1954"", ""1964"", ""1967"", ""1976"", ""1979"", ""2000"", ""2033"", ""2056"", ""2093"", ""2157"", ""2168""]"
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,christenson_ximenez,28,"[""13"", ""15"", ""23"", ""25"", ""26"", ""27"", ""37"", ""61"", ""62"", ""64"", ""65"", ""70"", ""71"", ""74"", ""75"", ""80"", ""81""]"
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,colop,26,"[""11"", ""12"", ""16"", ""17"", ""18""]"
JUN_B'ATZ'_JUN_CHOWEN,Jun B'atz' Jun Chowen,grupo de deidades,ximenez,25,"[""12"", ""14"", ""22"", ""24"", ""25"", ""26"", ""36"", ""60"", ""63"", ""64"", ""69"", ""70"", ""73"", ""80""]"
JUN_CHOWEN,Jun Chowen,deidad,ajtzibab,1,"[""1185""]"
JUN_CHOWEN,Jun Chowen,deidad,christenson,27,"[""1745"", ""1764"", ""1774"", ""1801"", ""1909"", ""1915"", ""2021"", ""2511"", ""2518"", ""2542"", ""2564"", ""2596"", ""2626"", ""2690"", ""2696"", ""2704"", ""2726"", ""2744"", ""2748"", ""2758"", ""2766"", ""2798"", ""2834"", ""2862"", ""2913"", ""2994"", ""3013""]"
JUN_CHOWEN,Jun Chowen,deidad,christenson_english_prose,27,"[""16"", ""17"", ""22"", ""23"", ""24""]"
JUN_CHOWEN,Jun Chowen,deidad,christenson_ximenez,26,"[""17"", ""18"", ""23"", ""25"", ""26""]"
JUN_CHOWEN,Jun Chowen,deidad,colop,1,"[""11""]"
JUN_CHOWEN,Jun Chowen,deidad,ximenez,24,"[""16"", ""17"", ""22"", ""24"", ""25""]"
JUN_JUNAJPU,Jun Junajpu,deidad,christenson,32,"[""1733"", ""1738"", ""1742"", ""1749"", ""1766"", ""1775"", ""1892"", ""1896"", ""1904"", ""1911"", ""1922"", ""1966"", ""2030"", ""2032"", ""2088"", ""2137"", ""2148"", ""2201"", ""2205"", ""2228"", ""2240"", ""2246"", ""2254"", ""2261"", ""2353"", ""2414"", ""2550"", ""2555"", ""3219"", ""3346"", ""4649"", ""4764""]"
JUN_JUNAJPU,Jun Junajpu,deidad,christenson_english_prose,34,"[""16"", ""17"", ""19"", ""20"", ""21"", ""22"", ""25"", ""27"", ""40""]"
JUN_JUNAJPU,Jun Junajpu,deidad,christenson_ximenez,22,"[""11"", ""16"", ""21"", ""22"", ""25"", ""27"", ""29"", ""42"", ""46"", ""47"", ""48"", ""51"", ""53"", ""69"", ""7"", ""73""]"
JUN_JUNAJPU,Jun Junajpu,deidad,colop,33,"[""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""18"", ""19"", ""24""]"
JUN_JUNAJPU,Jun Junajpu,deidad,tedlock,18,"[""3.1056"", ""3.1094"", ""3.14"", ""3.140"", ""3.143"", ""3.144"", ""3.146"", ""3.148"", ""3.151"", ""3.168"", ""3.212"", ""3.261"", ""3.263"", ""3.4"", ""3.50"", ""3.6"", ""3.7"", ""3.8""]"
JUN_JUNAJPU,Jun Junajpu,deidad,ximenez,22,"[""10"", ""15"", ""20"", ""24"", ""26"", ""28"", ""41"", ""45"", ""46"", ""47"", ""50"", ""52"", ""6"", ""68"", ""69"", ""72""]"
JUN_KAME',Jun Kame',deidad,ajtzibab,14,"[""1429"", ""1773"", ""1779"", ""1786"", ""2689"", ""2690"", ""2692"", ""2693"", ""2774"", ""2814"", ""3327"", ""3480"", ""3541"", ""3542""]"
JUN_KAME',Jun Kame',deidad,christenson,40,"[""1805"", ""1824"", ""1830"", ""1918"", ""1976"", ""1991"", ""2079"", ""2092"", ""2142"", ""2207"", ""2221"", ""2233"", ""2241"", ""2378"", ""2441"", ""2484"", ""2491"", ""2496"", ""3350"", ""3530"", ""3624"", ""3628"", ""3629"", ""3723"", ""3759"", ""3793"", ""3901"", ""3929"", ""3979"", ""4099"", ""4316"", ""4337"", ""4400"", ""4518"", ""4533"", ""4569"", ""4577"", ""4583"", ""4597"", ""4600""]"
JUN_KAME',Jun Kame',deidad,christenson_english_prose,39,"[""16"", ""17"", ""19"", ""21"", ""27"", ""28"", ""29"", ""33"", ""35"", ""37"", ""38"", ""39""]"
JUN_KAME',Jun Kame',deidad,christenson_ximenez,41,"[""17"", ""18"", ""19"", ""22"", ""29"", ""30"", ""31"", ""35"", ""37"", ""39"", ""40"", ""41""]"
JUN_KAME',Jun Kame',deidad,colop,13,"[""13"", ""15"", ""21"", ""22"", ""23"", ""24""]"
JUN_KAME',Jun Kame',deidad,tedlock,15,"[""3.1009"", ""3.1041"", ""3.1042"", ""3.21"", ""3.237"", ""3.241"", ""3.243"", ""3.617"", ""3.621"", ""3.622"", ""3.65"", ""3.681"", ""3.704"", ""3.931"", ""3.94""]"
JUN_KAME',Jun Kame',deidad,ximenez,39,"[""16"", ""17"", ""18"", ""21"", ""28"", ""29"", ""30"", ""34"", ""36"", ""38"", ""39"", ""40""]"
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,christenson_ximenez,107,"[""101"", ""108"", ""17"", ""18"", ""19"", ""22"", ""29"", ""30"", ""31"", ""39"", ""40"", ""41"", ""53"", ""65"", ""66"", ""67"", ""74"", ""75"", ""76"", ""77"", ""78"", ""79"", ""80"", ""81"", ""82"", ""83"", ""86"", ""87"", ""88"", ""89"", ""99""]"
JUN_KAME'_WUQUB'_KAME,JUN_KAME'_WUQUB'_KAME,,ximenez,93,"[""16"", ""17"", ""18"", ""21"", ""28"", ""29"", ""30"", ""38"", ""39"", ""40"", ""52"", ""64"", ""65"", ""66"", ""73"", ""74"", ""75"", ""76"", ""77"", ""78"", ""80"", ""81"", ""82"", ""85"", ""86"", ""87"", ""92"", ""94"", ""96""]"
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,ajtzibab,27,"[""1219"", ""1232"", ""1237"", ""1294"", ""1341"", ""1348"", ""1440"", ""1481"", ""1530"", ""1541"", ""1550"", ""1558"", ""1671"", ""1731"", ""2442"", ""2612"", ""2848"", ""2958"", ""2975"", ""3016"", ""3129"", ""3314"", ""3384"", ""3494"", ""3522"", ""3527"", ""3532""]"
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,christenson_ximenez,1,"[""68""]"
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,colop,27,"[""11"", ""12"", ""13"", ""14"", ""15"", ""19"", ""20"", ""22"", ""23"", ""24""]"
JUN_KAME'_WUQUB'_KAME',Jun Kame' Wuqub' Kame',grupo de deidades,ximenez,1,"[""67""]"
JUN_RAQAN,Jun Raqan,deidad,ajtzibab,3,"[""1322"", ""1656"", ""97""]"
JUN_RAQAN,Jun Raqan,deidad,christenson,1,"[""1949""]"
JUN_RAQAN,Jun Raqan,deidad,christenson_english_prose,15,"[""14"", ""16"", ""20"", ""3"", ""33"", ""46"", ""47"", ""5"", ""7"", ""79"", ""8""]"
JUN_RAQAN,Jun Raqan,deidad,christenson_ximenez,21,"[""12"", ""15"", ""17"", ""18"", ""21"", ""35"", ""5"", ""50"", ""51"", ""7"", ""8"", ""87"", ""9""]"
JUN_RAQAN,Jun Raqan,deidad,colop,5,"[""1"", ""11"", ""12"", ""15""]"
JUN_RAQAN,Jun Raqan,deidad,recinos,16,"[""1.1.18"", ""1.1.19"", ""1.1.32"", ""1.2.15"", ""1.2.47"", ""1.3.10"", ""1.9.3"", ""1.9.6"", ""1.9.8"", ""2.1.15"", ""2.11.11"", ""2.3.27"", ""3.2.32"", ""3.3.26"", ""4.11.23""]"
JUN_RAQAN,Jun Raqan,deidad,ximenez,19,"[""11"", ""14"", ""16"", ""17"", ""20"", ""34"", ""4"", ""49"", ""50"", ""6"", ""7"", ""8""]"
JUN_TOJ,Jun Toj,deidad,ajtzibab,1,"[""4608""]"
JUN_TOJ,Jun Toj,deidad,christenson,1,"[""6258""]"
JUN_TOJ,Jun Toj,deidad,christenson_english_prose,1,"[""56""]"
JUN_TOJ,Jun Toj,deidad,christenson_ximenez,1,"[""61""]"
JUN_TOJ,Jun Toj,deidad,colop,1,"[""29""]"
JUN_TOJ,Jun Toj,deidad,recinos,2,"[""3.10.4"", ""4.11.2""]"
JUN_TOJ,Jun Toj,deidad,tedlock,1,"[""4.401""]"
JUN_TOJ,Jun Toj,deidad,ximenez,1,"[""60""]"
JUN_WINAQ,jun winaq,persona,ajtzibab,4,"[""3485"", ""3490"", ""3492"", ""4156""]"
JUN_WINAQ,jun winaq,persona,christenson,6,"[""106"", ""4525"", ""4529"", ""4531"", ""4536"", ""5556""]"
JUN_WINAQ,jun winaq,persona,christenson_english_prose,5,"[""38"", ""51"", ""56""]"
JUN_WINAQ,jun winaq,persona,christenson_ximenez,2,"[""55""]"
JUN_WINAQ,jun winaq,persona,colop,6,"[""1"", ""23"", ""28""]"
JUN_WINAQ,jun winaq,persona,tedlock,7,"[""1.100"", ""1.179"", ""3.1011"", ""4.192"", ""4.365"", ""4.368""]"
JUN_WINAQ,jun winaq,persona,ximenez,3,"[""28"", ""54""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,ajtzibab,2,"[""1315"", ""1321""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,christenson,2,"[""1940"", ""1948""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,christenson_english_prose,2,"[""17""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,christenson_ximenez,2,"[""18""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,colop,2,"[""12""]"
JURAQAN_TUKUR,Juraqan Tukur,deidad,ximenez,2,"[""17""]"
K'AJB'A_JA,K'ajb'a Ja,lugar,christenson,1,"[""8252""]"
K'AJB'A_JA,K'ajb'a Ja,lugar,christenson_english_prose,1,"[""78""]"
K'AJB'A_JA,K'ajb'a Ja,lugar,colop,1,"[""43""]"
K'AJIM_JAL,K'ajim Jal,objeto,ajtzibab,1,"[""3299""]"
K'AJIM_JAL,K'ajim Jal,objeto,christenson,1,"[""4296""]"
K'AJIM_JAL,K'ajim Jal,objeto,christenson_english_prose,1,"[""35""]"
K'AJIM_JAL,K'ajim Jal,objeto,colop,1,"[""23""]"
K'AJIM_JAL,K'ajim Jal,objeto,recinos,1,"[""2.12.10""]"
K'AJOLOM,K'ajolom,deidad,ajtzibab,16,"[""153"", ""17"", ""177"", ""180"", ""195"", ""210"", ""242"", ""3701"", ""3735"", ""3752"", ""3774"", ""3776"", ""3842"", ""3865"", ""3994"", ""75""]"
K'AJOLOM,K'ajolom,deidad,christenson,15,"[""141"", ""18"", ""287"", ""335"", ""344"", ""393"", ""438"", ""4824"", ""4887"", ""4924"", ""4957"", ""4965"", ""5075"", ""5107"", ""5318""]"
K'AJOLOM,K'ajolom,deidad,christenson_ximenez,62,"[""10"", ""100"", ""107"", ""11"", ""17"", ""2"", ""21"", ""22"", ""29"", ""4"", ""41"", ""42"", ""43"", ""44"", ""46"", ""48"", ""50"", ""51"", ""53"", ""6"", ""64"", ""69"", ""7"", ""70"", ""71"", ""73"", ""81"", ""83"", ""86"", ""87""]"
K'AJOLOM,K'ajolom,deidad,colop,16,"[""0"", ""1"", ""2"", ""25"", ""26"", ""27"", ""3""]"
K'AJOLOM,K'ajolom,deidad,recinos,2,"[""0.1.2"", ""3.3.26""]"
K'AJOLOM,K'ajolom,deidad,ximenez,53,"[""1"", ""10"", ""14"", ""16"", ""20"", ""21"", ""28"", ""3"", ""40"", ""41"", ""43"", ""45"", ""47"", ""49"", ""5"", ""50"", ""52"", ""6"", ""63"", ""68"", ""69"", ""72"", ""80"", ""82"", ""86"", ""9"", ""93""]"
K'ANTI',K'anti',animal,ajtzibab,4,"[""151"", ""4431"", ""4546"", ""4551""]"
K'ANTI',K'anti',animal,christenson_english_prose,3,"[""4"", ""56""]"
K'ANTI',K'anti',animal,christenson_ximenez,4,"[""59"", ""6"", ""61""]"
K'ANTI',K'anti',animal,colop,4,"[""2"", ""28"", ""29""]"
K'ANTI',K'anti',animal,ximenez,4,"[""5"", ""58"", ""60""]"
K'ASAM_AJ,K'asam Aj,lugar,ajtzibab,3,"[""3646"", ""3650"", ""3652""]"
K'ASAM_AJ,K'asam Aj,lugar,christenson,3,"[""4743"", ""4751"", ""4754""]"
K'ASAM_AJ,K'asam Aj,lugar,colop,3,"[""24""]"
K'AWEX,K'awex,objeto,ajtzibab,1,"[""3742""]"
K'AWEX,K'awex,objeto,christenson,1,"[""4898""]"
K'AWEX,K'awex,objeto,christenson_english_prose,1,"[""42""]"
K'AWEX,K'awex,objeto,christenson_ximenez,1,"[""46""]"
K'AWEX,K'awex,objeto,colop,1,"[""25""]"
K'AWEX,K'awex,objeto,recinos,1,"[""3.1.10""]"
K'AWEX,K'awex,objeto,tedlock,1,"[""4.14""]"
K'AWEX,K'awex,objeto,ximenez,1,"[""45""]"
K'AYALA',K'ayala',topónimo,ajtzibab,2,"[""3723"", ""3743""]"
K'AYALA',K'ayala',topónimo,christenson,2,"[""4862"", ""4906""]"
K'AYALA',K'ayala',topónimo,christenson_english_prose,2,"[""42""]"
K'AYALA',K'ayala',topónimo,christenson_ximenez,2,"[""45"", ""46""]"
K'AYALA',K'ayala',topónimo,colop,2,"[""25""]"
K'AYALA',K'ayala',topónimo,ximenez,2,"[""44"", ""45""]"
K'EL,K'el,animal,ajtzibab,1,"[""3726""]"
K'EL,K'el,animal,christenson,1,"[""4869""]"
K'EL,K'el,animal,christenson_english_prose,1,"[""42""]"
K'EL,K'el,animal,christenson_ximenez,3,"[""4"", ""46"", ""81""]"
K'EL,K'el,animal,colop,1,"[""25""]"
K'EL,K'el,animal,recinos,1,"[""3.1.7""]"
K'EL,K'el,animal,ximenez,3,"[""3"", ""34"", ""45""]"
K'ELETZU,K'eletzu,animal,ajtzibab,1,"[""4519""]"
K'ELETZU,K'eletzu,animal,christenson,1,"[""6105""]"
K'ELETZU,K'eletzu,animal,christenson_english_prose,1,"[""56""]"
K'ELETZU,K'eletzu,animal,christenson_ximenez,1,"[""61""]"
K'ELETZU,K'eletzu,animal,colop,1,"[""29""]"
K'ELETZU,K'eletzu,animal,tedlock,3,"[""4.356"", ""4.8"", ""5.27""]"
K'ELETZU,K'eletzu,animal,ximenez,1,"[""60""]"
K'ENECH_AJAW,K'enech Ajaw,linaje,christenson,1,"[""5176""]"
K'ENECH_AJAW,K'enech Ajaw,linaje,christenson_ximenez,1,"[""51""]"
K'ENECH_AJAW,K'enech Ajaw,linaje,recinos,1,"[""3.3.7""]"
K'ENECH_AJAW,K'enech Ajaw,linaje,tedlock,1,"[""4.81""]"
K'ENECH_AJAW,K'enech Ajaw,linaje,ximenez,1,"[""50""]"
K'IKAB,K'IKAB,,ximenez,3,"[""11"", ""7"", ""81""]"
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,christenson_english_prose,12,"[""75"", ""76"", ""78"", ""79"", ""81""]"
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,christenson_ximenez,11,"[""27"", ""8"", ""82"", ""83"", ""86"", ""87"", ""89""]"
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,recinos,12,"[""4.10.11"", ""4.10.18"", ""4.10.24"", ""4.10.25"", ""4.10.27"", ""4.10.4"", ""4.10.5"", ""4.10.6"", ""4.11.43"", ""4.11.7"", ""4.12.12"", ""4.12.9""]"
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,tedlock,14,"[""5.205"", ""5.206"", ""5.213"", ""5.216"", ""5.217"", ""5.225"", ""5.236"", ""5.244"", ""5.245"", ""5.249"", ""5.283"", ""5.318"", ""5.338"", ""5.341""]"
K'IKAB'_KQDIEZ,K'IKAB'_KQDIEZ,,ximenez,11,"[""26"", ""7"", ""81"", ""82"", ""85"", ""86"", ""87""]"
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,christenson_ximenez,6,"[""37"", ""55"", ""82"", ""83""]"
K'IKAB'_KQSIETE,K'IKAB'_KQSIETE,,ximenez,6,"[""36"", ""54"", ""81"", ""82""]"
K'IM,K'im,objeto,ajtzibab,4,"[""164"", ""3608"", ""4664"", ""60""]"
K'IM,K'im,objeto,christenson,5,"[""115"", ""307"", ""3139"", ""4685"", ""6346""]"
K'IM,K'im,objeto,christenson_english_prose,1,"[""57""]"
K'IM,K'im,objeto,christenson_ximenez,5,"[""27"", ""4"", ""42"", ""6"", ""62""]"
K'IM,K'im,objeto,colop,5,"[""1"", ""18"", ""2"", ""24"", ""30""]"
K'IM,K'im,objeto,tedlock,1,"[""4.420""]"
K'IM,K'im,objeto,ximenez,4,"[""26"", ""3"", ""41"", ""5""]"
K'O'AJAW,K'O'AJAW,,christenson_ximenez,1,"[""70""]"
K'O'AJAW,K'O'AJAW,,ximenez,1,"[""69""]"
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,christenson_english_prose,83,"[""11"", ""14"", ""16"", ""17"", ""19"", ""20"", ""29"", ""38"", ""39"", ""47"", ""50"", ""61"", ""64"", ""65"", ""66"", ""68"", ""69"", ""71"", ""72"", ""74"", ""75"", ""76"", ""82"", ""83"", ""84"", ""85"", ""86""]"
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,christenson_ximenez,2,"[""100"", ""71""]"
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,recinos,3,"[""4.5.4"", ""4.6.14"", ""4.6.5""]"
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,tedlock,109,"[""2.52"", ""2.53"", ""2.60"", ""2.61"", ""2.75"", ""2.85"", ""3.1002"", ""3.1007"", ""3.1011"", ""3.1022"", ""3.1041"", ""3.1046"", ""3.154"", ""3.155"", ""3.179"", ""3.181"", ""3.183"", ""3.29"", ""3.705"", ""3.72"", ""3.786"", ""3.789"", ""3.90"", ""3.978"", ""3.985"", ""3.994"", ""4.163"", ""4.577"", ""4.578"", ""4.580"", ""4.583"", ""4.711"", ""4.721"", ""4.86"", ""5.105"", ""5.115"", ""5.131"", ""5.136"", ""5.139"", ""5.15"", ""5.153"", ""5.154"", ""5.16"", ""5.163"", ""5.165"", ""5.166"", ""5.167"", ""5.168"", ""5.170"", ""5.181"", ""5.186"", ""5.187"", ""5.191"", ""5.193"", ""5.194"", ""5.196"", ""5.198"", ""5.205"", ""5.246"", ""5.247"", ""5.257"", ""5.275"", ""5.307"", ""5.33"", ""5.355"", ""5.357"", ""5.360"", ""5.361"", ""5.380"", ""5.381"", ""5.382"", ""5.383"", ""5.385"", ""5.386"", ""5.387"", ""5.395"", ""5.397"", ""5.405"", ""5.406"", ""5.407"", ""5.408"", ""5.409"", ""5.410"", ""5.416"", ""5.66"", ""5.7"", ""5.72"", ""5.83"", ""5.84"", ""5.85"", ""5.86"", ""5.95"", ""5.97"", ""5.98""]"
K'O'AJAW_AKDOS,K'o'ajaw (gen. 2),persona,ximenez,2,"[""70"", ""93""]"
K'O'AKUL,K'o'akul,linaje,ajtzibab,2,"[""5280"", ""6202""]"
K'O'AKUL,K'o'akul,linaje,christenson_ximenez,1,"[""70""]"
K'O'AKUL,K'o'akul,linaje,colop,2,"[""35"", ""47""]"
K'O'AKUL,K'o'akul,linaje,recinos,2,"[""4.12.37"", ""4.5.3""]"
K'O'AKUL,K'o'akul,linaje,ximenez,1,"[""69""]"
K'O'AKUL_NJDOS,K'o'akul (gen. 2),persona,christenson_english_prose,2,"[""64"", ""83""]"
K'O'AKUTEK,K'O'AKUTEK,,christenson_ximenez,1,"[""70""]"
K'O'AKUTEK,K'O'AKUTEK,,ximenez,1,"[""69""]"
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,christenson_english_prose,4,"[""64"", ""65"", ""67"", ""83""]"
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,christenson_ximenez,3,"[""71"", ""73"", ""92""]"
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,recinos,4,"[""4.12.37"", ""4.5.3"", ""4.6.14"", ""4.6.5""]"
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,tedlock,4,"[""4.710"", ""5.33"", ""5.371"", ""5.6""]"
K'O'AKUTEK_NJDOS,K'o'akutek (gen. 2),persona,ximenez,2,"[""70"", ""72""]"
K'OCHAJUJ,K'ochajuj,linaje,ajtzibab,1,"[""6203""]"
K'OCHAJUJ,K'ochajuj,linaje,colop,1,"[""47""]"
K'OCHAJUJ_NJTRES,K'ochajuj (gen. 3),persona,recinos,1,"[""4.12.38""]"
K'OJAJ,K'ojaj,linaje,ajtzibab,1,"[""3912""]"
K'OJAJ,K'ojaj,linaje,christenson,1,"[""5175""]"
K'OJAJ,K'ojaj,linaje,christenson_english_prose,1,"[""47""]"
K'OJAJ,K'ojaj,linaje,christenson_ximenez,1,"[""51""]"
K'OJAJ,K'ojaj,linaje,colop,1,"[""27""]"
K'OJAJ,K'ojaj,linaje,recinos,1,"[""3.3.7""]"
K'OJAJ,K'ojaj,linaje,tedlock,1,"[""4.81""]"
K'OJAJ,K'ojaj,linaje,ximenez,1,"[""50""]"
K'OKA'IB,K'OKA'IB,,christenson_ximenez,1,"[""70""]"
K'OKA'IB,K'OKA'IB,,recinos,4,"[""4.5.2"", ""4.5.25"", ""4.6.14"", ""4.6.4""]"
K'OKA'IB,K'OKA'IB,,ximenez,1,"[""69""]"
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,christenson_english_prose,18,"[""64"", ""65"", ""67"", ""68"", ""81"", ""83"", ""85""]"
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,christenson_ximenez,13,"[""12"", ""22"", ""29"", ""31"", ""54"", ""56"", ""67"", ""70"", ""73"", ""81""]"
K'OKA'IB_KQDOS,K'oka'ib (gen. 2),persona,ximenez,14,"[""11"", ""21"", ""26"", ""28"", ""30"", ""53"", ""55"", ""66"", ""69"", ""72"", ""82""]"
K'OKAMEL_AKSIETE,K'okamel (gen. 7),persona,christenson_ximenez,1,"[""100""]"
K'OKAMEL_AKSIETE,K'okamel (gen. 7),persona,recinos,1,"[""4.12.64""]"
K'OKAMEL_AKSIETE,K'okamel (gen. 7),persona,tedlock,1,"[""5.402""]"
K'OKAMEL_AKSIETE,K'okamel (gen. 7),persona,ximenez,1,"[""93""]"
K'OKOSOM_AKCUATRO,K'okosom (gen. 4),persona,christenson_ximenez,1,"[""100""]"
K'OKOSOM_AKCUATRO,K'okosom (gen. 4),persona,tedlock,2,"[""3.422"", ""5.399""]"
K'OKOSOM_AKCUATRO,K'okosom (gen. 4),persona,ximenez,1,"[""93""]"
K'OOL,K'ool,lugar,christenson_english_prose,4,"[""3"", ""47"", ""7""]"
K'OOL,K'ool,lugar,christenson_ximenez,9,"[""44"", ""5"", ""7"", ""8"", ""87""]"
K'OOL,K'ool,lugar,colop,9,"[""1"", ""25"", ""3"", ""4"", ""43""]"
K'OOL,K'ool,lugar,ximenez,9,"[""4"", ""43"", ""6"", ""7"", ""86""]"
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,christenson_ximenez,3,"[""70"", ""89""]"
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,tedlock,3,"[""4.708"", ""4.741"", ""5.333""]"
K'OQAWIB_KQDOS,K'oqawib (gen. 2),persona,ximenez,3,"[""69"", ""87""]"
K'OTAL,K'otal,animal,ajtzibab,1,"[""5735""]"
K'OTAL,K'otal,animal,christenson,1,"[""7899""]"
K'OTAL,K'otal,animal,christenson_english_prose,4,"[""61"", ""74""]"
K'OTAL,K'otal,animal,christenson_ximenez,6,"[""61"", ""67"", ""81""]"
K'OTAL,K'otal,animal,colop,1,"[""41""]"
K'OTAL,K'otal,animal,tedlock,5,"[""4.358"", ""4.562"", ""4.574"", ""4.578"", ""5.189""]"
K'OTAL,K'otal,animal,ximenez,7,"[""60"", ""61"", ""66"", ""80""]"
K'OTK'OWACH,K'otk'owach,animal,christenson_english_prose,1,"[""8""]"
K'OTK'OWACH,K'otk'owach,animal,christenson_ximenez,1,"[""9""]"
K'OTK'OWACH,K'otk'owach,animal,colop,1,"[""5""]"
K'OTK'OWACH,K'otk'owach,animal,ximenez,1,"[""8""]"
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,christenson_ximenez,7,"[""74"", ""75"", ""86"", ""87"", ""89"", ""92""]"
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,recinos,13,"[""4.11.43"", ""4.11.7"", ""4.12.40"", ""4.12.43"", ""4.12.6"", ""4.12.7"", ""4.7.11"", ""4.7.13"", ""4.7.18"", ""4.7.25"", ""4.7.3"", ""4.8.0"", ""4.9.8""]"
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,tedlock,14,"[""5.105"", ""5.119"", ""5.186"", ""5.283"", ""5.318"", ""5.335"", ""5.336"", ""5.374"", ""5.377"", ""5.380"", ""5.66"", ""5.83"", ""5.85"", ""5.95""]"
K'OTUJA_KQCINCO,K'otuja (gen. 5),persona,ximenez,9,"[""73"", ""74"", ""85"", ""86"", ""87"", ""90""]"
