chap_num,line_num,eng_str,quc_str
7,541,Xmucane.,Xmuqane.
7,542,"May it be spoken,","Cha' taj,"
7,543,Then may it be sown.,Ta chawaxoq.
7,544,"Then may it dawn,","Ta saqiroq,"
7,545,"Our being called upon,","Qa sik'ixik,"
7,546,"Our being supported,","Qa toq'exik,"
7,547,Our being remembered,Qa na'b'axik
7,548,"By people framed,","Rumal winaq tz'aq,"
7,549,"People shaped,","Winaq b'it,"
7,550,"People effigies,","Winaq poy,"
7,551,People forms.,Winaq anom.
7,552,Listen!,Chata!
7,553,Be it so!,Chuxoq!
7,554,Reveal your names:,Chik'utun i b'i':
7,555,"Hunahpu Possum,","Junajpu Wuch',"
7,556,"Hunahpu Coyote,","Junajpu Utiw,"
7,557,"Twice She Who Has Borne Children,","Kamul Alom,"
7,558,"Twice He Who Has Begotten Sons,","Kamul K'ajolom,"
7,559,"Great Peccary,","Nim Aq,"
7,560,"Great Coati,","Nima Sis,"
7,561,"Jeweler,","Aj K'uwal,"
7,562,"Worker in Precious Stones,","Aj Yamanik,"
7,563,"Sculptor,","Aj Ch'ut,"
7,564,"Wood Worker,","Aj Tz'alam,"
7,565,"Creator of Blue/Green Plate,","Aj Raxa Laq,"
7,566,"Creator of Blue/Green Bowl,","Aj Raxa Sel,"
7,567,"Creator of Pine Resin Incense,","Aj Q'ol,"
7,568,"Master Artist,","Aj Toltecat,"
7,569,"Its Grandmother Day,","Rati't Q'ij,"
7,570,Its Grandmother Light.,Rati't Saq.
7,571,"You all are spoken to by our framing,","Kixuchaxik rumal qa tz'aq,"
7,572,Our shaping.,Qa b'it.
7,573,"Cast with grains of maize,","Chimala' chi ixim,"
7,574,"Of tz'ite,","Chi tz'ite,"
7,575,"Merely it will be made,","Xa chib'anatajik,"
7,576,"Merely also it will come out,","Xa pu chel apanoq,"
7,577,"It will be ground,","Chiq'ajaj,"
7,578,It will be chiseled out as well,Chiqak'otaj puch
7,579,"Its mouth,","U chi',"
7,580,"Its face wood,”","U wach che',”"
7,581,"They were told,","Xe'uchaxik,"
7,582,Masters of Days.,E Aj Q'ij.
7,583,"Then also its throwing down,","K'ate puch u qajik,"
7,584,"Its divining,","U q'ijilo'xik,"
7,585,"The casting of grains of maize,","Ri xmalik chi ixim,"
7,586,"Of tz'ite,","Chi tz'ite,"
7,587,"Days,","Q'ij,"
7,588,Shaping.,B'it.
7,589,"They said therefore the One Grandmother,","Xecha' k'u ri Jun Ati't,"
7,590,One Grandfather to them.,Jun Mama' chikech.
7,591,"This the grandfather,","Are' ri mama',"
7,592,"This master of tz'ite,","Are' aj tz'ite,"
7,593,Xpiyacoc his name.,Xpiyakok u b'i'.
7,594,"This therefore the grandmother,","Are' k'u ri ati't,"
7,595,"Mistress of Days,","Aj Q'ij,"
7,596,"Mistress of Shaping at its foot,","Aj B'it chi raqan,"
7,597,Xmucane her name.,Xmuqane u b'i'.
7,598,"They spoke therefore,","Xecha' k'ut,"
7,599,Then they began divination:,Ta xkitikib'a' q'ij:
7,600,"“Merely it shall be discovered,","“Xa chuk'ulu,"
7,601,Merely also it shall be found.,Xa pu churiqo.
7,602,Say it!,Chab'ij!
7,603,They hear our ears.,Kata qa xikin.
7,604,You speak!,"Kach'awik,"
7,605,May you talk!,Katzijon taj.
7,606,"Merely shall it be discovered the tree to be carved,","Xa chuk'ulu ri che' chajawaxik,"
7,607,To be chiseled out as well,Chik'otox puch
7,608,"By Framer,","Kumal Aj Tz'aq,"
7,609,Shaper.,Aj B'it.
7,610,"If this provider,","We are' tzuqul,"
7,611,"Sustainer,","Q'o'l,"
7,612,"Then may it be sown,","Ta chawaxoq,"
7,613,Then may it dawn.,Ta saqiroq.
7,614,"You grains of maize,","At ixim,"
7,615,"You tz'ite,","At tz'ite,"
7,616,"You days,","At q'ij,"
7,617,You shaping.,At b'it.
7,618,"You are called,","Katchokonik,"
7,619,"You are summoned,”","Kattaqentaj,”"
7,620,"It was said to grains of maize,","Xcha' chire ixim,"
7,621,"Tz'ite,","Tz'ite,"
7,622,"Days,","Q'ij,"
7,623,Shaping.,B'it.
7,624,"“Finish it hither,","“Katk'ix la uloq,"
7,625,You its Heart Sky.,At u K'u'x Kaj.
7,626,"Don't grind up his mouth,","Mak'ajisaj u chi',"
7,627,His face,U wach
7,628,"Sovereign,","Tepew,"
7,629,"Quetzal Serpent,”","Q'ukumatz,”"
7,630,They said.,Xecha'.
7,631,Then they spoke therefore its straightness:,Ta xkib'ij k'ut u suk'ulikil:
7,632,“Good this it will come to be the your effigy,“Utz are' chuxik ri i poy
7,633,Carved wood.,Ajam che'.
7,634,"It will speak,","Chich'awik,"
7,635,It will talk then it upon its face earth.,Chitzijon b'a la' chuwach ulew.
7,636,"Then be it so,” they said therefore.","Ta chuxoq,” xecha' k'ut."
7,637,Then they spoke,Ta xkib'ij.
7,638,"Straightaway were made effigies,","Ju suk' xb'anik poy,"
7,639,Carved wood.,Ajam che'.
7,640,"Like people in appearance,","Xe winaq wachinik,"
7,641,Like people in speech as well.,Xe winaq tzijonik puch.
7,642,This population,Are' winaqil
7,643,Its face earth.,U wach ulew.
7,644,"They came to be,","Xe'uxik,"
7,645,They multiplied.,"Xepoq'ik,"
7,646,"They had daughters,","Xeme'alanik,"
7,647,They had sons.,Xek'ajolanik.
7,648,"The effigies,","Ri poy,"
7,649,Carved wood.,Ajam che'.
7,650,"Not therefore there was their hearts,","Ma k'u ja b'i ki k'u'x,"
7,651,Not also there was their thoughts.,Ma pu ja b'i ki na'oj.
7,652,"Not remembered their Framer,","Mawi na'tal Kaj Tz'aq,"
7,653,Their Shaper.,Kaj B'it.
7,654,"Without purpose they walked,","Xaloq' xeb'inik,"
7,655,They crawled on their hands and knees.,Xechakanik.
7,656,Not they remembered then the its Heart Sky.,Mawi xkina'taj chik ri u K'u'x Kaj.
7,657,Thus they were weighed then.,Keje' k'ut xepaj chi wi.
7,658,"Merely its experimentation,","Xa u tijtob'exik,"
7,659,Merely also its demonstration of people.,Xa pu u wab'ab'exik chi winaq.
7,660,"They speak at first,","Kech'aw nab'ek,"
7,661,Merely dry their faces.,Xa chaqi'j ki wach.
7,662,"Not surely filled out their legs,","Ma na sonol kaqan,"
7,663,Their arms.,Ki q'ab'.
7,664,"There is not their blood,","Maja b'i ki kik'el,"
7,665,Their blood flow.,Ki komajil.
7,666,"There is not their sweat,","Maja b'i ki tiqowal,"
7,667,Their oil.,Ki kab'chiyal.
7,668,"Dry cheeks,","Chaqi'j q'o'tz,"
7,669,Masks their faces.,K'oj ki wach.
7,670,"They are stiff their legs,","Kapichipoj kaqan,"
7,671,Their arms.,Ki q'ab'.
7,672,"Rigid their bodies,","Kayeyoj ki tio'jil,"
7,673,Thus not they capable of understanding now,Keje' k'ut mawi xena'w chi wi
7,674,"Before his face Framer,","Chuwach Tz'aqol,"
7,675,"Shaper,","B'itol,"
7,676,"Givers of birth to them,","Alay kech,"
7,677,Givers of heart to them.,K'u'xlay kech.
7,678,"They first crowded with people,","E nab'e tzatz chi winaq,"
7,679,They came to be here upon its face earth.,Xe'uxik waral chuwach ulew.
8,680,"THEN therefore their end then,","K'ATE k'ut ki k'isik chik,"
8,681,"Their ruin,","Ki ma'ixik,"
8,682,"Their crushing as well,","Ki k'utuxik puch,"
8,683,"They were killed then,","Xekamisax chik,"
8,684,"Effigies,","Poy,"
8,685,Carved wood.,Ajam che'.
8,686,Then was planned their flood by its Heart Sky.,Ta xna'ojix ki b'utik rumal u K'u'x Kaj.
8,687,"Great flood was made, it came upon their heads,","Nima b'utik xb'anik, xpe pa ki wi',"
8,688,"The effigies,","Ri e poy,"
8,689,They of carved wood.,E ajam che'.
8,690,Tz'ite his body the man,Tz'ite u tio'jil ri achij
8,691,When he was carved,Ta xajaxik
8,692,"By Framer,","Rumal Tz'aqol,"
8,693,Shaper.,B'itol.
8,694,"Woman,","Ixoq,"
8,695,Reeds therefore,Sib'aq k'ut
8,696,Her body,U tio'jil
8,697,"Woman,","Ixoq,"
8,698,"Desired to enter by Framer,","Xraj okik rumal Tz'aqol,"
8,699,Shaper.,B'itol.
8,700,"Not they understood,","Mawi xena'wik,"
8,701,Not also they spoke,Ma pu xech'awik
8,702,"Before his face their Framer,","Chuwach Kaj Tz'aq,"
8,703,"Their Shaper,","Kaj B'it,"
8,704,"Maker of them,","B'anol ke,"
8,705,Creator of them.,Winaqirisay kech.
8,706,"Thus their being killed,","Keje' k'ut ki kamisaxik,"
8,707,They were flooded.,Xeb'utik.
8,708,It came great pine resin,Xpe nima q'ol
8,709,There from sky.,Chila' chi kaj.
8,710,"They came Chiselers of Faces their name,",Xe[pe] K'otk'o[l] Wach u b'i'
8,711,They chiseled out its seeds their faces [eyes].,Xk'otin uloq u b'aq' ki wach.
8,712,"They came Death Knives,","Xepe Kama Lotz,"
8,713,They cut off their heads.,Xqupin ula ki jolom.
8,714,"He came Crouching Jaguar,","Xpe Kotz' B'alam,"
8,715,He ate their flesh.,Xti'ow ki tio'jil.
8,716,"He came Striking Jaguar,","Xpe Tukum B'alam,"
8,717,He struck them.,Xtukuwik.
8,718,"They smashed their bones,","Xkich'o'wik ki b'aqil,"
8,719,Their tendons.,Kib'och'il.
8,720,"Ground up,","Xq'ajixik,"
8,721,Broken to pieces,Xmuchu'lixik
8,722,Their bones.,Ki b'aqil.
8,723,"Grinding up their faces,","K'ajisab'al ki wach,"
8,724,"Because there was not their understanding before her face their mother,","Rumal mawi ki na'wik chuwach ki chuch,"
8,725,"Before his face as well their father,","Chuwach puch ki qajaw,"
8,726,"The its Heart Sky,","Ri u K'u'x Kaj,"
8,727,Huracan his name.,Juraqan u b'i'.
8,728,By them was darkened its face earth.,Kumal xq'equ'marik u wach ulew.
8,729,"It began darkened rain,","Xtikarik q'eqal jab',"
8,730,"Day rain,","Q'ijil jab',"
8,731,Night rain.,Aq'ab'al jab'.
8,732,"Entered hither little animals,","Xok ula ch'uti chikop,"
8,733,Great animals.,Nima chikop.
8,734,"They were crushed their faces by trees,","Xq'ut ki wach rumal che',"
8,735,Stones.,Ab'aj.
8,736,"Spoke all their maize grinders,","Xch'awik ronojel ki ke'b'al,"
8,737,"Their griddles,","Ki xot,"
8,738,"Their plates,","Ki laq,"
8,739,"Their pots,","Ki b'o'j,"
8,740,"Their dogs,","Ki tz'i',"
8,741,"Their grinding stones,","Ki ka',"
8,742,"However many things,","Jaruj pa la',"
8,743,All crushed their faces.,Ronojel xq'utu ki wach.
8,744,“Pain you did to us.,“K'ax xib'an chiqe.
8,745,"You ate us,","Xojiti'o,"
8,746,"You now therefore,","Ix chi k'ut,"
8,747,"We will eat you now,”","Xkixqati' chik,”"
8,748,"Said the their dogs,","Xcha' ri ki tz'i',"
8,749,Their turkeys to them.,Kak' chikech.
8,750,This therefore the grinding stones:,Are' k'u ri ka':
8,751,"“We were ground fine by you,","“Xojk'ok'onik iwumal,"
8,752,"Every day,","Ju ta q'ij,"
8,753,"Every day,","Ju ta q'ij,"
8,754,"In the evening,","Xq'eq,"
8,755,"At dawn,","Saqirik,"
8,756,"Always,","Amaq'el,"
8,757,Holi!,Joli!
8,758,Holi!,Joli!
8,759,Huki!,Juki!
8,760,Huki!,Juki!
8,761,Our faces,Qa wach
8,762,By you.,Iwumal.
8,763,This then the first our service before your faces,Are' ta nab'e qa patan chiwach
8,764,You when first people.,Ix ta na winaq.
8,765,This day therefore you shall try,Wakamik k'ut xchitij
8,766,Our strength.,Qa chuq'ab'.
8,767,"We shall grind you like maize,","Xchiqake'j,"
8,768,"We shall grind also your flesh,”","Xchiqajok' puch i tio'jil,”"
8,769,Said the their grinding stones to them.,Xcha' ri ki ka' chike.
8,770,This therefore the their dogs said again when they spoke:,Are' k'u ri ki tz'i' xcha' chik ta xch'awik:
8,771,“Why because not you will give our food?,“Naqi pa rumal mawi chiya' qa wa?
8,772,"Merely we look,","Xa kojmuqunik,"
8,773,"Merely also you throw us out hither,","Xa pu kojikuxij uloq,"
8,774,You throw us also hither.,Kojitzaq pu uloq.
8,775,"Raised up thither,","Yakal ub'i,"
8,776,Our beating with sticks by you,Qa che'el iwumal
8,777,When you eat.,Ta kixwa'ik.
8,778,Only thus you spoke to us.,Xere kojiwucha'j wi.
8,779,"Not we speak,","Mawi kojch'awik,"
8,780,Not then therefore we received of you.,Ma ta k'u mi xojk'amik chiwe.
8,781,How not you understood?,Jupacha mawi mi xixna'wik?
8,782,You understood then therefore.,Xixna'w ta k'ut.
8,783,Behind you then therefore we were lost.,Chiwij ta k'ut xojsach wi.
8,784,This day therefore you shall try,Wakamik k'ut xchitij
8,785,Our teeth,Qa b'aq
8,786,That are in our mouths.,K'o pa qa chi'.
8,787,"We shall eat you,”","Xkixqati'o,”"
8,788,They said the dogs to them.,Xecha' ri tz'i' chike.
8,789,Then were crushed their faces.,Ta xq'ut ki wach.
8,790,"This now therefore the their griddles,","Are' chi k'u ri ki xot,"
8,791,"Their pots, spoke again to them:","Ki b'o'j, xch'aw chik chike:"
8,792,“Pain this,“K'ax wa'
8,793,You did to us.,Xib'an chiqe.
8,794,"Sooty our mouths,","Xaq qa chi',"
8,795,Sooty our faces.,Xaq qa wach.
8,796,Always we are thrown on its top fire.,Amaq'el oj tzaqal chuwi' q'aq'.
8,797,You burn us.,Kojik'ato.
8,798,"Not pain we felt, you shall try it therefore.","Mawi k'ax xqana'o, xchitij k'ut."
8,799,"We shall burn you,” said the their pots.","Xkixqaporoj,” xcha' ri ki b'o'j."
8,800,"All of them,","Ronojel,"
8,801,Were crushed their faces.,Xq'utu ki wach.
8,802,"These the stones,","Are' ri ab'aj,"
8,803,"The their hearthstones,","Ri ki xk'ub',"
8,804,"Would flatten them,","Chitaninik,"
8,805,"Would come from fire,","Chipe pa q'aq',"
8,806,"Landed on their heads,","Taqal chi ki jolom,"
8,807,Pain was done to them.,K'ax xb'an chike.
8,808,"They flee,","Anilab'ik,"
8,809,They hurry away now.,Kemalmalijab' chik.
8,810,"They want to climb up on its top houses,","Keraj aq'anik chuwi' ja,"
8,811,"Merely would fall apart houses, they are thrown off.","Xa chiwulij ja, ketzaq uloq."
8,812,"They want to climb up on its top trees,","Keraj aq'an chuwi' che',"
8,813,They are not supported hither by trees.,Kech'akix uloq ruma che'.
8,814,"They want to enter in caves,","Keraj ok pa jul,"
8,815,Merely would close up caves before their faces.,Xa chiyuch jul chikiwach.
8,816,"Thus their undoing people framed,","Keje' k'ut u kayojik winaq tz'aq,"
8,817,People shaped.,Winaq b'it.
8,818,"They demolished,","E tzixel,"
8,819,They overthrown as people.,E tzalatzoxel chi winaq.
8,820,"They were ruined,","Xma'ixik,"
8,821,They were crushed,Xq'utuxik
8,822,"Their mouths,","Ki chi',"
8,823,Their faces all of them.,Ki wach konojel.
8,824,"Said therefore these their descendents,","Xcha' k'ut are' retal,"
8,825,The spider monkeys,Ri k'oy
8,826,"That are in forest today,","K'o pa k'eche'laj wakamik,"
8,827,These were their descendents.,Are' xk'oje' wi retal.
8,828,Because merely wood,Rumal xa che'
8,829,Their flesh was placed,Ki tio'jil xkojik
8,830,"By Framer,","Rumal Aj Tz'aq,"
8,831,Shaper.,Aj B'it.
8,832,"These therefore the spider monkeys,","Are' k'u ri k'oy,"
8,833,Like people they would appear.,Keje' ri' winaq chiwachinik.
8,834,"Their descendents one generation people framed,","Retal ju le' winaq tz'aq,"
8,835,People shaped.,Winaq b'it.
8,836,"Merely effigies,","Xa poy,"
8,837,Merely also carved wood.,Xa pu ajam che'.
9,838,"WHILE therefore merely a little brightened its face earth, ARE k'ut xa jub'iq' saqnatanoj u wach ulew,",nan
9,839,"There is not sun,","Maja b'i q'ij,"
9,840,"One therefore aggrandises himself,","Jun k'ut kunimarisaj rib',"
9,841,Seven Macaw his name.,Wuqub' Kaqix u b'i'.
9,842,"Existed first sky,","K'o nab'e kaj,"
9,843,"Earth,","Ulew,"
9,844,"Merely it is dim its face sun,","Xa kamoymot u wach q'ij,"
9,845,Moon.,Ik'.
9,846,"It is said therefore this,","Kacha' k'u ri',"
9,847,Merely but its bright sign people that drowned.,Xa wi xere u saq etal winaq ri xb'utik.
9,848,Like enchanted person,Keje' ri' nawal winaq
9,849,His essence.,U k'oje'ik.
9,850,"“I great,","“In nim,"
9,851,I exist now over their heads,Kik'oje' chik chuwi'
9,852,"People framed,","Winaq tz'aq,"
9,853,People shaped.,Winaq b'it.
9,854,"I their sun,","In u q'ij,"
9,855,"I as well their light,","In pu u saq,"
9,856,I as well their moon.,In nay pu rik'il.
9,857,Then be it so.,Ta chuxoq.
9,858,Great my brightness.,Nim nu saqil.
9,859,"I walkway,","In b'inib'al,"
9,860,"I as well pathway for people,","In pu chakab'al rumal winaq,"
9,861,By precious metal.,Rumal puwaq.
9,862,Its seeds my face merely sparkle,U b'aq' nu wach xa katiltotik
9,863,"With glittering green/blue jewels,","Chi yamanik raxa k'uwal,"
9,864,"As well my teeth,","Nay pu we',"
9,865,"Green/blue brilliant with stones,","Rax kawakoj chi ab'aj,"
9,866,Like its face sky.,Keje' ri' u wa kaj.
9,867,"This therefore the my beak,","Are' k'u ri nu tza'm,"
9,868,"Brightly shining from a distance,","Saq julujuj chi naj,"
9,869,Like the moon.,Keje' ri ik'.
9,870,Precious metal therefore my throne.,Puwaq k'ut nu q'alib'al.
9,871,Still bright surface its face earth,K'a saq pak'e u wach ulew
9,872,When I go out hither,Ta kinel uloq
9,873,Before its face my throne.,Chuwach nu q'alib'al.
9,874,"Thus I sun,","Keje' k'ut in q'ij wi,"
9,875,"I as well moon,","In pu ik',"
9,876,"By light child of woman,","Rumal saqil al,"
9,877,Light son of man.,Saqil k'ajol.
9,878,Then be it so.,Ta chuxoq.
9,879,Because far away,Rumal chi naj
9,880,"It reaches my vision,” says the Seven Macaw.","Kopon wi nu wach,” cha' ri Wuqub' Kaqix. "
9,881,"Not therefore true this that sun the Seven Macaw,","Ma k'u qitzij are' ta q'ij ri Wuqub' Kaqix,"
9,882,"Only he aggrandises himself,","Xere kunimarisaj rib',"
9,883,"The his plumes,","Ri u xik',"
9,884,His precious metal.,U puwaq.
9,885,Only therefore reaches his face that where he sits.,Xere k'ut tokol wi u wach ri chiku'b'e wi.
9,886,Not surely everywhere then beneath sky arrives his face,Ma na ronojel ta u xe' kaj kopon wi u wach
9,887,"Before therefore truly is seen its face sun,","Maja' k'ut qi kiloq u wach q'ij,"
9,888,"Moon,","Ik',"
9,889,"Stars,","Ch'umil,"
9,890,Before it dawns.,Maja'oq kasaqiroq.
9,891,Thus he puffs himself up,Keje' k'ut kuq'ob'isaj wi rib'
9,892,The Seven Macaw,Ri Wuqub' Kaqix
9,893,"For days,","Chi q'ijil,"
9,894,For months.,Chi ik'il.
9,895,"Merely before it would be revealed,","Xa maja' chik'utunoq,"
9,896,It would be made manifest,Chiq'alajob'oq
9,897,"Its light sun,","U saqil q'ij,"
9,898,"Moon,","Ik',"
9,899,"Merely he desired greatness,","Xa xurayij nimal,"
9,900,Transcendence.,Ik'owen.
9,901,When then was made flood,Are ta xb'anik b'utik
9,902,Because of effigies carved wood.,Kumal poy ajam che'.
9,903,"Thus we shall tell now when he died Seven Macaw,","Keje' k'ut xchiqab'ij chik ta xkamik Wuqub' Kaqix,"
9,904,"When he was defeated,","Ta xch'akatajik,"
9,905,When were made people,Ta xb'anatajik winaq
9,906,"By Framer,","Rumal Aj Tz'aq,"
9,907,Shaper.,Aj B'it.
10,908,THIS its root,WA'E u xe'
10,909,"His defeat,","U ch'akatajik,"
10,910,Its shaking now as well his day Seven Macaw,U yiqoxik chi puch u q'ij Wuqub' Kaqix
10,911,"By two boys,","Kumal e kaib' k'ajolab',"
10,912,"Hunahpu his name one,","Junajpu u b'i' jun,"
10,913,Xbalanque his name second.,Xb'alanke u b'i' u kab'.
10,914,Merely gods.,Xa wi e k'ab'awil.
10,915,"Because evil they saw him,","Rumal itzel xkilo,"
10,916,The self-aggrandiser.,Ri nimarisay rib'.
10,917,He wanted its doing,Xraj u b'an
10,918,Before his face its Heart Sky.,Chuwach u K'u'x Kaj.
10,919,Said therefore the boys:,Xcha' k'u ri k'ajolab':
10,920,“Not good then it shall come to be.,“Mawi utz ta chuxoq.
10,921,Not will live people,Mawi chik'ase' winaq
10,922,Here,Waral
10,923,On its face earth.,Chuwach ulew.
10,924,Thus we will try blowgun shooting.,Keje' k'ut chiqatij wub'axik.
10,925,Above his food we will blowgun shoot him.,Chuwi' recha' chiqawub'aj wi.
10,926,There we will put his sickness.,Chiri' chiqakoj wi u yab'.
10,927,"Then finished his wealth,","Ta k'isoq u q'inomal,"
10,928,"His jade,","U xit,"
10,929,"His precious metals,","U puwaq,"
10,930,"His jewels,","U k'uwal,"
10,931,"His glittering things,","U yamanik,"
10,932,That which he keeps vigil over.,Ri kuk'ak'ab'ej.
10,933,Thus it will be done.,Keje' k'ut chub'ano.
10,934,All people not,Ronojel winaq mawi
10,935,These will be created,Are' chiwinaqir wi
10,936,"Glory this,","Q'aq'al ri',"
10,937,Merely precious metal.,Xa puwaq.
10,938,"Then be it so,”","Ta chuxoq,”"
10,939,They said the boys.,Xecha' ri k'ajolab'.
10,940,Each with blowgun,Jujun chi wub'
10,941,They shoulder each of them.,Kitelen ki kab' ichal.
10,942,"This therefore the Seven Macaw,","Are' k'u ri Wuqub' Kaqix,"
10,943,They two his sons.,E kaib' u k'ajol.
10,944,This first child the Zipacna.,Are' nab'e al ri Sipakna.
10,945,Second child then therefore the Cabracan.,U kab' al chi k'ut ri Kab'raqan.
10,946,"Chimalmat therefore her name their mother,","Chimalmat k'ut u b'i' ki chuch,"
10,947,His wife the Seven Macaw.,Rixoqil ri Wuqub' Kaqix.
10,948,"This therefore the Zipacna,","Are' k'u ri Sipakna,"
10,949,This would sustain,Are' chirecha'j
10,950,The great mountains--,Ri nima'q juyub'--
10,951,"The Chigag,","Ri Chi' Q'aq',"
10,952,"Hunahpu,","Junajpu,"
10,953,"Peculya,","Pekulya',"
10,954,"Xcanul,","Xkanul,"
10,955,"Macamob,","Makamob',"
10,956,"Huliznab,","Julisnab',"
10,957,Will be called their names mountains,Chuchaxik u b'i' juyub'
10,958,Existed when it dawns.,Xk'olik ta chisaqirik.
10,959,Merely one night they are created,Xa jun aq'ab' chiwinaqirik
10,960,By the Zipacna.,Rumal ri Sipakna.
10,961,"This now therefore the Cabracan would shake mountains, Are' ri' chi k'u ri Kab'raqan chisilab' juyub',",nan
10,962,"By him they would be made to tremble,","Rumal chineb'owik,"
10,963,"Small mountains,","Ch'uti juyub',"
10,964,Great mountains by him.,Nima juyub' rumal.
10,965,Merely as self-aggrandisement,Xa wi keje' nimarisab'al kib'
10,966,They did his sons Seven Macaw.,Xkib'ano u k'ajol Wuqub' Kaqix.
10,967,"“I this,","“In wa',"
