chunk_num,chunk_str,doc_id
78,chikech ri xtaj xpuch' ki b'i' re e kaib' q'apojib' utz chib'ek retal qa tzij iwuk' chiwoyob'ej na chiya' apanoq chikech ajawab' xe'uchax k'ut k'ate puch ki na'ojinik chik ri aj k'ixb' aj k'aj'b' xe'uchax ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam kixtz'ib'anoq oxib' k'ul chitz'ib'aj retal i k'oje'ik chopon kuk' amaq' chib'e kuk' ri e kaib' q'apojib' kech'ajo'nik chiya' ub'ik chike xe'uchax k'ut b'alam kitze b'alam aq'ab' majukutaj k'ate k'ut xetz'ib'anik kox ichal nab'e xtz'ib'an ri b'alam kitze b'alam u wachib'al xuxik xutz'ib'aj chuwach k'ul are' k'u ri chi b'alam aq'ab' kot chik u wachib'al xutz'ib'aj chuwach k'ul ta xtz'ib'an chi k'u ri majukutaj jumaj wonon jumaj sita'l u wachib'al u tz'ib' xutz'ib'aj chuwach k'ul xutzin k'ut ki tz'ib' kox ichal ox b'usaj xkitz'ib'aj k'ate k'ut ta xeb'e ki ya' k'ul ri xtaj xpuch' ki b'i' xecha' k'u ri b'alam kitze b'alam aq'ab' majukutaj wa'e retal i tzij kixoponik chikiwach ajawab' qitzij xch'aw ri tojil chiqech kixcha' nan chikiq'u'j k'u ri' k'ul chiya' chike xe'uchax k'ut ri q'apojib' ta xkipixab'aj ub'ik ta xeb'e k'ut xkuk'a'j ub'i ri tz'ib'an k'ul ta xe'opon k'ut ju su k'u xeki'kot ri ajawab' ta xil ki wach xekel u q'a kitz'onoxik ri q'apojib' ma xiwil u wach ri tojil xe'uchaxik xqil b'a la' xecha' k'u ri xtaj xpuch' utz b'a la' naqi pa retal xik'am uloq ma qitzij xech'aw ri ajawab' keje' ri' b'a ri retal ki makunik xkina' ri ajawab' ta xkiritaj k'u ri tz'ib'an k'ul kumal q'apojib' jumaj b'alam jumaj kot jumaj nay puch wonon sita'l u tz'ib'al u pam k'ul chiyulinik u wach ta xkirayij k'ut u wach k'ate xkikoj chikij ma k'u ja b'i xub'an ri b'alam u tz'ib'al nab'e'oq chirij ajaw nan kot u tz'ib'al xa utz xuna' ajaw chupan xawi,60 61
79,kasolowik chikiwach katz'onon u q'u'xik chikiwach konojel ta xok chi k'ut rox tz'ib'am k'ul chirij ajaw are' ri wonon sita'l u pam xukoj k'u chirij k'ate puch ta xti'ik u tio'jil rumal wonon sita'l mawi xch'ijtajik ma pu xkuyutaj ri ti'ob'al chikop ta k'u xuraquj k'ut u chi' ajaw rumal chikop xa tz'ib'am ki wachib'al chupan k'ul u tz'ib' majukutaj k'u rox tz'ib' ta xech'akataj wi k'ate puch ki yajik q'apojib' ri' rumal ajawab' ri xtaj xpuch' ki b'i' naqi pa chi k'ulal ri iwuk'a'm uloq apa xb'e i k'ama' wi ix k'axtok' xe'uchax ri q'apojib' ta xeyajik kich'akatajik chi k'u ri ronojel amaq' rumal tojil are' ta xkaj xb'e ta ki'ib'al wi tojil chikij xtaj xpuch' e ta joxol ch'ek xe'uxik chuk'u'x amaq' taqchi'b'al ta kexuxik ma k'u xb'anatajik ki ch'akatajik rumal e nawal winaq ri b'alam kitze b'alam aq'ab' majukutaj ta xena'ojin chi k'ut ronojel amaq' naqi pa kequch'aj qitzij nim ki k'oje'ik ta chuxoq xecha' k'ut ta xkikuch chik ki na'oj xa ta keqokib'ej keqakamisaj chiqawiq qib' chi ch'ab' chi pokob' ma pa oj k'i ma ja b'i jun kaib' chik chiqakanaj chike xecha' k'ut ta xk'am ki na'oj xa xuwiq rib' ronojel amaq' tzatz chi kamisanel ta xemolotajik ronojel amaq' e kamisanel are k'ut e k'o ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam are e k'o chuwi' juyub' jaq'awitz u b'i' juyub' e k'o wi xk'olo k'ut ki k'ajol chiri' chuwi' juyub' mawi e ta k'iya winaq ma na keje' ta ki k'iyal ri' u k'iyal amaq' xa sqaqi'n u wi' juyub' ki q'atem xa k'u cha' ta xna'ojix ki kamisaxik rumal amaq' ta xkikuch kib' konojel xepoponik xetaqo kib' konojel wa'e k'ute ki molowik kib' konojel amaq' e kawutal chik chi ch'ab' chi pokob' konojel mawi ajilan chi,61 62
80,puwaq ki kawub'al jeb'ejoj ki wachib'al konojel ajawab' achijab' qitzij b'anoj ki tzij konojel qitzij e kalab'il chuxik are' k'u ri tojil are' k'ab'awil are' pu chiqaq'ijila' xere ta chiqakanab'ij xecha' chi kib'il kib' xawi k'u kareta'maj ri tojil kaketa'maj nay pu ri b'alam kitze b'alam aq'ab' majukutaj kakita'o ta kana'ojixik rumal maja b'i ki waram ki yakalem xekawutaj k'ut ronojel cha aj lab'al k'ate k'ut xeyakatajik ronojel aj lab'al chaq'ab' taj xkokib'ej chi ki k'u'x ta xeb'ek ma k'u xe'oponik xa pa b'e xewaraj wi konojel ri aj lab'al k'ate puch ki ch'akatajik chik kumal ri b'alam kitze b'alam aq'ab' majukutaj xa k'u jun xewaraj wi pa b'e maja b'i chik xkina' chi kib' xek'iswarik konojel k'ate k'u u tikarik u mich'ik ki muquwach rumal ruk' kismachi' ta xkir k'u ri puwaq chi ki k'ul ruk' ki yachwach ruk' puch ki chachal are' k'u ri u qul ki ch'ami'y xere xkik'am ri puwaq k'ajisab'al ki wach xa pu mich'b'al kech xb'anik retal u nimal k'eche' winaq k'ate puch xek'astajik ju su xkichapala' ki yachwach ruk' u qul ki ch'ami'y maja b'i chi puwaq chi qul ruk' ki yachwach naqi pa mi xojk'amowik a'on chi naq mi xojmich'owik apa mi xpe wi mi xeleq'an qa puwaq xecha' k'ut konojel aj lab'al are' la' b'a ri lo e k'axtok' ke'eleqan winaq ma k'u chutzinik chiqaxib'ij ta qib' chike qi wi chiqokib'ej ki tinamit xawi xere chiqil u wach ri qa puwaq chiqab'an qech xecha' k'ut konojel amaq' xawi xere b'anoj tzij konojel xawi k'u ku'b'ul ki k'u'x ri aj k'ixb' aj k'ajb' e k'o chuwi' juyub' xawi xere nima na'oj kakib'ano ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ta xena'ojin k'ut b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam xkib'an k'oxtun chuchi' ki tinamit xa,62
81,tz'alam xa ch'ut xchikejb'ej rij ki tinamit k'ate xkib'an ri poy keje' ri winaq xuxik kumal k'ate xkichol chiri' chuwi' k'oxtun xawi xere k'o ki pokob' k'o pu ki ch'ab' xekawuxik xok ri yachwach puwaq pa ki wi' xok pu k'u xa poy xa pu ajam che' xkojow ri puwaq rech amaq' ri' xb'e ki k'ama' pa b'e are' xukawub'ej poy kumal xekotkomijik chirij tinamit k'ate puch ta xkitz'onoj chi ki na'oj chirech tojil we kojkamik we puch kojch'akatajik xecha' xoq' ki k'u'x chuwach ri tojil mixb'isonik in k'olik are' k'ut chikoj wa' chikech mixib'ij iwib' xe'uchax ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ta xya' uloq ri wonon sita'l are' k'ut xb'e ki k'ama' kuk'a'am ta xepetik k'ate xkiya'o chupan kajib' nima'q q'oq'ob' kajib' xk'oje' wi chirij tinamit xkitz'apij wi ri wonon sita'l chupan q'oq'ob' are' k'ulelab'al rech amaq' kumal xenik'wachix k'ut xemuqche'x k'ut xnik'ox ki tinamit rumal u samajel amaq' mawi e jarub' xecha' k'ut xere k'ut xul kila ri poy ajam che' kesilaje'ik kuk'ala on ki ch'ab' ki pokob' qitzij winaq kewachinik qitzij chi e kamisanel kewachinik ta xkil amaq' keki'kot k'ut ronojel amaq' mawi janik' xkilo tzatz ri amaq' chu k'oje'ik mawi ajilan chi winaq e aj lab'al e pu kamisanel e kamisay rech ri b'alam kitze b'alam aq'ab' majukutaj are k'o chuwi' juyub' jaq'awitz u b'i' e k'o wi are k'ut kokib'exik wa' xchiqab'ij chik are k'ut e k'o chiri' b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam xa jun e k'o wi chuwi' juyub' ruk' kixoqil kalk'u'al ta xepe k'ut ronojel aj lab'al e kamisanel mawi xa ka chuy ox chuy chi amaq' xkotkomij chirij tinamit ke'ominik e wiqitalik chi ch'ab' chi pokob' chikiq'osij ki chi' kelulutik kechaninik chi ominik ki yuyub' ki xulq'ab' ta xe'ok chuxe' tinamit,62 63
82,ma k'u ja b'i kakixib'ij kib' ri aj k'ixb' aj k'ajb' xa keka'y uloq chuchi' k'oxtum e cholon uloq ruk' kixoqil kalk'u'al xa ku'l ki k'u'x b'anoj kusuy tzij ri amaq' ta xe'aq'an k'ut chuwach juyub' xa k'u sqaqi'n chik mawi ketz'ako'nik chuchi' tinamit k'ate puch ta xjaq u wi' ri q'oq'ob' kajib' k'o wi chi tinamit ta xe'el k'u ri wonon sita'l keje' ri' sib' ta xel chupan ri jujun chi q'oq'ob' kutzin k'u ri aj lab'al rumal chikop taqatoj chub'aq' ki wach taqatoj puch chi ki tza'm chi ki chi' chi kaqan chi ki q'ab' a k'o wi xchib'e ki chapa' a'on k'o wi xchib'e ki maja' ronojel k'o wi wonon sita'l taqatoj chu ti'omal u b'aq' u wach xchikilij chu b'uchu je taq chikop chirij ri jujun chi winaq xeq'ab'arik rumal wonon sita'l mawi xchapataj chik ki ch'ab' ki pokob' kewonk'oyeje'ik chuwach taq ulew kelajajik xeqajik chuwach juyub' are k'ut mawi kakina' chik ta xekaq' chi ch'ab' xechoy chi ikaj xa b'olaj che' xkikoj chik b'alam kitze b'alam aq'ab' xok kixoqil e kamisanel xawi k'u xetzalij ri chajkar chik xa xel chik chi kaqan ronojel amaq' are xkiriq ki nab'e xe'utzinik xekamisaxik ma na xa sqaqi'n chi winaq xkamik mawi are xkam wi ri' xkitzayij chi ki k'u'x xa k'u chikop xok chike ma na k'u la' achijilal taj xkib'ano mawi ch'ab' mawi pokob' taj xek'am wi ta xeyoq'otajik ronojel amaq' xa k'u xe'elaj chik ri amaq' chikiwach ri b'alam kitze b'alam aq'ab' majukutaj toq'ob' qa wach ma ta kojkamik xecha' utz b'a la' xax ix wi kame'l chuxik ix aj patan chi b'e q'ij chi b'e saq xe'uchaxik keje' k'ut u ch'akatajik ronojel amaq' ri' kumal qa nab'e chuch qajaw chiri' xb'an wi chuwi' juyub' jaq'awitz u b'i'nam wakamik,63
83,are nab'e xetike wi chiri' xepoq' wi xek'iritaj wi xemi'alanik xek'ajolanik chuwi' jaq'awitz keki'kot chik ta xkich'ako ronojel amaq' chiri' ch'akatajinaq wi chuwi' juyub' keje' k'ut xkib'an ri' xkich'ak na amaq' ronojel amaq' k'ate k'ut xku'b'e ki k'u'x xetzijon chire ki k'ajol xnaqajoq kekamoq ta qi xeraj kamisaxik are' chik wi xchiqab'ij chik ki kamik b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ki b'i' xkina' k'ut ki kamik ki sachik ta xepixab'ik chirech ki k'ajol ma na e ta yab' ma pu kejilowik kepolow taj ta xkanaj ki tzij chire ki k'ajol are' ki b'i' ki k'ajol wa' e kaib' xuk'ajolaj b'alam kitze k'o kaib' u b'i' nab'e'al k'o kawib' chik u b'i' u kab'al u k'ajol b'alam kitze u mam u qajaw kaweqib' e chi wi k'u kaib' chik xuk'ajolaj b'alam aq'ab' are' ki b'i' wa' k'o akul u b'i' u nab'e u k'ajol k'o akutek chuchax chik u kab' u k'ajol b'alam aq'ab' rech nijaib'ab' xa k'u jun xuk'ajolaj majukutaj k'o ajaw u b'i' e oxib' xek'ajolanik maja b'i u k'ajol ri ik'i b'alam qitzij aj k'ixb' aj k'ajb' are' k'ut ki b'i' ki k'ajol ri' are' xkipixab'aj kanoq xa jun e k'o wi ki kaj ichal xeb'ixanik chi q'atat ki k'u'x choq' pu ki k'u'x chupan ki b'ixik qa muqu u b'i' ki b'ix xkib'ixaj ta xepixab' k'ut chire ki k'ajol ix qa k'ajol kojb'ek kojtzalij puch saqil tzij saqil pixab' qa pixab' chiwe mi k'u xixul k'a ka najt chi juyub'al ix qixoqil xecha' chire kixoqil chi ki jujunal xepixab'ik kojb'e chi qamaq' cholan chik qajawal kej leman chi kaj xa tzalijem xchiqab'ano mi xb'anatajik qa patan mi xtz'aqat qa q'ij kojina' k'ut mojisacho mojimes k'u taj puch chiwil na iwochoch i juyub'al puch kixtike' wi ta chuxoq kixb'e k'ut,63 64
84,chib'e iwila chik xojpe wi xcha' k'u ki tzij ta xepixab'ik ta xkanaj k'ut retal u k'oje'ik ri b'alam kitze are' i na'tab'al wech wa' xchinkanaj iwuk' are' i q'aq'al wa'e mi xnupixab'aj xnub'isoj xcha' k'ut ta xukanaj ri retal u k'oje'ik pisom q'aq'al chuchaxik mawi q'alaj u wach xa wi qi pislik xmawi kiron wi mawi q'alaj t'isb'al re rumal maji xilowik ta xpisik keje' k'ut ki pixab'ik ri' ta xesach k'ut chiri' chuwi' juyub' jaq'awitz ma na xemuq taj rumal kixoqil kalk'u'al mawi q'alaj ki sachik ta xesachik xere q'alaj ri ki pixab'ik loq' k'u ri pisom chikech xuxik are' nab'ab'al rech ki qajaw xa ju su xek'aton chuwach ki nab'ab'al rech ki qajaw are ta xwinaqir wi winaq kumal ajawab' ta xek'am chirij b'alam kitze tikarinaq wi u mam u qajaw q'awekib' xma k'o wi k'ut xkisach wi ri u k'ajol ri k'o kaib' k'o kawib' ki b'i' keje' k'ut ki kamik ri ki kaj ichal e nab'e qa mam qa qajaw ta xesachik ta xkanaj chik ki k'ajol chiri' chuwi' juyub' jaq'awitz xeyaluj chi wi ki k'ajol chiri' qajinaq chik yoq'otajinaq chi puch ki q'ij konojel amaq' maja b'i chik ki q'aq'al xa k'i e k'o chik xawi kuk'am kib' konojel ju ta q'ij chikina'b'aj ki qajaw nim u q'ij ri pisom chike mawi chikikiro xawi pislik chiri' kuk' pisom q'aq'al chuchaxik kumal ta xk'oji'k xb'i'naj puch ki q'u'n xya' kanoq rumal ki qajaw xa retal qi ki k'oje'ik ta xkib'ano keje' k'u ki sachik ki ma'ixik b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam e nab'e winaq xepe chila' ch'aqa palo chi releb'al q'ij ojeroq ke'ul waral ta xekamik e ri'j chik e aj k'ixb' aj k'ajb' ki b'i'nam k'ate puch ta xkik'u'xlaj ki b'ik chila' releb'al q'ij are' ki,64 65
85,k'u'xlan ri u pixab' ki qajaw mawi xkisacho xojeroq kekamoq ki qajaw xya' kixoqil amaq' xkiji'aj ta xech'oko ixoq e oxib' xecha' k'ut ta xeb'ek kojb'e chila' releb'al q'ij chila' xepe wi qa qajaw xecha' ta xkik'am ki b'e e oxib' chi k'ajolaxel k'o kaib' u b'i' jun u k'ajol b'alam kitze rech ronojel kaweqib' k'o akutek u b'i' k'ajol b'alam aq'ab' xa rech nijaib'ab' k'o ajaw u b'i' jun chik u k'ajol majukutaj rech ajaw k'iche' are' k'u ki b'i' ri' xeb'e chila' ch'aqa palo e oxib' ta xeb'ek xawi k'o ki na'oj k'o pu keta'mab'al ma na xa e ta winaq ki k'oje'ik xkipixab'aj kanoq ronojel katz ki ch'aq keki'kotik xeb'ek mawi kojkamik kojulik xecha' ta xeb'ek e oxib' xawi xere xe'ik'owik chuwi' palo ta xe'opon k'ut chila' releb'al q'ij ta xb'e ki k'ama' ri ajawarem are' k'ut u b'i' ajaw wa' rajawal aj releb'al q'ij xe'opon wi ta xe'opon k'ut chuwach ajaw nakxit u b'i' nima ajaw xa ju q'atol tzij tzatz rajawarem are' k'ut xya'w uloq retal ajawarem ronojel u wachinel ta xpetik retal aj popol aj pop k'am ja'il ta xpe k'ut retal u q'aq'al rajawarem puch aj pop aj pop k'am ja xk'is u ya' uloq nakxit u wachinel rajawarem are' taq u b'i' wa' muj q'alib'aj su' b'aq cham cham tatil q'an ab'aj tz'ikwil koj tz'ikwil b'alam jolom pich kej makutax t'ot' tatam k'us b'us kaxkon chiyom astapulul ronojel k'u kek'am ri xepetik ta xkik'am ula ri ch'aqa palo u tz'ib'al tulan u tz'ib'al xecha' chire k'i okinaq chupan chupan ki tzij k'ate puch ta xe'ulik chiri' chuwi' ki tinamit jaq'awitz u b'i' chiri' k'ut xekuch wi ronojel tamub' ilokab' xekuchu kib' ronojel amaq' xeki'kotik ta xe'ulik k'okaib' k'o akutek k'o ajaw xawi chiri' chik xkik'am,65 66 67
86,wi kajawarem amaq' xeki'kotik e rab'inaleb' e kaqchekeleb' aj tz'ikina ja xa retal xk'utun chikiwach ri u nimal ajawarem nim chik ki k'oje'ik chuxik amaq' ma nab'e xk'is ta qi k'ut kajawarem are e k'o chiri' jaq'awitz nan najt chi k'ut xkib'an chiri' chuwi' juyub' e k'i chik chi konojel chiri' k'ut xekam wi kixoqil b'alam kitze b'alam aq'ab' majukutaj ta xepetik xkoqotaj chi kanoq ri ki juyub'al jun chi juyub' xkitzukuj are ketik'e wi mawi ajilam juyub' xetik'e wi ta xekob'i'k ta xeb'i'naj puch chire xemolomanik xech'ijomanik e nab'e qa chuch e nab'e qa qajaw xecha' ojer taq winaq ta xkitzijoj ta xkitolob'a' pu kanajoq nab'e ki tinamit jaq'awitz u b'i' ta xe'ul chi k'u chiri' xkitikilib'ej chik jun tinamit chi k'ix u b'i' najt chi xkib'an chiri' chuwi' ju ch'ob' tinamit kemi'alanik kek'ajolanik puch chiri' ke e k'o taq wi are' taq kaji juyub' wa' xa jun xchok wi u b'i' ri ki tinamit xkik'ulub'a' ki mi'al ki k'ajol xaqi chikisipaj xa toq'ob'anik xa pu mayjanik chikib'ano rajil ki mi'al chikik'amo xa utz ki k'oje'ik xkib'ano ta xe'ik'o chiri' chuwi' ju taq ch'ob' chi tinamit wa' taq u b'i' e chi k'ix chi chak jumeta ja k'ulb'a kawinal u b'i' juyub' xeyaluj wi are k'ut kakinik'wachij ri juyub' ki tinamit puch ulaj juyub' kakitzukuj e k'u k'i chik chi konojel xa k'u kaminaqoq ri k'amol ajawarem releb'al q'ij e mamaxel chik xe'ul chiri' chuwi' jujun tinamit ma na xuk'am ki wach ri xe'ik'o wi je taq wi uloq k'axk'ol ra'il xkib'ano k'a u najt xkiriq wi ki tinamit e mamaxel e pu qajawixel wa' k'u u b'i' tinamit e xe'ul wi chi ismachi' k'ut u b'i' juyub' ki tinamit xek'oje' wi chi nay puch xe'amaq'elab' wi chiri' k'ut xkitij wi q'aq'al xk'aj,67 68
87,ki chun ki sajkab' chukaj le oq ajawab' xecha' k'u ri k'o nache' xu b'elejeb' kej ruk' puch q'alel ajaw ta xajawar k'ut ajaw k'o tuja ruk' istayul ki b'i' aj pop aj pop k'am ja xe'ajawar chiri' chi ismachi' utzilaj tinamit xuxik xkib'ano xa k'u oxib' ri nim ja xux chiri' chi ismachi' maja b'i'oq ri juwinaq kajib' chi nim ja k'a oxib' oq ki nim ja xa jun u nim ja kaweqib' xa k'u jun nim ja chuwach nijaib'ab' xa nay pu jun rech ajaw k'iche' xaqi kaib' chi kumatzil nim ja ri ka ch'ob' chi chinamit are e k'o chi ismachi' xa jun ki k'u'x maja b'i kitzelal ma pu ja b'i ki kayewal xa li'anik ajawarem maja b'i ki ch'a'oj ki yujuj puch xa saq xa amaq' k'o chi ki k'u'x maja b'i moxwachinik ma pu ja b'i q'aq'wachinik xkib'ano k'a ch'uti'noq ki q'aq'al maja ki kanuk'maijoq maja pu kanimaroq ta xkitij k'ut xkikowisaj pokob' chiri' chi ismachi' nan xretal ki q'aq'al retal nay pu ki nimal ta xil k'ut rumal ilokab' ta xwinaqir lab'al rumal ilokab' xraj ul kamisaxoq ri ajaw k'o tuja nan are' ri ajaw istayul xraj ki tijoj xraj tijox kumal ilokab' chi kamisanik ma k'u xel aponoq ki moxwachib'al chirij ajaw k'o tuja xa chikij xqaj wi ma nab'e xkam ta ri ajaw rumal ilokab' keje' k'ut u xe'najik yujuj ch'akimal lab'al puch xkokib'ej nab'e tinamit xeb'ek e kamisanel are' ta k'u xkaj ri sach ta u wach k'iche' xa ta ki tukel xajawarik chi ki k'u'x xa k'u are' xe'ul k'amoq xeteleche'xik xekanab'ix puch mawi jarub' chik xkolotaj chike ta xtiker k'ut pusunik xepus ri ilokab' chuwach k'ab'awil are' chik tojb'al ki mak xuxik rumal ajaw k'o tuja k'i chi k'ut xok chi munil,68
88,xe'alab'ilaxik xewinaqix puch xa xb'e kiya' kib' chi ch'akix rumal ki nuk'b'al lab'al chirij ajaw chirij siwan tinamit xmaixik xk'utux ta u wach rajawal k'iche' xraj ki k'u'x ma k'u xb'anatajik keje' k'ut u winaqirik u pusik winaq chuwa k'ab'awil ta xb'an ri pokob' lab'al u xe' ta xtikarik u pokob'axik tinamit chi ismachi' chila' xtikar wi u xe'najik q'aq'al rumal ri' xa xnim wi rajawarem k'iche' ajaw jumaj e nawal ajawab' xma k'o wi ki yoq'otaj wi xma k'o wi alachinaq chok chike xawi b'anol rech nimal ajawarem chiri' xe'najinaq wi chi ismachi' chiri' xnimar wi u k'ixik k'ab'awil chixib'in chik xuxib'ij pu rib' ronojel amaq' ch'uti amaq' nima amaq' xkiwachij rokik teleche' winaq xkipusu xkikamisaj rumal ki q'aq'al ki tepewal ri ajaw k'o tuja ajaw istayul ruk' nijaib'ab' ajaw k'iche' xa ox ch'ob' chi chinamit xk'oje' chiri' chi ismachi' u b'i' tinamit k'a chiri' chi nay puch xkitikib'a' wi wa'im uk'aja chirech ki mi'al ta xkisi'j uloq are' ki kuchb'al kib' ri oxib' chi nim ja u b'i' kumal chiri' k'ut chikuk'aj wi kuk'ia' chiri' puch chikiwej wi ki wa rajil kanab' rajil pu mi'al xa ki'kotem chi ki k'u'x ta xkib'ano xewa'ik xe'echa' chupan ki nim ja xa qa k'amowab'al xa pu qa paq'ub'al chirech qetal qa tzijel retal qa tzij chuwi' ixoq al achij al xecha' chila' xkob' wi uloq chila' puch xkib'ij wi ki chinamit kib' wuq amaq' kib' ki tikpan kib' qa k'ulel qib' oj qawikib' oj nijaib' oj pu ajaw k'iche' xecha' e oxib' chinamit oxib' puch nim ja najt k'ut xkib'an chiri' chi ismachi' ta xkiriq chik ta xkil puch jun chik tinamit xkoqotaj chiwi' ri chi ismachi' k'ate puch ta xeyakataj chi uloq xe'ul chiri' pa tinamit q'umarkaj u b'i' kumal k'iche' chuchaxik ta xe'ul,68 69
89,chik ajawab' k'o tuja ruk' q'ukumatz ruk' puch ronojel ajawab' xro k'exoq xro le'a puch winaq u xe' saq u xe' amaq' u xe' k'aslem winaqirem chiri' k'ut k'i xkib'an wi kochoch chiri' nay puch xkib'an wi rochoch k'ab'awil chu nik'ajal u wi' tinamit xkiya' wi ta xe'ulik ta xkitikilib'ej puch k'ate puch u nimarik chik kajawarem e k'i chik e pu tzatz chik ta xkina'ojij chik ki nim ja xemoloxik xejachajox puch rumal xwinaqir ki ch'a'oj xeq'aq'wachin chi kib' chuwi' rajil kanab' rajil ki mi'al rumal xa mawi chi tzaqon kuk'ia chikiwach are' chi k'ut u xe' chik ki jachowik kib' ta xkitzolb'ej kib' tzolkaqb'ej b'aq u jolom kaminaq xkiq'aq'b'ej kib' ta xkipax ri b'ele taq chi chinamit xb'anomoq u ch'a'ojil anab' mi'al ta xb'an u na'ojixik ajawarem juwinaq kajib' chi nim ja xuxik xojeroq ke'ulik konojel chiri' chuwi' ki tinamit ta xetz'aqat juwinaq kajib' nim ja chiri' pa tinamit q'umarkaj xutzirisaxik rumal sor obispo ri tinamit k'a xtole' kanoq xeq'aq'ar chiri' xnuk'mayijinaq oq ki tem ki ch'akat xjachatzox ki wach ju taq wi chi q'aq' jujun chi ajawab' b'elejeb' taq chi chinamit xuk'olela' rib' b'elejeb' chi ajawab' kaweqib' b'elejeb' chi ajawab' nijaib'ab' kaji chi ajawab' ajaw k'iche' kaib' chi ajaw saqikib' k'iya taq xuxik k'i chi nay puch chirij jujun ajawab' xa u nab'e ri k'o chiwi' ral u k'ajol tzatz tzatz u chinamital jujun chi ajawab' chiqab'ij ki b'i' ri ajawab' chujujunal jujun u nim ja wa'e k'ute ki b'i' ajawab' chuwach kaweqib' are' nab'e ajaw wa' aj pop aj pop k'am ja aj tojil aj q'ukumatz nim ch'okoj kaweq popol winaq chi t'uy lolmet kej nay popol winaq pa jom tzalatz' u chuch k'am ja are' k'ut ajawab' ri' chuwach kaweqib' b'elejeb' chi ajawab' k'oloje' u nim ja chujujunal,69 70
90,k'ate chik chiwachin u wach are' chi k'u ajawab' wa' chuwach nijaib'ab' are' nab'e ajaw wa' ajaw q'alel ajaw aj tzik' winaq q'alel k'am ja nima k'am ja u chuch k'am ja nim ch'okoj nijaib'ab' awilix yakolatam u tza'm pop saklatol nima lolmet ye'ol t'ux b'elejeb' k'ut chi ajawab' chuwach nijaib'ab' are' chi k'ut ajaw k'iche' wa' wa'e ki b'i' ajawab' aj tzik' winaq ajaw lolmet ajaw nim ch'okoj ajaw k'iche' ajaw jaq'awitz kajib' ajawab' chuwach ajaw k'iche'eb' k'oleje' u nim ja kaib' chinamit chi nay puch saqikib' ajawab' tz'utuju ja q'alel saqik xa jun chi nim ja e kaib' chi ajawab' keje' k'ut xtz'akat wi juwinaq kajib' chi ajawab' juwinaq kajib' nay puch chi nim ja xuxik ta xnimarik q'aq'al tepewal pa k'iche' ta xq'aq'arik ta xtepewarik u nimal ralal k'iche' ta xchunaxik ta xsajkab'ix puch siwan tinamit xul ch'uti amaq' nima amaq' k'o k'ut u b'i' ajaw xnimarisan k'iche' ta xwinaqirik q'aq'al tepewal ta xwinaqirik rochoch k'ab'awil kochoch nay pu ajawab' ma nay pu are' xeb'anowik mawi xechakun taj ma pu xkib'an ta kochoch ma nay pu xa ta xkib'an rochoch ki k'ab'awil xa rumal xek'irik kal ki k'ajol ma na xa ki b'ochi' xa ta pu keleq' ki q'upun ta puch qitzij wi chi kech ajawab' chikijujunal tzatz nay puch katz ki chaq' xuxik xmolomoxik u k'oje'ik xmolomox nay puch u tab'al tzij jun chi ajawab' qitzij wi chi e loq' qitzij puch chi nim ki qale'm ajawab' nimatalik xowatal puch u q'ij ralaxik ajawab' rumal ral u k'ajol ta xk'iarik aj siwan aj tinamit ruk' nay puch ma na xa ta k'i keje' xul kiya' kib' ronojel amaq' k'a lab'al k'ut xqaj wi u siwan u tinamit k'a rumal ki nawal ajawab' xeq'aq'arik ri ajaw q'ukumatz ajaw k'o tuja qitzij,70 71 72 73 74
